Readable Timestamp,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,structural_gap,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2015-07-02 16:00:00,Calumet Beach,1435852800.0,19.8,1.79,0.206,4.0,CalumetBeach201507021600,0,19.8,1.79,0.206,4.0
2015-07-02 17:00:00,Calumet Beach,1435856400.0,19.8,1.69,0.193,4.0,CalumetBeach201507021700,0,19.8,1.69,0.193,4.0
2015-07-02 18:00:00,Calumet Beach,1435860000.0,19.7,1.67,0.205,4.0,CalumetBeach201507021800,0,19.7,1.67,0.205,4.0
2015-07-02 19:00:00,Calumet Beach,1435863600.0,19.5,1.53,0.21,4.0,CalumetBeach201507021900,0,19.5,1.53,0.21,4.0
2015-07-02 20:00:00,Calumet Beach,1435867200.0,19.4,1.62,0.21,4.0,CalumetBeach201507022000,0,19.4,1.62,0.21,4.0
2015-07-02 21:00:00,Calumet Beach,1435870800.0,,1.67,0.217,4.0,CalumetBeach201507022100,0,19.3,1.67,0.217,4.0
2015-07-02 22:00:00,Calumet Beach,1435874400.0,19.2,1.6,,5.0,CalumetBeach201507022200,0,19.2,1.6,0.214,5.0
2015-07-02 23:00:00,Calumet Beach,1435878000.0,,1.59,0.219,5.0,CalumetBeach201507022300,0,19.2,1.59,0.219,5.0
2015-07-03 00:00:00,Calumet Beach,1435881600.0,19.3,1.74,0.213,4.0,CalumetBeach201507032400,0,19.3,1.74,0.213,4.0
2015-07-03 01:00:00,Calumet Beach,1435885200.0,19.2,1.76,0.215,4.0,CalumetBeach201507030100,0,19.2,1.76,0.215,4.0
2015-07-03 02:00:00,Calumet Beach,1435888800.0,,1.8,0.197,4.0,CalumetBeach201507030200,0,19.1,1.8,0.197,4.0
2015-07-03 03:00:00,Calumet Beach,1435892400.0,,1.71,0.185,4.0,CalumetBeach201507030300,0,19.0,1.71,0.185,4.0
2015-07-03 04:00:00,Calumet Beach,1435896000.0,,1.83,,5.0,CalumetBeach201507030400,0,19.0,1.83,0.188,5.0
2015-07-03 05:00:00,Calumet Beach,1435899600.0,18.9,,0.193,4.0,CalumetBeach201507030500,0,18.9,1.9,0.193,4.0
2015-07-03 06:00:00,Calumet Beach,1435903200.0,18.8,1.87,0.179,5.0,CalumetBeach201507030600,0,18.8,1.87,0.179,5.0
2015-07-03 07:00:00,Calumet Beach,1435906800.0,18.7,,0.187,,CalumetBeach201507030700,0,18.7,1.75,0.187,3.0
2015-07-03 08:00:00,Calumet Beach,1435910400.0,,1.7,0.173,3.0,CalumetBeach201507030800,0,18.8,1.7,0.173,3.0
2015-07-03 09:00:00,Calumet Beach,1435914000.0,18.9,1.51,0.156,4.0,CalumetBeach201507030900,0,18.9,1.51,0.156,4.0
2015-07-03 10:00:00,Calumet Beach,1435917600.0,,1.38,0.15,4.0,CalumetBeach201507031000,0,19.1,1.38,0.15,4.0
2015-07-03 11:00:00,Calumet Beach,1435921200.0,19.3,1.58,0.139,4.0,CalumetBeach201507031100,0,19.3,1.58,0.139,4.0
2015-07-03 12:00:00,Calumet Beach,1435924800.0,19.4,,0.139,4.0,CalumetBeach201507031200,0,19.4,1.38,0.139,4.0
2015-07-03 13:00:00,Calumet Beach,1435928400.0,19.6,,0.143,4.0,CalumetBeach201507031300,0,19.6,1.37,0.143,4.0
2015-07-03 14:00:00,Calumet Beach,1435932000.0,20.0,1.27,,3.0,CalumetBeach201507031400,0,20.0,1.27,0.135,3.0
2015-07-03 15:00:00,Calumet Beach,1435935600.0,20.3,1.26,0.147,,CalumetBeach201507031500,0,20.3,1.26,0.147,2.0
2015-07-03 16:00:00,Calumet Beach,1435939200.0,20.4,1.26,0.16,2.0,CalumetBeach201507031600,0,20.4,1.26,0.16,2.0
2015-07-03 17:00:00,Calumet Beach,1435942800.0,20.6,1.25,0.16,3.0,CalumetBeach201507031700,0,20.6,1.25,0.16,3.0
2015-07-03 18:00:00,Calumet Beach,1435946400.0,,,0.156,,CalumetBeach201507031800,0,20.7,1.24,0.156,2.0
2015-07-03 19:00:00,Calumet Beach,1435950000.0,20.7,1.21,0.136,4.0,CalumetBeach201507031900,0,20.7,1.21,0.136,4.0
2015-07-03 20:00:00,Calumet Beach,1435953600.0,20.6,1.26,0.173,,CalumetBeach201507032000,0,20.6,1.26,0.173,3.0
2015-07-03 21:00:00,Calumet Beach,1435957200.0,20.7,1.44,0.123,2.0,CalumetBeach201507032100,0,20.7,1.44,0.123,2.0
2015-07-03 22:00:00,Calumet Beach,1435960800.0,20.8,1.41,,3.0,CalumetBeach201507032200,0,20.8,1.41,0.116,3.0
2015-07-03 23:00:00,Calumet Beach,1435964400.0,20.7,1.71,0.111,3.0,CalumetBeach201507032300,0,20.7,1.71,0.111,3.0
2015-07-04 00:00:00,Calumet Beach,1435968000.0,20.5,1.59,0.125,3.0,CalumetBeach201507042400,0,20.5,1.59,0.125,3.0
2015-07-04 01:00:00,Calumet Beach,1435971600.0,20.1,1.37,,4.0,CalumetBeach201507040100,0,20.1,1.37,0.096,4.0
2015-07-04 02:00:00,Calumet Beach,1435975200.0,19.9,1.46,0.098,2.0,CalumetBeach201507040200,0,19.9,1.46,0.098,2.0
2015-07-04 03:00:00,Calumet Beach,1435978800.0,19.7,1.26,0.097,4.0,CalumetBeach201507040300,0,19.7,1.26,0.097,4.0
2015-07-04 04:00:00,Calumet Beach,1435982400.0,19.5,1.49,,3.0,CalumetBeach201507040400,0,19.5,1.49,0.089,3.0
2015-07-04 05:00:00,Calumet Beach,1435986000.0,19.4,1.57,0.081,3.0,CalumetBeach201507040500,0,19.4,1.57,0.081,3.0
2015-07-04 06:00:00,Calumet Beach,1435989600.0,19.3,1.55,0.071,3.0,CalumetBeach201507040600,0,19.3,1.55,0.071,3.0
2015-07-04 07:00:00,Calumet Beach,1435993200.0,19.3,1.61,0.083,5.0,CalumetBeach201507040700,0,19.3,1.61,0.083,5.0
2015-07-04 08:00:00,Calumet Beach,1435996800.0,19.4,1.54,0.076,3.0,CalumetBeach201507040800,0,19.4,1.54,0.076,3.0
2015-07-04 09:00:00,Calumet Beach,1436000400.0,19.6,,0.082,4.0,CalumetBeach201507040900,0,19.6,1.3,0.082,4.0
2015-07-04 10:00:00,Calumet Beach,1436004000.0,20.0,1.33,0.1,2.0,CalumetBeach201507041000,0,20.0,1.33,0.1,2.0
2015-07-04 11:00:00,Calumet Beach,1436007600.0,20.2,1.22,0.093,2.0,CalumetBeach201507041100,0,20.2,1.22,0.093,2.0
2015-07-04 12:00:00,Calumet Beach,1436011200.0,20.7,1.35,0.117,3.0,CalumetBeach201507041200,0,20.7,1.35,0.117,3.0
2015-07-04 13:00:00,Calumet Beach,1436014800.0,21.1,1.45,0.184,2.0,CalumetBeach201507041300,0,21.1,1.45,0.184,2.0
2015-07-04 14:00:00,Calumet Beach,1436018400.0,21.8,1.93,0.18,3.0,CalumetBeach201507041400,0,21.8,1.93,0.18,3.0
2015-07-04 15:00:00,Calumet Beach,1436022000.0,22.2,2.26,0.18,3.0,CalumetBeach201507041500,0,22.2,2.26,0.18,3.0
2015-07-04 16:00:00,Calumet Beach,1436025600.0,22.4,2.19,0.178,2.0,CalumetBeach201507041600,0,22.4,2.19,0.178,2.0
2015-07-04 17:00:00,Calumet Beach,1436029200.0,22.5,2.05,0.161,2.0,CalumetBeach201507041700,0,22.5,2.05,0.161,2.0
2015-07-04 18:00:00,Calumet Beach,1436032800.0,22.4,2.26,0.166,2.0,CalumetBeach201507041800,0,22.4,2.26,0.166,2.0
2015-07-04 19:00:00,Calumet Beach,1436036400.0,22.4,2.99,0.151,2.0,CalumetBeach201507041900,0,22.4,2.99,0.151,2.0
2015-07-04 20:00:00,Calumet Beach,1436040000.0,22.1,,0.151,2.0,CalumetBeach201507042000,0,22.1,3.47,0.151,2.0
2015-07-04 21:00:00,Calumet Beach,1436043600.0,22.0,3.62,0.158,3.0,CalumetBeach201507042100,0,22.0,3.62,0.158,3.0
2015-07-04 22:00:00,Calumet Beach,1436047200.0,21.8,3.13,0.145,,CalumetBeach201507042200,0,21.8,3.13,0.145,2.0
2015-07-04 23:00:00,Calumet Beach,1436050800.0,21.6,3.44,0.145,,CalumetBeach201507042300,0,21.6,3.44,0.145,2.0
2015-07-05 00:00:00,Calumet Beach,1436054400.0,21.5,3.09,0.123,3.0,CalumetBeach201507052400,0,21.5,3.09,0.123,3.0
2015-07-05 01:00:00,Calumet Beach,,,,,,,1,,,,
2015-07-05 02:00:00,Calumet Beach,,,,,,,1,,,,
2015-07-05 03:00:00,Calumet Beach,1436065200.0,20.6,1.43,0.091,3.0,CalumetBeach201507050300,0,20.6,1.43,0.091,3.0
2015-07-05 04:00:00,Calumet Beach,1436068800.0,20.4,1.43,0.095,,CalumetBeach201507050400,0,20.4,1.43,0.095,2.0
2015-07-05 05:00:00,Calumet Beach,1436072400.0,20.3,1.28,0.08,3.0,CalumetBeach201507050500,0,20.3,1.28,0.08,3.0
2015-07-05 06:00:00,Calumet Beach,1436076000.0,,1.32,0.069,2.0,CalumetBeach201507050600,0,20.2,1.32,0.069,2.0
2015-07-05 07:00:00,Calumet Beach,1436079600.0,20.2,1.35,0.082,2.0,CalumetBeach201507050700,0,20.2,1.35,0.082,2.0
2015-07-05 08:00:00,Calumet Beach,1436083200.0,,1.33,0.073,2.0,CalumetBeach201507050800,0,20.3,1.33,0.073,2.0
2015-07-05 09:00:00,Calumet Beach,1436086800.0,20.7,1.38,0.059,,CalumetBeach201507050900,0,20.7,1.38,0.059,6.0
2015-07-05 10:00:00,Calumet Beach,1436090400.0,20.9,1.26,0.071,6.0,CalumetBeach201507051000,0,20.9,1.26,0.071,6.0
2015-07-05 11:00:00,Calumet Beach,1436094000.0,21.2,1.16,0.092,3.0,CalumetBeach201507051100,0,21.2,1.16,0.092,3.0
2015-07-05 12:00:00,Calumet Beach,1436097600.0,21.4,1.08,,4.0,CalumetBeach201507051200,0,21.4,1.08,0.119,4.0
2015-07-05 13:00:00,Calumet Beach,1436101200.0,,1.02,0.133,,CalumetBeach201507051300,0,21.7,1.02,0.133,3.0
2015-07-05 14:00:00,Calumet Beach,1436104800.0,22.1,1.01,,4.0,CalumetBeach201507051400,0,22.1,1.01,0.139,4.0
2015-07-05 15:00:00,Calumet Beach,1436108400.0,22.7,0.99,0.164,3.0,CalumetBeach201507051500,0,22.7,0.99,0.164,3.0
2015-07-05 16:00:00,Calumet Beach,1436112000.0,,1.97,0.189,2.0,CalumetBeach201507051600,0,23.5,1.97,0.189,2.0
2015-07-05 17:00:00,Calumet Beach,1436115600.0,23.4,1.79,0.219,,CalumetBeach201507051700,0,23.4,1.79,0.219,2.0
2015-07-05 18:00:00,Calumet Beach,1436119200.0,,1.49,0.192,2.0,CalumetBeach201507051800,0,23.2,1.49,0.192,2.0
2015-07-05 19:00:00,Calumet Beach,1436122800.0,,1.46,0.158,2.0,CalumetBeach201507051900,0,23.0,1.46,0.158,2.0
2015-07-05 20:00:00,Calumet Beach,1436126400.0,,1.48,0.16,2.0,CalumetBeach201507052000,0,22.8,1.48,0.16,2.0
2015-07-05 21:00:00,Calumet Beach,1436130000.0,22.6,2.91,,2.0,CalumetBeach201507052100,0,22.6,2.91,0.141,2.0
2015-07-05 22:00:00,Calumet Beach,1436133600.0,22.7,3.15,0.126,2.0,CalumetBeach201507052200,0,22.7,3.15,0.126,2.0
2015-07-05 23:00:00,Calumet Beach,1436137200.0,22.7,4.36,0.1,3.0,CalumetBeach201507052300,0,22.7,4.36,0.1,3.0
2015-07-06 00:00:00,Calumet Beach,1436140800.0,,,0.088,,CalumetBeach201507062400,0,22.3,2.86,0.088,2.0
2015-07-06 01:00:00,Calumet Beach,1436144400.0,21.8,1.72,0.086,,CalumetBeach201507060100,0,21.8,1.72,0.086,2.0
2015-07-06 02:00:00,Calumet Beach,1436148000.0,21.5,0.99,0.083,7.0,CalumetBeach201507060200,0,21.5,0.99,0.083,7.0
2015-07-06 03:00:00,Calumet Beach,1436151600.0,21.4,0.85,0.078,,CalumetBeach201507060300,0,21.4,0.85,0.078,3.0
2015-07-06 04:00:00,Calumet Beach,1436155200.0,21.3,0.92,,6.0,CalumetBeach201507060400,0,21.3,0.92,0.075,6.0
2015-07-06 05:00:00,Calumet Beach,1436158800.0,21.2,0.78,0.068,5.0,CalumetBeach201507060500,0,21.2,0.78,0.068,5.0
2015-07-06 06:00:00,Calumet Beach,1436162400.0,21.1,0.71,,9.0,CalumetBeach201507060600,0,21.1,0.71,0.075,9.0
2015-07-06 07:00:00,Calumet Beach,1436166000.0,21.1,0.86,0.071,2.0,CalumetBeach201507060700,0,21.1,0.86,0.071,2.0
2015-07-06 08:00:00,Calumet Beach,1436169600.0,21.1,0.78,0.081,3.0,CalumetBeach201507060800,0,21.1,0.78,0.081,3.0
2015-07-06 09:00:00,Calumet Beach,1436173200.0,21.2,0.76,,2.0,CalumetBeach201507060900,0,21.2,0.76,0.093,2.0
2015-07-06 10:00:00,Calumet Beach,1436176800.0,21.0,0.9,,3.0,CalumetBeach201507061000,0,21.0,0.9,0.095,3.0
2015-07-06 11:00:00,Calumet Beach,1436180400.0,21.0,0.91,0.096,,CalumetBeach201507061100,0,21.0,0.91,0.096,2.0
2015-07-06 12:00:00,Calumet Beach,1436184000.0,20.9,1.06,,2.0,CalumetBeach201507061200,0,20.9,1.06,0.111,2.0
2015-07-06 13:00:00,Calumet Beach,1436187600.0,21.1,1.02,,2.0,CalumetBeach201507061300,0,21.1,1.02,0.119,2.0
2015-07-06 14:00:00,Calumet Beach,1436191200.0,21.3,,0.114,3.0,CalumetBeach201507061400,0,21.3,1.13,0.114,3.0
2015-07-06 15:00:00,Calumet Beach,1436194800.0,21.6,1.38,0.107,2.0,CalumetBeach201507061500,0,21.6,1.38,0.107,2.0
2015-07-06 16:00:00,Calumet Beach,1436198400.0,,1.5,0.103,2.0,CalumetBeach201507061600,0,21.5,1.5,0.103,2.0
2015-07-06 17:00:00,Calumet Beach,1436202000.0,21.4,,0.09,2.0,CalumetBeach201507061700,0,21.4,1.22,0.09,2.0
2015-07-06 18:00:00,Calumet Beach,1436205600.0,,1.26,0.1,2.0,CalumetBeach201507061800,0,21.4,1.26,0.1,2.0
2015-07-06 19:00:00,Calumet Beach,1436209200.0,21.3,1.39,0.108,2.0,CalumetBeach201507061900,0,21.3,1.39,0.108,2.0
2015-07-06 20:00:00,Calumet Beach,1436212800.0,21.1,1.33,0.097,2.0,CalumetBeach201507062000,0,21.1,1.33,0.097,2.0
2015-07-06 21:00:00,Calumet Beach,1436216400.0,21.2,2.28,0.098,3.0,CalumetBeach201507062100,0,21.2,2.28,0.098,3.0
2015-07-06 22:00:00,Calumet Beach,1436220000.0,20.8,1.26,0.086,2.0,CalumetBeach201507062200,0,20.8,1.26,0.086,2.0
2015-07-06 23:00:00,Calumet Beach,1436223600.0,20.7,1.33,0.082,2.0,CalumetBeach201507062300,0,20.7,1.33,0.082,2.0
2015-07-07 00:00:00,Calumet Beach,1436227200.0,20.6,1.31,0.08,2.0,CalumetBeach201507072400,0,20.6,1.31,0.08,2.0
2015-07-07 01:00:00,Calumet Beach,1436230800.0,20.6,1.26,0.089,2.0,CalumetBeach201507070100,0,20.6,1.26,0.089,2.0
2015-07-07 02:00:00,Calumet Beach,1436234400.0,,,0.083,2.0,CalumetBeach201507070200,0,20.4,1.17,0.083,2.0
2015-07-07 03:00:00,Calumet Beach,1436238000.0,20.3,1.07,0.081,6.0,CalumetBeach201507070300,0,20.3,1.07,0.081,6.0
2015-07-07 04:00:00,Calumet Beach,1436241600.0,,1.04,0.076,2.0,CalumetBeach201507070400,0,20.3,1.04,0.076,2.0
2015-07-07 05:00:00,Calumet Beach,1436245200.0,20.2,1.23,0.072,,CalumetBeach201507070500,0,20.2,1.23,0.072,10.0
2015-07-07 06:00:00,Calumet Beach,1436248800.0,19.9,1.51,0.153,3.0,CalumetBeach201507070600,0,19.9,1.51,0.153,3.0
2015-07-07 07:00:00,Calumet Beach,1436252400.0,19.7,1.42,0.241,5.0,CalumetBeach201507070700,0,19.7,1.42,0.241,5.0
2015-07-07 08:00:00,Calumet Beach,1436256000.0,,1.78,0.257,5.0,CalumetBeach201507070800,0,19.5,1.78,0.257,5.0
2015-07-07 09:00:00,Calumet Beach,1436259600.0,19.4,2.03,0.27,4.0,CalumetBeach201507070900,0,19.4,2.03,0.27,4.0
2015-07-07 10:00:00,Calumet Beach,1436263200.0,19.3,2.43,0.275,6.0,CalumetBeach201507071000,0,19.3,2.43,0.275,6.0
2015-07-07 11:00:00,Calumet Beach,1436266800.0,19.4,2.6,0.281,5.0,CalumetBeach201507071100,0,19.4,2.6,0.281,5.0
2015-07-07 12:00:00,Calumet Beach,1436270400.0,19.6,3.05,0.274,7.0,CalumetBeach201507071200,0,19.6,3.05,0.274,7.0
2015-07-07 13:00:00,Calumet Beach,1436274000.0,19.8,3.93,0.296,,CalumetBeach201507071300,0,19.8,3.93,0.296,7.0
2015-07-07 14:00:00,Calumet Beach,1436277600.0,20.0,4.97,0.299,7.0,CalumetBeach201507071400,0,20.0,4.97,0.299,7.0
2015-07-07 15:00:00,Calumet Beach,1436281200.0,20.3,4.9,0.282,,CalumetBeach201507071500,0,20.3,4.9,0.282,7.0
2015-07-07 16:00:00,Calumet Beach,1436284800.0,20.4,,0.309,7.0,CalumetBeach201507071600,0,20.4,5.56,0.309,7.0
2015-07-07 17:00:00,Calumet Beach,1436288400.0,20.6,6.55,,7.0,CalumetBeach201507071700,0,20.6,6.55,0.307,7.0
2015-07-07 18:00:00,Calumet Beach,1436292000.0,20.6,5.83,0.286,6.0,CalumetBeach201507071800,0,20.6,5.83,0.286,6.0
2015-07-07 19:00:00,Calumet Beach,1436295600.0,,,0.282,,CalumetBeach201507071900,0,20.4,5.72,0.282,7.0
2015-07-07 20:00:00,Calumet Beach,1436299200.0,20.1,6.78,0.29,6.0,CalumetBeach201507072000,0,20.1,6.78,0.29,6.0
2015-07-07 21:00:00,Calumet Beach,1436302800.0,20.0,7.36,0.289,7.0,CalumetBeach201507072100,0,20.0,7.36,0.289,7.0
2015-07-07 22:00:00,Calumet Beach,1436306400.0,19.8,7.4,0.295,7.0,CalumetBeach201507072200,0,19.8,7.4,0.295,7.0
2015-07-07 23:00:00,Calumet Beach,1436310000.0,,7.54,0.272,7.0,CalumetBeach201507072300,0,19.7,7.54,0.272,7.0
2015-07-08 00:00:00,Calumet Beach,1436313600.0,19.5,9.61,,6.0,CalumetBeach201507082400,0,19.5,9.61,0.268,6.0
2015-07-08 01:00:00,Calumet Beach,1436317200.0,19.3,12.09,0.272,6.0,CalumetBeach201507080100,0,19.3,12.09,0.272,6.0
2015-07-08 02:00:00,Calumet Beach,1436320800.0,19.2,8.75,0.253,6.0,CalumetBeach201507080200,0,19.2,8.75,0.253,6.0
2015-07-08 03:00:00,Calumet Beach,1436324400.0,,8.73,0.245,6.0,CalumetBeach201507080300,0,19.1,8.73,0.245,6.0
2015-07-08 04:00:00,Calumet Beach,1436328000.0,19.0,8.14,0.245,6.0,CalumetBeach201507080400,0,19.0,8.14,0.245,6.0
2015-07-08 05:00:00,Calumet Beach,1436331600.0,18.9,6.98,0.236,3.0,CalumetBeach201507080500,0,18.9,6.98,0.236,3.0
2015-07-08 06:00:00,Calumet Beach,1436335200.0,18.8,10.94,0.244,4.0,CalumetBeach201507080600,0,18.8,10.94,0.244,4.0
2015-07-08 07:00:00,Calumet Beach,1436338800.0,18.8,10.35,0.264,5.0,CalumetBeach201507080700,0,18.8,10.35,0.264,5.0
2015-07-08 08:00:00,Calumet Beach,1436342400.0,18.8,8.46,0.24,,CalumetBeach201507080800,0,18.8,8.46,0.24,3.0
2015-07-08 09:00:00,Calumet Beach,1436346000.0,18.8,6.77,0.228,5.0,CalumetBeach201507080900,0,18.8,6.77,0.228,5.0
2015-07-08 10:00:00,Calumet Beach,1436349600.0,18.8,6.46,,4.0,CalumetBeach201507081000,0,18.8,6.46,0.21,4.0
2015-07-08 11:00:00,Calumet Beach,1436353200.0,18.9,6.55,0.204,5.0,CalumetBeach201507081100,0,18.9,6.55,0.204,5.0
2015-07-08 12:00:00,Calumet Beach,1436356800.0,18.9,5.93,0.176,3.0,CalumetBeach201507081200,0,18.9,5.93,0.176,3.0
2015-07-08 13:00:00,Calumet Beach,1436360400.0,18.9,5.83,,3.0,CalumetBeach201507081300,0,18.9,5.83,0.167,3.0
2015-07-08 14:00:00,Calumet Beach,1436364000.0,19.1,4.71,0.169,4.0,CalumetBeach201507081400,0,19.1,4.71,0.169,4.0
2015-07-08 15:00:00,Calumet Beach,1436367600.0,19.3,4.68,,4.0,CalumetBeach201507081500,0,19.3,4.68,0.159,4.0
2015-07-08 16:00:00,Calumet Beach,1436371200.0,19.2,4.83,0.157,3.0,CalumetBeach201507081600,0,19.2,4.83,0.157,3.0
2015-07-08 17:00:00,Calumet Beach,1436374800.0,19.2,,0.156,5.0,CalumetBeach201507081700,0,19.2,4.95,0.156,5.0
2015-07-08 18:00:00,Calumet Beach,1436378400.0,19.2,5.04,0.184,2.0,CalumetBeach201507081800,0,19.2,5.04,0.184,2.0
2015-07-08 19:00:00,Calumet Beach,1436382000.0,19.2,4.82,0.178,2.0,CalumetBeach201507081900,0,19.2,4.82,0.178,2.0
2015-07-08 20:00:00,Calumet Beach,1436385600.0,19.2,4.27,0.167,2.0,CalumetBeach201507082000,0,19.2,4.27,0.167,2.0
2015-07-08 21:00:00,Calumet Beach,1436389200.0,19.1,4.64,0.152,2.0,CalumetBeach201507082100,0,19.1,4.64,0.152,2.0
2015-07-08 22:00:00,Calumet Beach,1436392800.0,18.9,4.52,0.191,2.0,CalumetBeach201507082200,0,18.9,4.52,0.191,2.0
2015-07-08 23:00:00,Calumet Beach,1436396400.0,18.9,4.96,0.192,2.0,CalumetBeach201507082300,0,18.9,4.96,0.192,2.0
2015-07-09 00:00:00,Calumet Beach,1436400000.0,19.0,5.27,0.197,2.0,CalumetBeach201507092400,0,19.0,5.27,0.197,2.0
2015-07-09 01:00:00,Calumet Beach,1436403600.0,19.0,5.82,0.201,2.0,CalumetBeach201507090100,0,19.0,5.82,0.201,2.0
2015-07-09 02:00:00,Calumet Beach,1436407200.0,19.0,6.86,,2.0,CalumetBeach201507090200,0,19.0,6.86,0.196,2.0
2015-07-09 03:00:00,Calumet Beach,1436410800.0,18.9,6.54,0.209,3.0,CalumetBeach201507090300,0,18.9,6.54,0.209,3.0
2015-07-09 04:00:00,Calumet Beach,1436414400.0,18.9,6.31,0.219,,CalumetBeach201507090400,0,18.9,6.31,0.219,3.0
2015-07-09 05:00:00,Calumet Beach,1436418000.0,18.8,5.67,0.209,3.0,CalumetBeach201507090500,0,18.8,5.67,0.209,3.0
2015-07-09 06:00:00,Calumet Beach,1436421600.0,18.8,5.82,0.195,3.0,CalumetBeach201507090600,0,18.8,5.82,0.195,3.0
2015-07-09 07:00:00,Calumet Beach,1436425200.0,18.8,5.08,0.191,3.0,CalumetBeach201507090700,0,18.8,5.08,0.191,3.0
2015-07-09 08:00:00,Calumet Beach,1436428800.0,,5.06,0.196,4.0,CalumetBeach201507090800,0,18.6,5.06,0.196,4.0
2015-07-09 09:00:00,Calumet Beach,1436432400.0,18.5,4.65,0.213,4.0,CalumetBeach201507090900,0,18.5,4.65,0.213,4.0
2015-07-09 10:00:00,Calumet Beach,1436436000.0,18.5,,,4.0,CalumetBeach201507091000,0,18.5,4.62,0.189,4.0
2015-07-09 11:00:00,Calumet Beach,1436439600.0,18.5,5.2,0.198,4.0,CalumetBeach201507091100,0,18.5,5.2,0.198,4.0
2015-07-09 12:00:00,Calumet Beach,1436443200.0,18.7,4.2,0.199,4.0,CalumetBeach201507091200,0,18.7,4.2,0.199,4.0
2015-07-09 13:00:00,Calumet Beach,1436446800.0,18.9,3.88,0.205,4.0,CalumetBeach201507091300,0,18.9,3.88,0.205,4.0
2015-07-09 14:00:00,Calumet Beach,1436450400.0,19.1,3.62,0.191,4.0,CalumetBeach201507091400,0,19.1,3.62,0.191,4.0
2015-07-09 15:00:00,Calumet Beach,1436454000.0,19.3,3.35,0.175,3.0,CalumetBeach201507091500,0,19.3,3.35,0.175,3.0
2015-07-09 16:00:00,Calumet Beach,1436457600.0,19.5,3.37,0.175,4.0,CalumetBeach201507091600,0,19.5,3.37,0.175,4.0
2015-07-09 17:00:00,Calumet Beach,1436461200.0,19.6,3.26,0.164,4.0,CalumetBeach201507091700,0,19.6,3.26,0.164,4.0
2015-07-09 18:00:00,Calumet Beach,1436464800.0,19.8,3.38,0.165,,CalumetBeach201507091800,0,19.8,3.38,0.165,4.0
2015-07-09 19:00:00,Calumet Beach,1436468400.0,20.8,4.45,0.142,4.0,CalumetBeach201507091900,0,20.8,4.45,0.142,4.0
2015-07-09 20:00:00,Calumet Beach,1436472000.0,20.2,3.64,0.135,3.0,CalumetBeach201507092000,0,20.2,3.64,0.135,3.0
2015-07-09 21:00:00,Calumet Beach,1436475600.0,20.0,3.52,0.13,3.0,CalumetBeach201507092100,0,20.0,3.52,0.13,3.0
2015-07-09 22:00:00,Calumet Beach,1436479200.0,20.0,3.82,,,CalumetBeach201507092200,0,20.0,3.82,0.113,3.0
2015-07-09 23:00:00,Calumet Beach,1436482800.0,19.7,3.54,0.102,3.0,CalumetBeach201507092300,0,19.7,3.54,0.102,3.0
2015-07-10 00:00:00,Calumet Beach,1436486400.0,19.4,3.61,0.103,3.0,CalumetBeach201507102400,0,19.4,3.61,0.103,3.0
2015-07-10 01:00:00,Calumet Beach,1436490000.0,19.2,3.21,0.093,3.0,CalumetBeach201507100100,0,19.2,3.21,0.093,3.0
2015-07-10 02:00:00,Calumet Beach,1436493600.0,19.1,3.0,0.081,,CalumetBeach201507100200,0,19.1,3.0,0.081,3.0
2015-07-10 03:00:00,Calumet Beach,1436497200.0,19.0,,0.089,3.0,CalumetBeach201507100300,0,19.0,3.15,0.089,3.0
2015-07-10 04:00:00,Calumet Beach,1436500800.0,,3.09,0.078,,CalumetBeach201507100400,0,18.9,3.09,0.078,3.0
2015-07-10 05:00:00,Calumet Beach,1436504400.0,18.8,,0.078,3.0,CalumetBeach201507100500,0,18.8,2.85,0.078,3.0
2015-07-10 06:00:00,Calumet Beach,1436508000.0,18.7,3.11,0.075,3.0,CalumetBeach201507100600,0,18.7,3.11,0.075,3.0
2015-07-10 07:00:00,Calumet Beach,1436511600.0,18.7,2.81,0.078,3.0,CalumetBeach201507100700,0,18.7,2.81,0.078,3.0
2015-07-10 08:00:00,Calumet Beach,1436515200.0,18.8,3.05,,,CalumetBeach201507100800,0,18.8,3.05,0.087,3.0
2015-07-10 09:00:00,Calumet Beach,1436518800.0,19.0,2.61,0.084,4.0,CalumetBeach201507100900,0,19.0,2.61,0.084,4.0
2015-07-10 10:00:00,Calumet Beach,1436522400.0,19.1,2.6,0.084,,CalumetBeach201507101000,0,19.1,2.6,0.084,3.0
2015-07-10 11:00:00,Calumet Beach,1436526000.0,,2.45,0.091,3.0,CalumetBeach201507101100,0,19.3,2.45,0.091,3.0
2015-07-10 12:00:00,Calumet Beach,1436529600.0,19.7,2.31,0.086,3.0,CalumetBeach201507101200,0,19.7,2.31,0.086,3.0
2015-07-10 13:00:00,Calumet Beach,1436533200.0,20.2,2.38,0.088,4.0,CalumetBeach201507101300,0,20.2,2.38,0.088,4.0
2015-07-10 14:00:00,Calumet Beach,1436536800.0,20.5,2.33,0.081,3.0,CalumetBeach201507101400,0,20.5,2.33,0.081,3.0
2015-07-10 15:00:00,Calumet Beach,1436540400.0,20.8,2.24,0.124,,CalumetBeach201507101500,0,20.8,2.24,0.124,6.0
