Readable Timestamp,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2015-07-08 13:00:00,Calumet Beach,1436360400,18.9,5.83,0.167,3.0,CalumetBeach201507081300,18.9,5.83,0.167,3.0
2015-07-08 14:00:00,Calumet Beach,1436364000,19.1,4.71,0.169,4.0,CalumetBeach201507081400,19.1,4.71,0.169,4.0
2015-07-08 14:00:00,63rd Street Beach,1436364000,18.0,8.146666666666667,0.23466666666666666,4.0,63rdStreetBeach201507081400,18.0,8.146666666666667,0.23466666666666666,4.0
2015-07-08 14:00:00,Montrose Beach,1436364000,17.1,8.46,0.272,3.0,MontroseBeach201507081400,17.1,8.46,0.272,3.0
2015-07-08 15:00:00,Montrose Beach,1436367600,17.2,9.07,0.276,3.0,MontroseBeach201507081500,17.2,9.07,0.276,3.0
2015-07-08 15:00:00,63rd Street Beach,1436367600,18.099999999999998,8.093333333333332,0.22333333333333333,4.0,63rdStreetBeach201507081500,18.099999999999998,8.093333333333332,0.22333333333333333,4.0
2015-07-08 15:00:00,Calumet Beach,1436367600,19.3,4.68,0.159,4.0,CalumetBeach201507081500,19.3,4.68,0.159,4.0
2015-07-08 16:00:00,Calumet Beach,1436371200,19.2,4.83,0.157,3.0,CalumetBeach201507081600,19.2,4.83,0.157,3.0
2015-07-08 16:00:00,Montrose Beach,1436371200,17.2,8.05,0.252,3.0,MontroseBeach201507081600,17.2,8.05,0.252,3.0
2015-07-08 16:00:00,63rd Street Beach,1436371200,18.2,8.04,0.212,4.0,63rdStreetBeach201507081600,18.2,8.04,0.212,4.0
2015-07-08 17:00:00,Montrose Beach,1436374800,17.2,7.91,0.25,4.0,MontroseBeach201507081700,17.2,7.91,0.25,4.0
2015-07-08 17:00:00,Calumet Beach,1436374800,19.2,4.95,0.156,5.0,CalumetBeach201507081700,19.2,4.95,0.156,5.0
2015-07-08 17:00:00,63rd Street Beach,1436374800,18.2,7.8,0.213,3.0,63rdStreetBeach201507081700,18.2,7.8,0.213,3.0
2015-07-08 18:00:00,63rd Street Beach,1436378400,18.2,7.58,0.245,4.0,63rdStreetBeach201507081800,18.2,7.58,0.245,4.0
2015-07-08 18:00:00,Montrose Beach,1436378400,17.3,8.91,0.256,3.0,MontroseBeach201507081800,17.3,8.91,0.256,3.0
2015-07-08 18:00:00,Calumet Beach,1436378400,19.2,5.04,0.184,2.0,CalumetBeach201507081800,19.2,5.04,0.184,2.0
2015-07-08 19:00:00,Calumet Beach,1436382000,19.2,4.82,0.178,2.0,CalumetBeach201507081900,19.2,4.82,0.178,2.0
2015-07-08 19:00:00,Montrose Beach,1436382000,17.4,8.12,0.236,4.0,MontroseBeach201507081900,17.4,8.12,0.236,4.0
2015-07-08 19:00:00,63rd Street Beach,1436382000,18.4,10.17,0.233,4.0,63rdStreetBeach201507081900,18.4,10.17,0.233,4.0
2015-07-08 20:00:00,Montrose Beach,1436385600,17.4,8.46,0.221,3.0,MontroseBeach201507082000,17.4,8.46,0.221,3.0
2015-07-08 20:00:00,Calumet Beach,1436385600,19.2,4.27,0.167,2.0,CalumetBeach201507082000,19.2,4.27,0.167,2.0
2015-07-08 20:00:00,63rd Street Beach,1436385600,18.1,6.8,0.214,3.0,63rdStreetBeach201507082000,18.1,6.8,0.214,3.0
2015-07-08 21:00:00,Montrose Beach,1436389200,17.3,8.64,0.229,3.0,MontroseBeach201507082100,17.3,8.64,0.229,3.0
2015-07-08 21:00:00,Calumet Beach,1436389200,19.1,4.64,0.152,2.0,CalumetBeach201507082100,19.1,4.64,0.152,2.0
2015-07-08 21:00:00,63rd Street Beach,1436389200,18.2,7.39,0.199,3.0,63rdStreetBeach201507082100,18.2,7.39,0.199,3.0
2015-07-08 22:00:00,63rd Street Beach,1436392800,18.2,9.88,0.209,4.0,63rdStreetBeach201507082200,18.2,9.88,0.209,4.0
2015-07-08 22:00:00,Montrose Beach,1436392800,17.1,9.49,0.265,3.0,MontroseBeach201507082200,17.1,9.49,0.265,3.0
2015-07-08 22:00:00,Calumet Beach,1436392800,18.9,4.52,0.191,2.0,CalumetBeach201507082200,18.9,4.52,0.191,2.0
2015-07-08 23:00:00,Calumet Beach,1436396400,18.9,4.96,0.192,2.0,CalumetBeach201507082300,18.9,4.96,0.192,2.0
2015-07-08 23:00:00,Montrose Beach,1436396400,17.0,9.04,0.272,2.0,MontroseBeach201507082300,17.0,9.04,0.272,2.0
2015-07-08 23:00:00,63rd Street Beach,1436396400,18.166666666666668,8.526666666666667,0.21666666666666667,3.6666666666666665,63rdStreetBeach201507082300,18.166666666666668,8.526666666666667,0.21666666666666667,3.6666666666666665
2015-07-09 00:00:00,Montrose Beach,1436400000,17.0,8.6,0.265,4.0,MontroseBeach201507090000,17.0,8.6,0.265,4.0
2015-07-09 00:00:00,Calumet Beach,1436400000,19.0,5.27,0.197,2.0,CalumetBeach201507090000,19.0,5.27,0.197,2.0
2015-07-09 00:00:00,63rd Street Beach,1436400000,18.133333333333333,7.173333333333334,0.22433333333333333,3.3333333333333335,63rdStreetBeach201507090000,18.133333333333333,7.173333333333334,0.22433333333333333,3.3333333333333335
2015-07-09 01:00:00,Calumet Beach,1436403600,19.0,5.82,0.201,2.0,CalumetBeach201507090100,19.0,5.82,0.201,2.0
2015-07-09 01:00:00,Montrose Beach,1436403600,17.0,9.67,0.298,3.0,MontroseBeach201507090100,17.0,9.67,0.298,3.0
2015-07-09 01:00:00,63rd Street Beach,1436403600,18.1,5.82,0.232,3.0,63rdStreetBeach201507090100,18.1,5.82,0.232,3.0
2015-07-09 02:00:00,63rd Street Beach,1436407200,18.1,7.79,0.251,3.0,63rdStreetBeach201507090200,18.1,7.79,0.251,3.0
2015-07-09 02:00:00,Montrose Beach,1436407200,17.0,9.66,0.31,3.0,MontroseBeach201507090200,17.0,9.66,0.31,3.0
2015-07-09 02:00:00,Calumet Beach,1436407200,19.0,6.86,0.196,2.0,CalumetBeach201507090200,19.0,6.86,0.196,2.0
2015-07-09 03:00:00,Montrose Beach,1436410800,17.0,9.97,0.334,3.0,MontroseBeach201507090300,17.0,9.97,0.334,3.0
2015-07-09 03:00:00,Calumet Beach,1436410800,18.9,6.54,0.209,3.0,CalumetBeach201507090300,18.9,6.54,0.209,3.0
2015-07-09 03:00:00,63rd Street Beach,1436410800,18.05,8.32,0.271,3.0,63rdStreetBeach201507090300,18.05,8.32,0.271,3.0
2015-07-09 04:00:00,Montrose Beach,1436414400,17.0,9.77,0.355,3.0,MontroseBeach201507090400,17.0,9.77,0.355,3.0
2015-07-09 04:00:00,Calumet Beach,1436414400,18.9,6.31,0.219,3.0,CalumetBeach201507090400,18.9,6.31,0.219,3.0
2015-07-09 04:00:00,63rd Street Beach,1436414400,18.0,8.85,0.291,3.0,63rdStreetBeach201507090400,18.0,8.85,0.291,3.0
2015-07-09 05:00:00,Calumet Beach,1436418000,18.8,5.67,0.209,3.0,CalumetBeach201507090500,18.8,5.67,0.209,3.0
2015-07-09 05:00:00,Montrose Beach,1436418000,17.0,9.81,0.356,3.0,MontroseBeach201507090500,17.0,9.81,0.356,3.0
2015-07-09 05:00:00,63rd Street Beach,1436418000,17.9,6.93,0.294,3.0,63rdStreetBeach201507090500,17.9,6.93,0.294,3.0
2015-07-09 06:00:00,63rd Street Beach,1436421600,17.9,16.77,0.294,3.0,63rdStreetBeach201507090600,17.9,16.77,0.294,3.0
2015-07-09 06:00:00,Montrose Beach,1436421600,16.9,10.41,0.361,3.0,MontroseBeach201507090600,16.9,10.41,0.361,3.0
2015-07-09 06:00:00,Calumet Beach,1436421600,18.8,5.82,0.195,3.0,CalumetBeach201507090600,18.8,5.82,0.195,3.0
2015-07-09 07:00:00,Montrose Beach,1436425200,16.9,12.2,0.361,4.0,MontroseBeach201507090700,16.9,12.2,0.361,4.0
2015-07-09 07:00:00,63rd Street Beach,1436425200,18.0,8.54,0.3,4.0,63rdStreetBeach201507090700,18.0,8.54,0.3,4.0
2015-07-09 07:00:00,Calumet Beach,1436425200,18.8,5.08,0.191,3.0,CalumetBeach201507090700,18.8,5.08,0.191,3.0
2015-07-09 08:00:00,63rd Street Beach,1436428800,18.033333333333335,7.8966666666666665,0.301,4.0,63rdStreetBeach201507090800,18.033333333333335,7.8966666666666665,0.301,4.0
2015-07-09 08:00:00,Montrose Beach,1436428800,16.9,12.44,0.357,4.0,MontroseBeach201507090800,16.9,12.44,0.357,4.0
2015-07-09 08:00:00,Calumet Beach,1436428800,18.6,5.06,0.196,4.0,CalumetBeach201507090800,18.6,5.06,0.196,4.0
2015-07-09 09:00:00,63rd Street Beach,1436432400,18.066666666666666,7.253333333333333,0.302,4.0,63rdStreetBeach201507090900,18.066666666666666,7.253333333333333,0.302,4.0
2015-07-09 09:00:00,Montrose Beach,1436432400,16.9,10.26,0.377,3.0,MontroseBeach201507090900,16.9,10.26,0.377,3.0
2015-07-09 09:00:00,Calumet Beach,1436432400,18.5,4.65,0.213,4.0,CalumetBeach201507090900,18.5,4.65,0.213,4.0
2015-07-09 10:00:00,Calumet Beach,1436436000,18.5,4.62,0.189,4.0,CalumetBeach201507091000,18.5,4.62,0.189,4.0
2015-07-09 10:00:00,Montrose Beach,1436436000,16.9,7.71,0.369,4.0,MontroseBeach201507091000,16.9,7.71,0.369,4.0
2015-07-09 10:00:00,63rd Street Beach,1436436000,18.1,6.61,0.303,4.0,63rdStreetBeach201507091000,18.1,6.61,0.303,4.0
2015-07-09 11:00:00,63rd Street Beach,1436439600,18.2,6.75,0.296,4.0,63rdStreetBeach201507091100,18.2,6.75,0.296,4.0
2015-07-09 11:00:00,Montrose Beach,1436439600,17.0,8.69,0.367,4.0,MontroseBeach201507091100,17.0,8.69,0.367,4.0
2015-07-09 11:00:00,Calumet Beach,1436439600,18.5,5.2,0.198,4.0,CalumetBeach201507091100,18.5,5.2,0.198,4.0
2015-07-09 12:00:00,Calumet Beach,1436443200,18.7,4.2,0.199,4.0,CalumetBeach201507091200,18.7,4.2,0.199,4.0
2015-07-09 12:00:00,Montrose Beach,1436443200,17.2,8.52,0.351,4.0,MontroseBeach201507091200,17.2,8.52,0.351,4.0
2015-07-09 12:00:00,63rd Street Beach,1436443200,18.4,6.11,0.284,4.0,63rdStreetBeach201507091200,18.4,6.11,0.284,4.0
2015-07-09 13:00:00,63rd Street Beach,1436446800,18.6,5.57,0.292,4.0,63rdStreetBeach201507091300,18.6,5.57,0.292,4.0
2015-07-09 13:00:00,Montrose Beach,1436446800,17.4,6.89,0.315,4.0,MontroseBeach201507091300,17.4,6.89,0.315,4.0
2015-07-09 13:00:00,Calumet Beach,1436446800,18.9,3.88,0.205,4.0,CalumetBeach201507091300,18.9,3.88,0.205,4.0
2015-07-09 14:00:00,Calumet Beach,1436450400,19.1,3.62,0.191,4.0,CalumetBeach201507091400,19.1,3.62,0.191,4.0
2015-07-09 14:00:00,63rd Street Beach,1436450400,18.8,5.9,0.271,4.0,63rdStreetBeach201507091400,18.8,5.9,0.271,4.0
2015-07-09 14:00:00,Montrose Beach,1436450400,17.4,6.05,0.319,4.0,MontroseBeach201507091400,17.4,6.05,0.319,4.0
2015-07-09 15:00:00,63rd Street Beach,1436454000,19.0,6.23,0.25,4.0,63rdStreetBeach201507091500,19.0,6.23,0.25,4.0
2015-07-09 15:00:00,Montrose Beach,1436454000,17.7,5.75,0.314,4.0,MontroseBeach201507091500,17.7,5.75,0.314,4.0
2015-07-09 15:00:00,Calumet Beach,1436454000,19.3,3.35,0.175,3.0,CalumetBeach201507091500,19.3,3.35,0.175,3.0
2015-07-09 16:00:00,Calumet Beach,1436457600,19.5,3.37,0.175,4.0,CalumetBeach201507091600,19.5,3.37,0.175,4.0
2015-07-09 16:00:00,Montrose Beach,1436457600,18.1,6.85,0.297,3.0,MontroseBeach201507091600,18.1,6.85,0.297,3.0
2015-07-09 16:00:00,63rd Street Beach,1436457600,19.3,6.34,0.239,4.0,63rdStreetBeach201507091600,19.3,6.34,0.239,4.0
2015-07-09 17:00:00,63rd Street Beach,1436461200,19.4,6.25,0.235,4.0,63rdStreetBeach201507091700,19.4,6.25,0.235,4.0
2015-07-09 17:00:00,Montrose Beach,1436461200,18.2,6.16,0.289,3.0,MontroseBeach201507091700,18.2,6.16,0.289,3.0
2015-07-09 17:00:00,Calumet Beach,1436461200,19.6,3.26,0.164,4.0,CalumetBeach201507091700,19.6,3.26,0.164,4.0
2015-07-09 18:00:00,Calumet Beach,1436464800,19.8,3.38,0.165,4.0,CalumetBeach201507091800,19.8,3.38,0.165,4.0
2015-07-09 18:00:00,Montrose Beach,1436464800,18.6,5.86,0.266,3.0,MontroseBeach201507091800,18.6,5.86,0.266,3.0
2015-07-09 18:00:00,63rd Street Beach,1436464800,19.6,6.24,0.217,4.0,63rdStreetBeach201507091800,19.6,6.24,0.217,4.0
2015-07-09 19:00:00,63rd Street Beach,1436468400,19.8,6.23,0.199,4.0,63rdStreetBeach201507091900,19.8,6.23,0.199,4.0
2015-07-09 19:00:00,Montrose Beach,1436468400,18.7,7.55,0.242,3.0,MontroseBeach201507091900,18.7,7.55,0.242,3.0
2015-07-09 19:00:00,Calumet Beach,1436468400,20.8,4.45,0.142,4.0,CalumetBeach201507091900,20.8,4.45,0.142,4.0
2015-07-09 20:00:00,Calumet Beach,1436472000,20.2,3.64,0.135,3.0,CalumetBeach201507092000,20.2,3.64,0.135,3.0
2015-07-09 20:00:00,Montrose Beach,1436472000,18.3,6.83,0.215,3.0,MontroseBeach201507092000,18.3,6.83,0.215,3.0
2015-07-09 20:00:00,63rd Street Beach,1436472000,19.2,5.32,0.177,4.0,63rdStreetBeach201507092000,19.2,5.32,0.177,4.0
2015-07-09 21:00:00,63rd Street Beach,1436475600,19.1,6.13,0.161,3.0,63rdStreetBeach201507092100,19.1,6.13,0.161,3.0
2015-07-09 21:00:00,Montrose Beach,1436475600,17.8,6.16,0.185,3.0,MontroseBeach201507092100,17.8,6.16,0.185,3.0
2015-07-09 21:00:00,Calumet Beach,1436475600,20.0,3.52,0.13,3.0,CalumetBeach201507092100,20.0,3.52,0.13,3.0
2015-07-09 22:00:00,Calumet Beach,1436479200,20.0,3.82,0.113,3.0,CalumetBeach201507092200,20.0,3.82,0.113,3.0
2015-07-09 22:00:00,63rd Street Beach,1436479200,19.0,5.1,0.157,3.0,63rdStreetBeach201507092200,19.0,5.1,0.157,3.0
2015-07-09 22:00:00,Montrose Beach,1436479200,17.7,5.06,0.177,3.0,MontroseBeach201507092200,17.7,5.06,0.177,3.0
2015-07-09 23:00:00,63rd Street Beach,1436482800,18.9,5.33,0.137,3.0,63rdStreetBeach201507092300,18.9,5.33,0.137,3.0
2015-07-09 23:00:00,Montrose Beach,1436482800,17.5,4.26,0.158,3.0,MontroseBeach201507092300,17.5,4.26,0.158,3.0
2015-07-09 23:00:00,Calumet Beach,1436482800,19.7,3.54,0.102,3.0,CalumetBeach201507092300,19.7,3.54,0.102,3.0
2015-07-10 00:00:00,Calumet Beach,1436486400,19.4,3.61,0.103,3.0,CalumetBeach201507100000,19.4,3.61,0.103,3.0
2015-07-10 00:00:00,Montrose Beach,1436486400,17.6,4.67,0.147,3.0,MontroseBeach201507100000,17.6,4.67,0.147,3.0
2015-07-10 00:00:00,63rd Street Beach,1436486400,18.8,4.82,0.135,3.0,63rdStreetBeach201507100000,18.8,4.82,0.135,3.0
2015-07-10 01:00:00,63rd Street Beach,1436490000,18.7,5.09,0.119,3.0,63rdStreetBeach201507100100,18.7,5.09,0.119,3.0
2015-07-10 01:00:00,Montrose Beach,1436490000,17.5,4.35,0.154,7.0,MontroseBeach201507100100,17.5,4.35,0.154,7.0
2015-07-10 01:00:00,Calumet Beach,1436490000,19.2,3.21,0.093,3.0,CalumetBeach201507100100,19.2,3.21,0.093,3.0
2015-07-10 02:00:00,Calumet Beach,1436493600,19.1,3.0,0.081,3.0,CalumetBeach201507100200,19.1,3.0,0.081,3.0
2015-07-10 02:00:00,Montrose Beach,1436493600,17.5,4.05,0.133,6.0,MontroseBeach201507100200,17.5,4.05,0.133,6.0
2015-07-10 02:00:00,63rd Street Beach,1436493600,18.7,4.85,0.119,3.0,63rdStreetBeach201507100200,18.7,4.85,0.119,3.0
2015-07-10 03:00:00,63rd Street Beach,1436497200,18.9,5.57,0.109,6.0,63rdStreetBeach201507100300,18.9,5.57,0.109,6.0
2015-07-10 03:00:00,Montrose Beach,1436497200,17.4,3.98,0.135,3.0,MontroseBeach201507100300,17.4,3.98,0.135,3.0
2015-07-10 03:00:00,Calumet Beach,1436497200,19.0,3.15,0.089,3.0,CalumetBeach201507100300,19.0,3.15,0.089,3.0
2015-07-10 04:00:00,Montrose Beach,1436500800,17.4,3.94,0.133,3.0,MontroseBeach201507100400,17.4,3.94,0.133,3.0
2015-07-10 04:00:00,Calumet Beach,1436500800,18.9,3.09,0.078,3.0,CalumetBeach201507100400,18.9,3.09,0.078,3.0
2015-07-10 04:00:00,63rd Street Beach,1436500800,18.7,3.96,0.101,3.0,63rdStreetBeach201507100400,18.7,3.96,0.101,3.0
2015-07-10 05:00:00,63rd Street Beach,1436504400,18.4,3.39,0.102,3.0,63rdStreetBeach201507100500,18.4,3.39,0.102,3.0
2015-07-10 05:00:00,Calumet Beach,1436504400,18.8,2.85,0.078,3.0,CalumetBeach201507100500,18.8,2.85,0.078,3.0
2015-07-10 05:00:00,Montrose Beach,1436504400,17.3,4.3,0.133,3.0,MontroseBeach201507100500,17.3,4.3,0.133,3.0
2015-07-10 06:00:00,Montrose Beach,1436508000,17.4,4.8,0.138,8.0,MontroseBeach201507100600,17.4,4.8,0.138,8.0
2015-07-10 06:00:00,63rd Street Beach,1436508000,18.4,3.43,0.101,3.0,63rdStreetBeach201507100600,18.4,3.43,0.101,3.0
2015-07-10 06:00:00,Calumet Beach,1436508000,18.7,3.11,0.075,3.0,CalumetBeach201507100600,18.7,3.11,0.075,3.0
2015-07-10 07:00:00,63rd Street Beach,1436511600,18.4,3.37,0.102,3.0,63rdStreetBeach201507100700,18.4,3.37,0.102,3.0
2015-07-10 07:00:00,Calumet Beach,1436511600,18.7,2.81,0.078,3.0,CalumetBeach201507100700,18.7,2.81,0.078,3.0
2015-07-10 07:00:00,Montrose Beach,1436511600,17.4,4.77,0.154,7.0,MontroseBeach201507100700,17.4,4.77,0.154,7.0
2015-07-10 08:00:00,Montrose Beach,1436515200,17.5,4.78,0.142,3.0,MontroseBeach201507100800,17.5,4.78,0.142,3.0
2015-07-10 08:00:00,63rd Street Beach,1436515200,18.5,3.21,0.104,7.0,63rdStreetBeach201507100800,18.5,3.21,0.104,7.0
2015-07-10 08:00:00,Calumet Beach,1436515200,18.8,3.05,0.087,3.0,CalumetBeach201507100800,18.8,3.05,0.087,3.0
2015-07-10 09:00:00,Calumet Beach,1436518800,19.0,2.61,0.084,4.0,CalumetBeach201507100900,19.0,2.61,0.084,4.0
2015-07-10 09:00:00,63rd Street Beach,1436518800,18.6,3.34,0.116,6.0,63rdStreetBeach201507100900,18.6,3.34,0.116,6.0
2015-07-10 09:00:00,Montrose Beach,1436518800,17.5,4.2,0.143,5.0,MontroseBeach201507100900,17.5,4.2,0.143,5.0
2015-07-10 10:00:00,Calumet Beach,1436522400,19.1,2.6,0.084,3.0,CalumetBeach201507101000,19.1,2.6,0.084,3.0
2015-07-10 10:00:00,63rd Street Beach,1436522400,18.8,2.98,0.107,3.0,63rdStreetBeach201507101000,18.8,2.98,0.107,3.0
2015-07-10 10:00:00,Montrose Beach,1436522400,17.7,3.65,0.129,3.0,MontroseBeach201507101000,17.7,3.65,0.129,3.0
2015-07-10 11:00:00,63rd Street Beach,1436526000,19.3,2.79,0.112,3.0,63rdStreetBeach201507101100,19.3,2.79,0.112,3.0
2015-07-10 11:00:00,Montrose Beach,1436526000,18.3,4.42,0.127,3.0,MontroseBeach201507101100,18.3,4.42,0.127,3.0
2015-07-10 11:00:00,Calumet Beach,1436526000,19.3,2.45,0.091,3.0,CalumetBeach201507101100,19.3,2.45,0.091,3.0
2015-07-10 12:00:00,Calumet Beach,1436529600,19.7,2.31,0.086,3.0,CalumetBeach201507101200,19.7,2.31,0.086,3.0
2015-07-10 12:00:00,63rd Street Beach,1436529600,19.8,2.65,0.094,4.0,63rdStreetBeach201507101200,19.8,2.65,0.094,4.0
2015-07-10 12:00:00,Montrose Beach,1436529600,18.9,4.6,0.124,4.0,MontroseBeach201507101200,18.9,4.6,0.124,4.0
2015-07-10 13:00:00,Calumet Beach,1436533200,20.2,2.38,0.088,4.0,CalumetBeach201507101300,20.2,2.38,0.088,4.0
2015-07-10 13:00:00,63rd Street Beach,1436533200,20.0,2.58,0.117,3.0,63rdStreetBeach201507101300,20.0,2.58,0.117,3.0
2015-07-10 13:00:00,Montrose Beach,1436533200,19.0,4.36,0.143,4.0,MontroseBeach201507101300,19.0,4.36,0.143,4.0
2015-07-10 14:00:00,63rd Street Beach,1436536800,20.3,2.54,0.107,3.0,63rdStreetBeach201507101400,20.3,2.54,0.107,3.0
2015-07-10 14:00:00,Calumet Beach,1436536800,20.5,2.33,0.081,3.0,CalumetBeach201507101400,20.5,2.33,0.081,3.0
2015-07-10 14:00:00,Montrose Beach,1436536800,19.8,4.18,0.116,3.0,MontroseBeach201507101400,19.8,4.18,0.116,3.0
2015-07-10 15:00:00,63rd Street Beach,1436540400,20.4,2.78,0.112,4.0,63rdStreetBeach201507101500,20.4,2.78,0.112,4.0
2015-07-10 15:00:00,Calumet Beach,1436540400,20.8,2.24,0.124,6.0,CalumetBeach201507101500,20.8,2.24,0.124,6.0
2015-07-10 15:00:00,Montrose Beach,1436540400,19.6,4.02,0.106,3.0,MontroseBeach201507101500,19.6,4.02,0.106,3.0
2015-07-10 16:00:00,Montrose Beach,1436544000,19.3,3.95,0.12,9.0,MontroseBeach201507101600,19.3,3.95,0.12,9.0
2015-07-10 16:00:00,63rd Street Beach,1436544000,20.5,2.57,0.109,3.5,63rdStreetBeach201507101600,20.5,2.57,0.109,3.5
2015-07-10 16:00:00,Calumet Beach,1436544000,21.2,2.19,0.114,2.0,CalumetBeach201507101600,21.2,2.19,0.114,2.0
2015-07-10 17:00:00,Calumet Beach,1436547600,21.6,2.1,0.11,2.0,CalumetBeach201507101700,21.6,2.1,0.11,2.0
2015-07-10 17:00:00,Montrose Beach,1436547600,19.5,3.67,0.15,8.0,MontroseBeach201507101700,19.5,3.67,0.15,8.0
2015-07-10 17:00:00,63rd Street Beach,1436547600,20.6,2.36,0.106,3.0,63rdStreetBeach201507101700,20.6,2.36,0.106,3.0
2015-07-10 18:00:00,Montrose Beach,1436551200,19.1,3.51,0.131,7.0,MontroseBeach201507101800,19.1,3.51,0.131,7.0
2015-07-10 18:00:00,Calumet Beach,1436551200,22.5,2.36,0.1,2.0,CalumetBeach201507101800,22.5,2.36,0.1,2.0
2015-07-10 18:00:00,63rd Street Beach,1436551200,20.3,2.24,0.108,3.0,63rdStreetBeach201507101800,20.3,2.24,0.108,3.0
2015-07-10 19:00:00,Calumet Beach,1436554800,22.4,2.44,0.118,3.0,CalumetBeach201507101900,22.4,2.44,0.118,3.0
2015-07-10 19:00:00,Montrose Beach,1436554800,18.8,3.54,0.106,6.0,MontroseBeach201507101900,18.8,3.54,0.106,6.0
2015-07-10 19:00:00,63rd Street Beach,1436554800,20.5,2.2,0.106,5.0,63rdStreetBeach201507101900,20.5,2.2,0.106,5.0
2015-07-10 20:00:00,63rd Street Beach,1436558400,20.2,2.35,0.101,6.0,63rdStreetBeach201507102000,20.2,2.35,0.101,6.0
2015-07-10 20:00:00,Calumet Beach,1436558400,22.1,2.54,0.089,3.0,CalumetBeach201507102000,22.1,2.54,0.089,3.0
2015-07-10 20:00:00,Montrose Beach,1436558400,18.4,3.36,0.11,5.0,MontroseBeach201507102000,18.4,3.36,0.11,5.0
2015-07-10 21:00:00,Calumet Beach,1436562000,21.4,1.91,0.088,4.0,CalumetBeach201507102100,21.4,1.91,0.088,4.0
2015-07-10 21:00:00,63rd Street Beach,1436562000,20.0,2.3,0.105,6.0,63rdStreetBeach201507102100,20.0,2.3,0.105,6.0
2015-07-10 21:00:00,Montrose Beach,1436562000,18.1,3.2,0.111,5.0,MontroseBeach201507102100,18.1,3.2,0.111,5.0
2015-07-10 22:00:00,63rd Street Beach,1436565600,19.8,2.41,0.105,5.0,63rdStreetBeach201507102200,19.8,2.41,0.105,5.0
2015-07-10 22:00:00,Montrose Beach,1436565600,17.8,3.14,0.106,5.0,MontroseBeach201507102200,17.8,3.14,0.106,5.0
2015-07-10 22:00:00,Calumet Beach,1436565600,21.2,2.26,0.109,2.0,CalumetBeach201507102200,21.2,2.26,0.109,2.0
2015-07-10 23:00:00,Calumet Beach,1436569200,20.9,2.78,0.084,5.0,CalumetBeach201507102300,20.9,2.78,0.084,5.0
2015-07-10 23:00:00,Montrose Beach,1436569200,17.9,3.32,0.097,8.0,MontroseBeach201507102300,17.9,3.32,0.097,8.0
2015-07-10 23:00:00,63rd Street Beach,1436569200,19.9,2.35,0.092,5.0,63rdStreetBeach201507102300,19.9,2.35,0.092,5.0
2015-07-11 00:00:00,63rd Street Beach,1436572800,20.3,2.41,0.081,4.0,63rdStreetBeach201507110000,20.3,2.41,0.081,4.0
2015-07-11 00:00:00,Calumet Beach,1436572800,20.6,2.69,0.077,3.0,CalumetBeach201507110000,20.6,2.69,0.077,3.0
2015-07-11 00:00:00,Montrose Beach,1436572800,17.8,2.87,0.103,7.0,MontroseBeach201507110000,17.8,2.87,0.103,7.0
2015-07-11 01:00:00,Calumet Beach,1436576400,20.4,2.99,0.076,8.0,CalumetBeach201507110100,20.4,2.99,0.076,8.0
2015-07-11 01:00:00,Montrose Beach,1436576400,17.7,2.64,0.113,7.0,MontroseBeach201507110100,17.7,2.64,0.113,7.0
2015-07-11 01:00:00,63rd Street Beach,1436576400,20.0,2.35,0.085,7.0,63rdStreetBeach201507110100,20.0,2.35,0.085,7.0
2015-07-11 02:00:00,63rd Street Beach,1436580000,19.9,2.41,0.077,6.0,63rdStreetBeach201507110200,19.9,2.41,0.077,6.0
2015-07-11 02:00:00,Montrose Beach,1436580000,17.6,2.71,0.108,6.0,MontroseBeach201507110200,17.6,2.71,0.108,6.0
2015-07-11 02:00:00,Calumet Beach,1436580000,20.3,2.78,0.073,3.0,CalumetBeach201507110200,20.3,2.78,0.073,3.0
2015-07-11 03:00:00,Calumet Beach,1436583600,20.2,2.66,0.071,4.0,CalumetBeach201507110300,20.2,2.66,0.071,4.0
2015-07-11 03:00:00,Montrose Beach,1436583600,17.7,2.93,0.101,4.0,MontroseBeach201507110300,17.7,2.93,0.101,4.0
2015-07-11 03:00:00,63rd Street Beach,1436583600,19.7,2.17,0.086,6.0,63rdStreetBeach201507110300,19.7,2.17,0.086,6.0
2015-07-11 04:00:00,63rd Street Beach,1436587200,19.6,2.16,0.079,5.0,63rdStreetBeach201507110400,19.6,2.16,0.079,5.0
2015-07-11 04:00:00,Montrose Beach,1436587200,17.7,2.96,0.106,5.0,MontroseBeach201507110400,17.7,2.96,0.106,5.0
2015-07-11 04:00:00,Calumet Beach,1436587200,20.1,2.61,0.076,4.0,CalumetBeach201507110400,20.1,2.61,0.076,4.0
2015-07-11 05:00:00,Montrose Beach,1436590800,17.6,2.5,0.127,4.0,MontroseBeach201507110500,17.6,2.5,0.127,4.0
2015-07-11 05:00:00,Calumet Beach,1436590800,19.9,2.38,0.079,3.0,CalumetBeach201507110500,19.9,2.38,0.079,3.0
2015-07-11 05:00:00,63rd Street Beach,1436590800,19.5,1.9,0.089,3.0,63rdStreetBeach201507110500,19.5,1.9,0.089,3.0
