pattern_name,TP,FP,FN,precision,recall,F1,FP_events,FN_events,dataset
Montrose_HighTurbidity_85,155,23,0,0.8707865168539326,1.0,0.9309309309309309,"[21.062, 21.127, 25.186, 25.31, 25.683, 25.747, 26.498, 26.56, 27.805, 29.066, 29.116, 74.963, 75.013, 75.074, 75.523, 77.068, 77.126, 86.045, 86.109, 86.233, 87.048, 87.172, 87.544]",[],mcar_10
Montrose_HighWave_85,230,65,0,0.7796610169491526,1.0,0.8761904761904762,"[8.38, 20.813, 20.875, 20.939, 21.38, 29.441, 29.552, 38.488, 38.564, 38.613, 39.665, 39.727, 39.802, 45.462, 45.538, 45.714, 45.84, 49.204, 49.267, 49.327, 49.389, 59.845, 59.909, 59.972, 60.783, 60.905, 61.031, 66.478, 66.54, 66.663, 66.788, 66.989, 67.287, 67.739, 67.863, 67.974, 68.159, 68.345, 74.512, 74.578, 74.778, 74.963, 75.523, 77.441, 77.568, 85.735, 86.109, 86.233, 86.485, 86.611, 86.861, 116.459, 116.584, 124.743, 124.804, 124.99, 126.052, 126.111, 126.173, 165.478, 165.538, 165.602, 165.678, 165.726, 165.788]",[],mcar_10
Montrose_LocalAlert_85,155,25,0,0.8611111111111112,1.0,0.9253731343283582,"[21.064, 21.127, 25.186, 25.311, 25.683, 25.747, 26.498, 26.559, 27.806, 29.066, 29.117, 74.963, 75.013, 75.074, 75.523, 77.068, 77.127, 86.045, 86.109, 86.233, 86.485, 86.61, 87.049, 87.172, 87.544]",[],mcar_10
Montrose_WaterTempDrop_85,2104,196,0,0.9147826086956522,1.0,0.9554950045413261,"[6.701, 6.873, 12.708, 13.019, 13.14, 15.021, 15.353, 15.465, 15.78, 16.841, 16.957, 17.519, 25.186, 25.31, 25.683, 25.747, 26.497, 26.559, 29.49, 38.301, 45.401, 47.102, 47.213, 47.59, 49.085, 49.389, 50.505, 50.632, 51.011, 51.136, 51.828, 51.949, 52.39, 52.642, 58.279, 58.359, 58.417, 62.738, 63.617, 65.043, 66.103, 66.305, 66.54, 66.663, 66.788, 67.161, 67.535, 67.738, 67.862, 67.974, 68.159, 68.345, 68.531, 68.657, 69.974, 71.414, 74.778, 74.963, 75.523, 78.765, 80.32, 81.307, 81.435, 82.182, 82.307, 82.429, 83.366, 84.939, 85.546, 85.734, 85.859, 85.981, 86.108, 86.233, 86.485, 86.61, 86.86, 87.048, 87.172, 87.296, 87.419, 87.544, 88.18, 88.6, 88.85, 89.053, 90.975, 91.476, 92.169, 92.924, 93.24, 94.237, 95.685, 98.744, 98.869, 99.43, 99.553, 99.677, 99.929, 100.129, 100.306, 100.551, 100.807, 100.931, 101.182, 101.744, 101.93, 102.37, 102.744, 103.617, 103.93, 104.069, 106.612, 106.753, 118.699, 118.763, 118.827, 118.889, 119.078, 122.682, 123.124, 123.868, 123.932, 123.994, 128.546, 128.609, 128.67, 128.733, 128.797, 129.045, 132.609, 132.673, 132.736, 132.798, 132.86, 137.031, 138.089, 138.211, 138.414, 138.65, 138.837, 139.026, 139.399, 139.772, 139.896, 140.02, 140.149, 140.46, 140.584, 140.708, 140.83, 140.955, 141.145, 141.459, 141.582, 141.708, 142.33, 143.326, 143.762, 143.888, 145.508, 145.634, 145.755, 145.879, 146.191, 146.318, 146.506, 146.63, 147.067, 147.567, 149.077, 149.438, 150.684, 150.884, 150.994, 151.742, 152.318, 153.116, 153.38, 154.377, 155.861, 156.108, 156.234, 156.482, 156.608, 157.979, 158.293, 158.856, 159.608, 159.855, 159.98, 160.108, 160.359, 163.978, 164.79, 165.787]",[],mcar_10
Regional_TripleAlert_85,10,2,0,0.8333333333333334,1.0,0.9090909090909091,"[75.699, 75.823]",[],mcar_10
63rd_HighTurbidity_85,111,30,0,0.7872340425531915,1.0,0.880952380952381,"[23.615, 23.924, 25.298, 26.048, 26.235, 26.491, 73.976, 74.281, 74.407, 74.525, 74.59, 74.776, 74.836, 74.903, 74.962, 75.082, 85.043, 85.105, 85.346, 85.408, 85.477, 85.527, 85.59, 85.652, 85.832, 86.013, 86.07, 86.14, 86.492, 86.717]",[],mcar_30
63rd_HighWave_85,85,28,3,0.7522123893805309,0.9659090909090909,0.845771144278607,"[21.355, 29.913, 49.308, 49.541, 73.549, 73.853, 73.976, 74.033, 74.094, 74.158, 74.525, 74.59, 74.776, 84.673, 84.792, 85.043, 85.105, 85.168, 85.228, 85.346, 85.408, 85.477, 85.529, 85.59, 85.652, 85.71, 165.477, 165.679]","[168.993, 169.07, 169.195]",mcar_30
63rd_LocalAlert_85,111,22,0,0.8345864661654135,1.0,0.9098360655737704,"[23.615, 25.425, 26.235, 26.49, 26.616, 73.976, 74.281, 74.525, 74.718, 74.903, 74.962, 85.043, 85.168, 85.346, 85.408, 85.477, 85.529, 85.59, 85.652, 85.832, 86.013, 86.14]",[],mcar_30
63rd_WaterTempDrop_85,1689,191,7,0.8984042553191489,0.995872641509434,0.9446308724832214,"[7.482, 14.044, 16.355, 16.619, 17.546, 19.175, 23.614, 24.615, 25.486, 26.234, 28.175, 28.416, 31.049, 31.227, 32.243, 33.01, 33.218, 36.406, 36.515, 37.282, 37.388, 37.524, 38.707, 40.552, 42.586, 44.626, 45.753, 46.36, 46.469, 47.894, 48.842, 50.116, 50.741, 50.972, 51.79, 53.007, 54.261, 55.44, 55.495, 55.626, 55.738, 56.627, 56.871, 56.991, 57.055, 57.114, 58.433, 59.966, 60.735, 61.412, 61.926, 63.435, 63.612, 66.299, 67.036, 68.367, 68.545, 69.412, 69.722, 71.202, 74.962, 75.776, 76.807, 77.296, 77.364, 77.542, 77.92, 78.222, 78.342, 78.461, 79.838, 80.946, 82.698, 82.763, 82.948, 83.008, 83.131, 83.56, 83.99, 85.59, 85.891, 87.379, 89.298, 89.418, 89.479, 90.968, 92.183, 92.896, 92.962, 93.076, 93.195, 93.56, 94.948, 95.009, 96.282, 96.409, 98.329, 98.394, 98.512, 98.607, 98.632, 98.693, 98.747, 98.802, 98.923, 98.992, 99.053, 99.116, 99.174, 99.413, 99.594, 99.709, 99.767, 104.863, 117.324, 129.59, 129.705, 129.773, 129.831, 129.888, 130.603, 130.671, 131.028, 131.083, 131.203, 131.266, 131.393, 131.452, 131.577, 131.7, 131.825, 131.888, 131.948, 132.134, 132.198, 132.321, 132.451, 132.51, 132.571, 132.634, 132.694, 132.756, 132.819, 132.943, 133.004, 133.569, 133.63, 133.693, 133.756, 133.815, 133.943, 134.005, 134.066, 135.189, 135.315, 135.941, 136.814, 138.247, 139.811, 139.935, 140.621, 141.185, 144.561, 144.999, 145.436, 145.496, 146.183, 150.87, 151.366, 152.053, 153.799, 153.862, 153.924, 154.547, 156.927, 156.99, 157.053, 157.552, 157.866, 158.43, 158.554, 158.617, 158.68, 158.743, 158.802, 158.865, 158.93, 159.118, 159.182, 159.243, 159.306]","[168.743, 168.805, 168.869, 168.93, 168.993, 169.069, 169.195]",mcar_30
CalumetTo63rd_AlertSpread_85,16,4,0,0.8,1.0,0.888888888888889,"[74.718, 74.903, 74.962, 75.082]",[],mcar_30
Calumet_HighTurbidity_85,62,27,15,0.6966292134831461,0.8051948051948052,0.7469879518072291,"[74.654, 74.718, 74.779, 74.839, 75.018, 167.217, 167.592, 178.843, 179.031, 191.525, 191.586, 191.714, 191.774, 191.965, 192.028, 192.152, 192.276, 192.354, 192.467, 192.59, 192.651, 192.789, 192.837, 193.027, 193.09, 193.151, 193.213]","[170.68, 170.758, 170.806, 171.131, 171.193, 182.358, 182.545, 196.289, 196.351, 196.428, 196.477, 196.54, 196.616, 196.665, 196.727]",mcar_30
Calumet_HighWave_85,23,13,8,0.6388888888888888,0.7419354838709677,0.6865671641791045,"[191.525, 191.586, 191.65, 191.774, 191.965, 192.028, 192.276, 192.354, 192.403, 192.59, 192.651, 192.789, 192.837]","[195.944, 195.978, 196.04, 196.102, 196.178, 196.24, 196.289, 196.351]",mcar_30
Calumet_LocalAlert_85,61,25,16,0.7093023255813954,0.7922077922077922,0.7484662576687118,"[74.654, 74.718, 74.779, 74.959, 75.018, 167.217, 167.593, 178.843, 179.031, 191.525, 191.586, 191.714, 191.835, 191.965, 192.028, 192.152, 192.276, 192.354, 192.467, 192.59, 192.715, 192.789, 192.901, 193.027, 193.09]","[170.681, 170.758, 170.806, 171.132, 171.193, 182.358, 182.545, 196.24, 196.289, 196.351, 196.428, 196.477, 196.54, 196.616, 196.665, 196.727]",mcar_30
Calumet_WaterTempDrop_85,2294,162,9,0.9340390879478827,0.9960920538428137,0.9640680815297331,"[25.486, 26.047, 26.489, 28.171, 32.084, 33.961, 36.407, 36.519, 37.524, 38.33, 40.901, 42.963, 43.208, 45.949, 51.14, 52.387, 52.51, 52.628, 55.383, 56.516, 58.555, 60.735, 63.615, 63.737, 64.105, 66.36, 66.539, 66.663, 66.789, 66.85, 66.909, 67.038, 67.098, 67.16, 68.667, 68.79, 69.233, 69.535, 72.304, 72.365, 72.431, 72.492, 72.62, 72.746, 72.872, 74.033, 74.216, 75.897, 76.019, 78.575, 79.958, 80.083, 80.821, 80.946, 82.701, 82.76, 82.822, 82.943, 83.004, 83.066, 83.131, 83.196, 83.257, 89.051, 89.418, 92.9, 93.019, 93.076, 93.195, 93.256, 93.379, 93.444, 93.56, 93.679, 93.789, 99.116, 99.233, 99.29, 131.203, 131.331, 131.393, 131.638, 132.014, 132.135, 132.383, 132.45, 132.509, 132.572, 132.633, 132.694, 132.821, 132.883, 132.945, 133.067, 133.13, 133.193, 133.319, 133.379, 133.569, 133.629, 133.692, 133.816, 133.941, 134.005, 134.193, 134.257, 134.382, 134.568, 135.253, 135.317, 135.377, 135.441, 137.626, 145.127, 145.25, 153.551, 153.611, 153.674, 153.734, 153.798, 153.86, 154.989, 156.053, 156.49, 158.928, 158.993, 159.055, 159.116, 159.305, 160.12, 160.183, 160.267, 160.305, 160.369, 160.432, 160.493, 163.419, 163.54, 164.786, 164.974, 166.843, 167.092, 167.342, 167.466, 167.919, 169.277, 169.402, 169.542, 169.653, 170.715, 171.352, 171.477, 178.083, 180.539, 180.771, 180.958, 181.083, 181.208, 183.024, 190.712, 192.467, 192.965]","[196.24, 196.289, 196.351, 196.428, 196.477, 196.539, 196.616, 196.665, 196.727]",mcar_30
MontroseToCalumet_AlertSpread_85,8,4,0,0.6666666666666666,1.0,0.8,"[74.654, 74.779, 74.959, 75.018]",[],mcar_30
Montrose_HighTurbidity_85,155,34,0,0.8201058201058201,1.0,0.9011627906976745,"[25.613, 27.617, 73.914, 73.973, 74.094, 74.153, 74.216, 74.281, 74.407, 74.464, 74.528, 74.593, 74.654, 74.715, 74.779, 74.839, 74.9, 74.962, 75.018, 76.022, 84.794, 84.916, 84.981, 85.04, 85.102, 85.168, 85.346, 85.408, 85.481, 85.71, 85.771, 85.835, 85.894, 85.952]",[],mcar_30
Montrose_HighWave_85,218,87,12,0.7147540983606557,0.9478260869565217,0.8149532710280374,"[21.358, 30.221, 31.175, 38.526, 38.583, 39.642, 39.693, 39.75, 39.804, 45.439, 49.005, 49.063, 49.184, 49.309, 59.27, 59.458, 59.521, 59.645, 60.561, 60.622, 60.678, 60.735, 60.789, 60.844, 65.577, 65.636, 65.699, 65.76, 65.82, 66.055, 66.117, 66.18, 66.3, 66.36, 66.423, 66.666, 66.789, 66.973, 73.546, 73.669, 73.729, 73.791, 73.857, 73.914, 73.973, 74.033, 74.156, 74.281, 74.345, 74.407, 74.464, 74.528, 74.593, 76.509, 76.565, 76.68, 76.744, 76.804, 84.796, 84.853, 84.916, 84.981, 85.04, 85.102, 85.168, 85.228, 85.285, 85.408, 85.481, 85.53, 85.713, 85.771, 114.169, 114.342, 121.92, 122.153, 122.218, 123.195, 123.252, 123.373, 162.301, 162.362, 162.424, 162.487, 162.548, 162.607, 162.671]","[95.084, 126.45, 126.525, 126.586, 126.636, 165.822, 165.881, 165.932, 165.994, 166.057, 166.118, 166.188]",mcar_30
Montrose_LocalAlert_85,155,29,0,0.842391304347826,1.0,0.9144542772861356,"[25.613, 27.617, 73.914, 73.973, 74.094, 74.156, 74.281, 74.345, 74.464, 74.528, 74.651, 74.779, 74.839, 74.962, 75.018, 76.022, 84.796, 84.916, 84.981, 85.168, 85.285, 85.346, 85.408, 85.481, 85.71, 85.771, 85.835, 85.894, 86.14]",[],mcar_30
Montrose_WaterTempDrop_85,2095,161,9,0.9286347517730497,0.995722433460076,0.9610091743119266,"[9.539, 10.417, 25.613, 28.174, 30.107, 33.39, 34.082, 36.405, 36.518, 36.905, 37.011, 38.583, 40.901, 41.019, 45.028, 45.139, 45.951, 47.584, 47.896, 52.264, 52.387, 52.506, 52.755, 57.828, 57.893, 57.959, 58.009, 58.071, 58.133, 58.191, 58.25, 58.31, 58.372, 61.242, 61.355, 63.615, 63.74, 63.865, 66.3, 66.542, 69.971, 73.973, 75.145, 75.776, 78.458, 80.943, 81.913, 83.684, 88.928, 89.054, 92.302, 92.544, 92.838, 92.896, 92.962, 93.256, 96.282, 97.234, 97.353, 98.452, 98.512, 98.607, 98.693, 100.559, 104.802, 104.863, 104.92, 105.153, 105.434, 116.212, 116.268, 116.325, 116.502, 116.558, 116.613, 116.67, 116.729, 116.788, 116.842, 116.908, 116.969, 117.029, 117.147, 117.324, 117.431, 117.496, 117.633, 117.68, 117.742, 117.803, 117.863, 117.928, 118.046, 118.172, 118.354, 118.414, 118.466, 118.525, 118.635, 118.702, 118.757, 118.813, 118.876, 120.086, 125.646, 125.775, 125.893, 125.95, 126.018, 126.081, 126.263, 126.323, 129.59, 129.705, 129.769, 129.831, 129.95, 130.01, 130.064, 130.125, 130.18, 130.236, 130.298, 130.371, 130.426, 130.542, 130.601, 130.671, 130.73, 130.859, 131.083, 131.146, 131.266, 131.328, 131.391, 131.453, 131.578, 131.7, 131.761, 131.887, 132.013, 132.075, 132.135, 132.199, 132.26, 132.383, 132.45, 132.511, 132.572, 132.692, 132.757, 145.127, 145.252, 146.184, 147.554, 156.052, 156.489, 156.613, 157.116, 162.424, 163.542]","[166.742, 166.807, 166.883, 166.942, 166.993, 167.055, 167.13, 167.179, 167.24]",mcar_30
Regional_TripleAlert_85,10,5,0,0.6666666666666666,1.0,0.8,"[74.654, 74.779, 74.903, 74.962, 75.082]",[],mcar_30
63rd_HighTurbidity_85,109,43,2,0.7171052631578947,0.9819819819819819,0.8288973384030418,"[22.788, 22.853, 22.909, 24.311, 24.611, 25.869, 29.927, 30.08, 30.905, 72.737, 72.793, 72.846, 72.918, 73.044, 73.165, 73.283, 73.372, 73.49, 73.61, 73.857, 74.592, 83.599, 83.828, 83.974, 84.146, 84.21, 84.295, 84.344, 84.401, 84.484, 84.59, 84.833, 84.89, 85.023, 85.077, 85.145, 85.224, 85.326, 85.402, 85.646, 85.783, 85.83, 85.889]","[77.736, 77.81]",structural_10
63rd_HighWave_85,85,35,3,0.7083333333333334,0.9659090909090909,0.8173076923076923,"[20.994, 22.79, 22.856, 22.909, 29.522, 48.319, 48.371, 48.434, 48.55, 48.786, 48.861, 48.917, 65.56, 72.612, 72.737, 72.793, 72.846, 72.918, 73.046, 73.165, 73.283, 73.372, 73.49, 73.61, 83.494, 83.599, 83.828, 83.974, 84.146, 84.21, 84.295, 84.344, 84.401, 165.631, 165.855]","[168.993, 169.07, 169.195]",structural_10
63rd_LocalAlert_85,109,43,2,0.7171052631578947,0.9819819819819819,0.8288973384030418,"[22.789, 22.853, 22.909, 24.311, 24.611, 25.869, 29.927, 30.08, 30.905, 72.737, 72.793, 72.846, 72.918, 73.046, 73.165, 73.283, 73.372, 73.49, 73.61, 73.857, 74.592, 83.599, 83.828, 83.974, 84.146, 84.21, 84.295, 84.344, 84.401, 84.485, 84.59, 84.833, 84.89, 85.023, 85.077, 85.145, 85.224, 85.326, 85.402, 85.646, 85.783, 85.83, 85.889]","[77.736, 77.81]",structural_10
63rd_WaterTempDrop_85,1689,167,7,0.9100215517241379,0.995872641509434,0.9510135135135135,"[7.985, 13.837, 14.641, 16.375, 17.591, 19.21, 22.787, 22.853, 22.909, 24.311, 24.611, 25.869, 26.322, 29.424, 29.463, 30.905, 32.479, 32.958, 33.014, 36.777, 36.892, 37.028, 37.13, 37.19, 38.214, 38.269, 39.893, 40.012, 40.071, 40.142, 40.535, 41.023, 41.831, 43.138, 45.584, 47.047, 47.104, 47.537, 48.546, 48.861, 50.053, 51.757, 51.815, 54.58, 54.704, 55.455, 55.501, 56.849, 57.036, 58.424, 59.517, 61.371, 61.43, 61.506, 65.048, 66.305, 66.986, 67.168, 67.29, 68.001, 68.534, 70.113, 70.42, 71.056, 71.16, 71.411, 72.153, 76.408, 76.719, 77.323, 77.545, 77.854, 77.911, 78.217, 79.81, 81.506, 82.328, 82.837, 82.957, 85.889, 86.256, 86.726, 88.154, 89.721, 92.909, 93.291, 93.369, 93.439, 93.487, 93.572, 94.171, 97.484, 97.618, 97.665, 97.735, 98.358, 98.616, 98.745, 98.891, 99.281, 99.429, 130.045, 130.102, 130.289, 131.262, 131.456, 131.525, 131.605, 131.811, 131.859, 131.924, 131.981, 132.047, 132.181, 132.314, 132.452, 132.512, 132.586, 132.756, 132.865, 132.953, 133.569, 133.621, 133.693, 133.95, 134.709, 135.068, 135.22, 138.413, 138.485, 139.001, 139.799, 141.72, 141.971, 142.171, 144.502, 145.464, 145.927, 146.179, 151.246, 151.511, 153.117, 153.319, 153.43, 156.499, 156.602, 156.838, 156.926, 157.093, 157.873, 158.304, 158.442, 158.554, 158.594, 158.648, 158.727, 158.824, 158.881, 158.938, 158.99, 159.076, 159.127, 159.257, 159.325, 164.524, 164.971, 165.571]","[120.304, 120.367, 168.869, 168.93, 168.993, 169.069, 169.195]",structural_10
CalumetTo63rd_AlertSpread_85,16,4,0,0.8,1.0,0.888888888888889,"[22.789, 22.856, 73.61, 73.857]",[],structural_10
Calumet_HighTurbidity_85,44,28,33,0.6111111111111112,0.5714285714285714,0.5906040268456376,"[21.554, 21.639, 21.683, 23.095, 73.49, 73.571, 73.796, 166.125, 167.311, 167.361, 178.346, 178.535, 190.768, 190.902, 190.969, 191.081, 191.125, 191.179, 191.246, 191.302, 191.368, 191.426, 191.502, 191.547, 191.664, 191.735, 191.859, 192.092]","[170.68, 170.758, 170.806, 171.131, 171.193, 182.358, 182.545, 195.169, 195.245, 195.293, 195.368, 195.431, 195.48, 195.556, 195.604, 195.682, 195.73, 195.806, 195.852, 195.944, 195.978, 196.04, 196.102, 196.178, 196.24, 196.289, 196.351, 196.428, 196.477, 196.54, 196.616, 196.665, 196.727]",structural_10
Calumet_HighWave_85,9,15,22,0.375,0.2903225806451613,0.3272727272727273,"[21.288, 190.415, 190.902, 190.969, 191.081, 191.125, 191.179, 191.246, 191.302, 191.368, 191.426, 191.502, 191.547, 191.664, 191.735]","[194.917, 194.996, 195.045, 195.12, 195.169, 195.246, 195.431, 195.48, 195.556, 195.604, 195.682, 195.73, 195.806, 195.852, 195.944, 195.978, 196.04, 196.102, 196.178, 196.24, 196.289, 196.351]",structural_10
Calumet_LocalAlert_85,44,28,33,0.6111111111111112,0.5714285714285714,0.5906040268456376,"[21.554, 21.639, 21.683, 23.095, 73.49, 73.571, 73.796, 166.125, 167.311, 167.361, 178.346, 178.535, 190.768, 190.902, 190.969, 191.081, 191.125, 191.179, 191.246, 191.302, 191.368, 191.426, 191.502, 191.547, 191.664, 191.735, 191.859, 192.092]","[170.681, 170.758, 170.806, 171.132, 171.193, 182.358, 182.545, 195.169, 195.246, 195.294, 195.368, 195.431, 195.48, 195.556, 195.604, 195.682, 195.73, 195.806, 195.852, 195.944, 195.978, 196.04, 196.102, 196.178, 196.24, 196.289, 196.351, 196.428, 196.477, 196.54, 196.616, 196.665, 196.727]",structural_10
Calumet_WaterTempDrop_85,2277,156,26,0.935881627620222,0.9887103777681285,0.961570945945946,"[7.937, 13.708, 13.838, 17.591, 17.719, 18.341, 19.264, 23.095, 25.476, 26.039, 34.142, 37.97, 38.713, 40.012, 43.087, 43.482, 44.397, 45.827, 46.393, 47.104, 47.59, 50.932, 51.931, 53.765, 54.813, 56.619, 60.809, 60.928, 61.502, 65.49, 65.56, 65.624, 65.688, 65.72, 65.777, 65.831, 65.901, 65.979, 66.113, 66.167, 66.214, 66.305, 66.486, 66.677, 66.814, 67.126, 67.166, 67.534, 70.68, 70.934, 71.056, 71.16, 72.302, 72.352, 72.494, 72.558, 72.612, 72.692, 72.793, 72.845, 74.592, 75.91, 80.08, 81.198, 81.303, 82.716, 82.959, 83.011, 83.074, 83.122, 83.234, 83.289, 83.413, 88.0, 92.854, 92.912, 93.774, 93.839, 93.891, 94.02, 94.091, 131.722, 131.925, 131.976, 132.127, 132.261, 132.708, 132.756, 132.814, 132.865, 132.953, 133.017, 133.212, 133.321, 133.448, 133.513, 133.569, 133.621, 133.693, 133.873, 133.952, 133.996, 134.237, 134.372, 135.22, 135.342, 138.715, 139.843, 140.014, 140.158, 141.444, 141.973, 146.321, 151.246, 151.511, 153.48, 153.536, 153.725, 153.926, 154.75, 156.499, 156.606, 158.881, 158.99, 159.076, 159.127, 159.209, 159.257, 159.315, 160.11, 160.16, 160.24, 160.357, 160.43, 163.402, 164.524, 164.79, 164.971, 165.771, 166.03, 166.538, 169.268, 170.534, 175.602, 175.969, 176.926, 178.479, 182.026, 182.324, 184.945, 187.112, 188.435, 188.693, 189.925, 190.059, 190.181]","[195.168, 195.245, 195.293, 195.368, 195.431, 195.48, 195.556, 195.604, 195.681, 195.73, 195.805, 195.852, 195.944, 195.978, 196.038, 196.101, 196.177, 196.24, 196.289, 196.351, 196.428, 196.477, 196.539, 196.616, 196.665, 196.727]",structural_10
MontroseToCalumet_AlertSpread_85,8,3,0,0.7272727272727273,1.0,0.8421052631578948,"[21.554, 73.49, 73.796]",[],structural_10
Montrose_HighTurbidity_85,155,51,0,0.7524271844660194,1.0,0.8587257617728532,"[21.053, 21.106, 25.6, 25.72, 26.487, 29.023, 29.52, 30.905, 72.692, 72.734, 72.793, 72.915, 73.046, 73.117, 73.165, 73.231, 73.283, 73.372, 73.42, 73.612, 73.667, 73.727, 73.857, 73.954, 74.132, 74.19, 74.351, 74.526, 74.682, 74.741, 74.789, 74.842, 83.646, 83.722, 83.779, 83.828, 83.967, 84.025, 84.146, 84.21, 84.295, 84.401, 84.531, 84.59, 84.73, 84.833, 84.97, 85.023, 85.077, 85.278, 85.586]",[],structural_10
Montrose_HighWave_85,221,121,9,0.6461988304093568,0.9608695652173913,0.7727272727272727,"[20.811, 20.856, 20.921, 29.424, 29.521, 29.575, 38.024, 38.096, 38.143, 39.2, 39.247, 39.323, 39.378, 39.435, 39.544, 44.528, 44.58, 44.701, 44.879, 48.076, 48.149, 48.212, 48.271, 48.378, 48.553, 48.628, 48.697, 48.732, 48.779, 48.92, 49.046, 49.09, 49.197, 49.261, 58.03, 58.094, 58.145, 58.191, 58.269, 58.313, 58.371, 58.431, 59.113, 59.163, 59.206, 59.28, 59.328, 59.407, 59.443, 59.517, 59.565, 64.233, 64.335, 64.404, 64.462, 64.51, 64.57, 64.66, 64.711, 64.861, 64.985, 65.048, 65.288, 65.338, 65.413, 65.49, 65.624, 65.688, 65.78, 65.84, 65.904, 65.983, 66.052, 66.117, 72.404, 72.494, 72.558, 72.612, 72.692, 72.735, 72.793, 72.915, 73.046, 73.117, 73.165, 73.231, 73.283, 73.372, 73.42, 73.613, 73.667, 73.727, 73.857, 83.291, 83.494, 83.646, 83.722, 83.779, 83.828, 83.967, 84.026, 84.152, 84.21, 84.295, 84.401, 84.531, 84.59, 113.863, 113.996, 114.172, 122.049, 122.109, 122.284, 122.358, 122.405, 122.544, 122.618, 123.226, 162.557, 162.662, 162.756]","[126.525, 126.586, 126.636, 165.881, 165.932, 165.994, 166.057, 166.118, 166.188]",structural_10
Montrose_LocalAlert_85,155,51,0,0.7524271844660194,1.0,0.8587257617728532,"[21.055, 21.106, 25.6, 25.72, 26.487, 29.023, 29.521, 30.905, 72.692, 72.734, 72.793, 72.915, 73.046, 73.117, 73.165, 73.231, 73.283, 73.372, 73.42, 73.612, 73.667, 73.727, 73.857, 73.954, 74.132, 74.19, 74.351, 74.526, 74.682, 74.741, 74.789, 74.846, 83.646, 83.722, 83.779, 83.828, 83.967, 84.026, 84.152, 84.21, 84.295, 84.401, 84.531, 84.59, 84.73, 84.833, 84.97, 85.023, 85.077, 85.278, 85.586]",[],structural_10
Montrose_WaterTempDrop_85,2097,153,7,0.932,0.9966730038022814,0.9632521819016996,"[13.708, 13.839, 14.641, 19.264, 19.659, 25.599, 25.72, 26.487, 28.859, 29.52, 30.898, 31.894, 32.958, 36.778, 36.897, 38.095, 38.713, 39.722, 43.087, 45.405, 45.825, 46.578, 53.639, 57.202, 57.262, 57.394, 57.553, 57.628, 57.671, 57.728, 57.796, 57.972, 58.03, 58.094, 58.145, 58.191, 58.269, 58.313, 58.371, 59.676, 66.113, 66.856, 69.733, 70.68, 74.592, 76.466, 80.947, 81.198, 81.305, 81.939, 83.122, 88.432, 92.673, 95.457, 98.452, 98.496, 98.616, 98.706, 98.747, 99.051, 101.302, 104.327, 104.391, 104.622, 104.9, 116.021, 116.062, 116.199, 116.269, 116.349, 116.386, 116.466, 116.591, 116.714, 116.786, 116.852, 116.946, 117.025, 117.072, 117.225, 117.299, 117.354, 117.406, 117.519, 117.569, 117.703, 117.782, 117.897, 117.937, 118.0, 118.059, 118.452, 118.57, 118.648, 118.718, 118.77, 118.901, 119.08, 125.974, 126.152, 126.201, 126.315, 126.377, 126.513, 126.586, 130.045, 130.104, 130.157, 130.241, 130.406, 130.564, 130.614, 130.694, 130.747, 130.828, 130.881, 130.962, 131.01, 131.136, 131.216, 131.262, 131.409, 131.605, 131.675, 131.722, 131.863, 131.922, 131.976, 132.047, 132.314, 132.366, 132.506, 132.636, 132.756, 132.814, 138.077, 139.515, 140.269, 141.448, 144.711, 146.179, 146.322, 147.447, 147.692, 151.246, 151.511, 153.117, 154.187, 156.604, 157.356, 158.554, 159.971, 160.106]","[166.883, 166.942, 166.993, 167.055, 167.13, 167.179, 167.24]",structural_10
Regional_TripleAlert_85,10,3,0,0.7692307692307693,1.0,0.8695652173913044,"[73.49, 73.612, 73.857]",[],structural_10
63rd_HighTurbidity_85,91,7,20,0.9285714285714286,0.8198198198198198,0.8708133971291867,"[29.77, 83.098, 83.368, 83.44, 83.495, 83.551, 83.674]","[75.94, 75.987, 76.063, 76.113, 76.189, 76.31, 76.5, 77.05, 77.235, 77.61, 77.736, 77.81, 88.075, 88.216, 88.264, 88.385, 88.462, 88.51, 88.572, 101.529]",structural_30
63rd_HighWave_85,67,8,21,0.8933333333333333,0.7613636363636364,0.8220858895705522,"[48.212, 82.752, 83.098, 83.368, 83.44, 83.495, 83.551, 162.837]","[67.939, 68.19, 68.439, 75.94, 75.988, 76.063, 76.113, 76.19, 76.31, 86.781, 86.829, 86.904, 86.966, 87.014, 87.089, 87.137, 87.261, 87.339, 168.993, 169.07, 169.195]",structural_30
63rd_LocalAlert_85,91,7,20,0.9285714285714286,0.8198198198198198,0.8708133971291867,"[29.77, 83.098, 83.368, 83.44, 83.495, 83.551, 83.674]","[75.94, 75.987, 76.063, 76.113, 76.19, 76.31, 76.5, 77.051, 77.236, 77.61, 77.736, 77.81, 88.075, 88.216, 88.264, 88.385, 88.462, 88.51, 88.572, 101.529]",structural_30
