# Started Wed Oct 22 09:59:29 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstructed_confidence,reconstruction_method,confidence,reconstruction_flag,status,source,extras,reconstruction_time
Montrose_Beach_Wave_Height,MontroseBeach201505191700_Wave_Height,None,1761141569.7034135,1432054800,float,None,0.283,source,0.28304965222006323,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.283},1761141569.706424
Montrose_Beach_Wave_Period,MontroseBeach201505191700_Wave_Period,None,1761141569.7034135,1432054800,float,None,3.0,source,2.999987436196984,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.706424
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191700_Water_Temperature,None,1761141569.704429,1432054800,float,None,11.7,source,11.699004975003549,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.7},1761141569.7074242
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191700_Turbidity,None,1761141569.704429,1432054800,float,None,3.82,source,3.810727626430051,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.82},1761141569.7074242
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191700_Wave_Height,None,1761141569.704429,1432054800,float,None,0.237,source,0.23704432975570283,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.237},1761141569.7094245
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191700_Wave_Period,None,1761141569.704429,1432054800,float,None,3.0,source,2.999999309492987,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.7094245
Calumet_Beach_Water_Temperature,CalumetBeach201505191700_Water_Temperature,None,1761141569.7054243,1432054800,float,None,13.0,source,12.999997549139728,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 13.0},1761141569.7104244
Calumet_Beach_Turbidity,CalumetBeach201505191700_Turbidity,None,1761141569.7054243,1432054800,float,None,1.45,source,1.4493544760705337,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.45},1761141569.7104244
Calumet_Beach_Wave_Height,CalumetBeach201505191700_Wave_Height,None,1761141569.7054243,1432054800,float,None,0.225,source,0.2250491562379133,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.225},1761141569.711423
Calumet_Beach_Wave_Period,CalumetBeach201505191700_Wave_Period,None,1761141569.706424,1432054800,float,None,3.0,source,3.009857873941475,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.711423
Calumet_Beach_Water_Temperature,CalumetBeach201505191800_Water_Temperature,None,1761141569.7658417,1432058400,float,None,13.1,source,13.099504926228809,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 13.1},1761141569.767841
Calumet_Beach_Turbidity,CalumetBeach201505191800_Turbidity,None,1761141569.7668414,1432058400,float,None,1.55,source,1.5495017426207396,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.55},1761141569.767841
Calumet_Beach_Wave_Height,CalumetBeach201505191800_Wave_Height,None,1761141569.7668414,1432058400,float,None,0.207,source,0.20708935444850252,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.207},1761141569.7688448
Calumet_Beach_Wave_Period,CalumetBeach201505191800_Wave_Period,None,1761141569.7668414,1432058400,float,None,3.0,source,3.00231103617108,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.7688448
Montrose_Beach_Turbidity,MontroseBeach201505191800_Turbidity,None,1761141569.7668414,1432058400,float,None,0.67,source,0.6700497415010359,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.67},1761141569.7698438
Montrose_Beach_Wave_Height,MontroseBeach201505191800_Wave_Height,None,1761141569.7668414,1432058400,float,None,0.267,source,0.2670794556711614,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.267},1761141569.7708426
Montrose_Beach_Wave_Period,MontroseBeach201505191800_Wave_Period,None,1761141569.767841,1432058400,float,None,3.0,source,2.9999970545978383,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.7708426
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191800_Water_Temperature,None,1761141569.7688448,1432058400,float,None,11.6,source,11.600490135650876,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.6},1761141569.7718413
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191800_Turbidity,None,1761141569.7688448,1432058400,float,None,1.67,source,1.6805979212508544,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.67},1761141569.7718413
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191800_Wave_Height,None,1761141569.7688448,1432058400,float,None,0.227,source,0.2270497256234069,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.227},1761141569.7728431
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191800_Wave_Period,None,1761141569.7698438,1432058400,float,None,3.0,source,2.9999998381206,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.7728431
Calumet_Beach_Water_Temperature,CalumetBeach201505191900_Water_Temperature,None,1761141569.828912,1432062000,float,None,13.0,source,13.000492610717602,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 13.0},1761141569.8319273
Calumet_Beach_Turbidity,CalumetBeach201505191900_Turbidity,None,1761141569.828912,1432062000,float,None,1.58,source,1.5798490148274806,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.58},1761141569.8319273
Calumet_Beach_Wave_Height,CalumetBeach201505191900_Wave_Height,None,1761141569.828912,1432062000,float,None,0.21,source,0.20998559051045865,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.21},1761141569.8329108
Montrose_Beach_Water_Temperature,MontroseBeach201505191900_Water_Temperature,None,1761141569.8299112,1432062000,float,None,12.3,source,12.299502475368547,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3},1761141569.8329108
Montrose_Beach_Turbidity,MontroseBeach201505191900_Turbidity,None,1761141569.8299112,1432062000,float,None,1.21,source,1.2073269134063107,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.21},1761141569.833914
Montrose_Beach_Wave_Height,MontroseBeach201505191900_Wave_Height,None,1761141569.833914,1432062000,float,None,0.271,source,0.2709805908890302,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.271},1761141569.8359127
Montrose_Beach_Wave_Period,MontroseBeach201505191900_Wave_Period,None,1761141569.8349118,1432062000,float,None,3.0,source,2.999999309492987,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.8379147
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191900_Water_Temperature,None,1761141569.8369124,1432062000,float,None,11.6,source,11.600002426473582,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.6},1761141569.8401105
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191900_Wave_Height,None,1761141569.838913,1432062000,float,None,0.212,source,0.21207450541817402,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.212},1761141569.8401105
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191900_Wave_Period,None,1761141569.838913,1432062000,float,None,3.0,source,2.9999999620497118,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.8419113
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505192000_Water_Temperature,None,1761141569.8920114,1432065600,float,None,11.2,source,11.201980258564227,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.2},1761141569.8940246
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505192000_Wave_Height,None,1761141569.8920114,1432065600,float,None,0.193,source,0.19309443055894876,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.193},1761141569.8940246
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505192000_Wave_Period,None,1761141569.8920114,1432065600,float,None,3.0,source,2.999999991103103,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.8960116
Montrose_Beach_Water_Temperature,MontroseBeach201505192000_Water_Temperature,None,1761141569.8930101,1432065600,float,None,12.2,source,12.200492598584331,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.2},1761141569.8960116
Montrose_Beach_Turbidity,MontroseBeach201505192000_Turbidity,None,1761141569.8930101,1432065600,float,None,0.58,source,0.5831056548926351,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.58},1761141569.8970122
Montrose_Beach_Wave_Height,MontroseBeach201505192000_Wave_Height,None,1761141569.8930101,1432065600,float,None,0.251,source,0.2510989162405217,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.251},1761141569.8970122
Montrose_Beach_Wave_Period,MontroseBeach201505192000_Wave_Period,None,1761141569.8930101,1432065600,float,None,3.0,source,2.9999998381206,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.8980148
Calumet_Beach_Water_Temperature,CalumetBeach201505192000_Water_Temperature,None,1761141569.8930101,1432065600,float,None,12.8,source,12.800992562002532,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.8},1761141569.899014
Calumet_Beach_Turbidity,CalumetBeach201505192000_Turbidity,None,1761141569.8940246,1432065600,float,None,2.16,source,2.157127895030384,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 2.16},1761141569.899014
Calumet_Beach_Wave_Height,CalumetBeach201505192000_Wave_Height,None,1761141569.8940246,1432065600,float,None,0.226,source,0.22592071880207754,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.226},1761141569.9000123
Calumet_Beach_Wave_Period,CalumetBeach201505192000_Wave_Period,None,1761141569.8950114,1432065600,float,None,3.0,source,3.0005417890649912,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.9000123
Calumet_Beach_Water_Temperature,CalumetBeach201505192100_Water_Temperature,None,1761141569.9520457,1432069200,float,None,12.6,source,12.60099503706955,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.6},1761141569.9540067
Calumet_Beach_Wave_Height,CalumetBeach201505192100_Wave_Height,None,1761141569.9530065,1432069200,float,None,0.223,source,0.22301445935834066,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.223},1761141569.955033
Calumet_Beach_Wave_Period,CalumetBeach201505192100_Wave_Period,None,1761141569.9530065,1432069200,float,None,3.0,source,3.0001270146244288,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.9560056
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505192100_Water_Temperature,None,1761141569.9530065,1432069200,float,None,11.1,source,11.100504865138404,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.1},1761141569.9570065
