Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
Calumet Beach,2015-07-18 03:00:00,20.2,2.34,0.072,3.0,11.4,07/18/2015 3:00 AM,CalumetBeach201507180300
Calumet Beach,2015-07-18 04:00:00,20.3,1.92,0.067,4.0,11.4,07/18/2015 4:00 AM,CalumetBeach201507180400
Calumet Beach,2015-07-18 05:00:00,20.1,1.68,0.061,6.0,11.4,07/18/2015 5:00 AM,CalumetBeach201507180500
Calumet Beach,2015-07-18 06:00:00,20.1,1.53,0.074,4.0,11.4,07/18/2015 6:00 AM,CalumetBeach201507180600
Calumet Beach,2015-07-18 07:00:00,20.2,1.46,0.077,2.0,11.4,07/18/2015 7:00 AM,CalumetBeach201507180700
Calumet Beach,2015-07-18 08:00:00,20.3,1.44,0.089,3.0,11.4,07/18/2015 8:00 AM,CalumetBeach201507180800
Calumet Beach,2015-07-18 09:00:00,20.7,1.48,0.069,6.0,11.4,07/18/2015 9:00 AM,CalumetBeach201507180900
Calumet Beach,2015-07-18 10:00:00,20.7,1.44,0.105,2.0,11.4,07/18/2015 10:00 AM,CalumetBeach201507181000
Calumet Beach,2015-07-18 11:00:00,21.2,1.28,0.105,2.0,11.4,07/18/2015 11:00 AM,CalumetBeach201507181100
Calumet Beach,2015-07-18 12:00:00,21.0,1.58,0.268,3.0,11.4,07/18/2015 12:00 PM,CalumetBeach201507181200
Calumet Beach,2015-07-18 13:00:00,21.9,2.08,0.249,3.0,11.3,07/18/2015 1:00 PM,CalumetBeach201507181300
Calumet Beach,2015-07-18 14:00:00,22.6,5.26,0.229,3.0,11.4,07/18/2015 2:00 PM,CalumetBeach201507181400
Calumet Beach,2015-07-18 15:00:00,21.7,3.49,0.189,3.0,11.4,07/18/2015 3:00 PM,CalumetBeach201507181500
Calumet Beach,2015-07-18 16:00:00,21.6,4.62,0.146,3.0,11.3,07/18/2015 4:00 PM,CalumetBeach201507181600
Calumet Beach,2015-07-18 17:00:00,21.5,2.59,0.137,3.0,11.3,07/18/2015 5:00 PM,CalumetBeach201507181700
Calumet Beach,2015-07-18 18:00:00,21.4,1.93,0.152,2.0,11.3,07/18/2015 6:00 PM,CalumetBeach201507181800
Calumet Beach,2015-07-18 20:00:00,21.6,2.02,0.208,3.0,11.3,07/18/2015 8:00 PM,CalumetBeach201507182000
Calumet Beach,2015-07-18 21:00:00,21.6,2.38,0.152,3.0,11.3,07/18/2015 9:00 PM,CalumetBeach201507182100
Calumet Beach,2015-07-18 22:00:00,21.4,1.83,0.149,3.0,11.3,07/18/2015 10:00 PM,CalumetBeach201507182200
Calumet Beach,2015-07-18 23:00:00,21.3,2.35,0.136,4.0,11.3,07/18/2015 11:00 PM,CalumetBeach201507182300
Calumet Beach,2015-07-19 00:00:00,21.3,2.26,0.129,3.0,11.3,07/19/2015 12:00 AM,CalumetBeach201507192400
Calumet Beach,2015-07-19 03:00:00,21.1,2.34,0.088,4.0,11.3,07/19/2015 3:00 AM,CalumetBeach201507190300
Calumet Beach,2015-07-19 04:00:00,21.0,2.09,0.089,4.0,11.3,07/19/2015 4:00 AM,CalumetBeach201507190400
Calumet Beach,2015-07-19 05:00:00,21.1,1.28,0.077,3.0,11.3,07/19/2015 5:00 AM,CalumetBeach201507190500
Calumet Beach,2015-07-19 06:00:00,21.0,1.2,0.082,4.0,11.3,07/19/2015 6:00 AM,CalumetBeach201507190600
Calumet Beach,2015-07-19 07:00:00,21.1,1.19,0.074,4.0,11.3,07/19/2015 7:00 AM,CalumetBeach201507190700
Calumet Beach,2015-07-19 08:00:00,21.3,1.46,0.073,4.0,11.3,07/19/2015 8:00 AM,CalumetBeach201507190800
Calumet Beach,2015-07-19 09:00:00,21.3,1.3,0.082,10.0,11.3,07/19/2015 9:00 AM,CalumetBeach201507190900
Calumet Beach,2015-07-19 10:00:00,21.3,1.51,0.126,3.0,11.3,07/19/2015 10:00 AM,CalumetBeach201507191000
Calumet Beach,2015-07-19 11:00:00,21.5,1.13,0.103,3.0,11.3,07/19/2015 11:00 AM,CalumetBeach201507191100
Calumet Beach,2015-07-19 12:00:00,22.1,1.06,0.152,3.0,11.3,07/19/2015 12:00 PM,CalumetBeach201507191200
