# Started Tue Oct 21 19:54:08 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstructed_confidence,reconstruction_method,confidence,reconstruction_flag,status,source,extras,reconstruction_time
Calumet_Beach_Turbidity,CalumetBeach201506150900_Turbidity,None,1761090889.3016288,1434358800,float,None,1.52,source,1.5181653346195636,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.52},1761090889.305631
Calumet_Beach_Wave_Height,CalumetBeach201506150900_Wave_Height,None,1761090889.3016288,1434358800,float,None,0.066,source,0.06597071149199925,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.066},1761090889.3066292
Calumet_Beach_Wave_Period,CalumetBeach201506150900_Wave_Period,None,1761090889.3026285,1434358800,float,None,3.0,source,4.049012488945788,1e-06,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761090889.3066292
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506150900_Water_Temperature,None,1761090889.3026285,1434358800,float,None,16.3,source,16.29900743799747,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.3},1761090889.30763
63rd_Street_Beach_Turbidity,63rdStreetBeach201506150900_Turbidity,None,1761090889.3026285,1434358800,float,None,1.27,source,1.2694578903859333,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.27},1761090889.30763
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506150900_Wave_Height,None,1761090889.3026285,1434358800,float,None,0.061,source,0.06097532104820213,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.061},1761090889.30763
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506150900_Wave_Period,None,1761090889.3036294,1434358800,float,None,4.0,source,4.000641117406237,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.3096325
Calumet_Beach_Water_Temperature,CalumetBeach201506151000_Water_Temperature,None,1761090889.3588288,1434362400,float,None,16.5,source,16.499502463235288,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.5},1761090889.3588288
Calumet_Beach_Turbidity,CalumetBeach201506151000_Turbidity,None,1761090889.3588288,1434362400,float,None,1.12,source,1.1219711638272054,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.12},1761090889.3588288
Calumet_Beach_Wave_Height,CalumetBeach201506151000_Wave_Height,None,1761090889.3588288,1434362400,float,None,0.074,source,0.0739602500727988,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.074},1761090889.3588288
Calumet_Beach_Wave_Period,CalumetBeach201506151000_Wave_Period,None,1761090889.3588288,1434362400,float,None,3.0,source,3.2459258333617416,0.7002089440451861,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761090889.3588288
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506151000_Water_Temperature,None,1761090889.3588288,1434362400,float,None,16.5,source,16.49900496293045,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.5},1761090889.3588288
63rd_Street_Beach_Turbidity,63rdStreetBeach201506151000_Turbidity,None,1761090889.3588288,1434362400,float,None,1.2,source,1.2003438593698106,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.2},1761090889.3588288
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506151000_Wave_Height,None,1761090889.3588288,1434362400,float,None,0.071,source,0.0709503716601848,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.071},1761090889.3588288
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506151000_Wave_Period,None,1761090889.3588288,1434362400,float,None,6.0,source,5.531279174869307,0.0734689795780108,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 6.0},1761090889.3588288
Montrose_Beach_Water_Temperature,MontroseBeach201506151000_Water_Temperature,None,1761090889.3588288,1434362400,float,None,16.0,source,15.999004962870679,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.0},1761090889.3588288
Montrose_Beach_Turbidity,MontroseBeach201506151000_Turbidity,None,1761090889.3588288,1434362400,float,None,0.45,source,0.45010024620916006,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.45},1761090889.3588288
Montrose_Beach_Wave_Height,MontroseBeach201506151000_Wave_Height,None,1761090889.3588288,1434362400,float,None,0.068,source,0.06802955773745605,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.068},1761090889.3588288
Montrose_Beach_Wave_Period,MontroseBeach201506151000_Wave_Period,None,1761090889.3588288,1434362400,float,None,4.0,source,4.009906139277587,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.3588288
Calumet_Beach_Water_Temperature,CalumetBeach201506151100_Water_Temperature,None,1761090889.4113867,1434366000,float,None,16.8,source,16.79851235197258,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.8},1761090889.4133837
Calumet_Beach_Turbidity,CalumetBeach201506151100_Turbidity,None,1761090889.4123824,1434366000,float,None,1.13,source,1.1299602523121368,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.13},1761090889.4153829
Calumet_Beach_Wave_Height,CalumetBeach201506151100_Wave_Height,None,1761090889.4123824,1434366000,float,None,0.065,source,0.06504435876077232,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.065},1761090889.4153829
Calumet_Beach_Wave_Period,CalumetBeach201506151100_Wave_Period,None,1761090889.4123824,1434366000,float,None,4.0,source,3.8232181982566864,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.4153829
Montrose_Beach_Water_Temperature,MontroseBeach201506151100_Water_Temperature,None,1761090889.4123824,1434366000,float,None,16.3,source,16.298509889039124,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.3},1761090889.4163861
Montrose_Beach_Turbidity,MontroseBeach201506151100_Turbidity,None,1761090889.4123824,1434366000,float,None,0.38,source,0.3803470394270705,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.38},1761090889.4163861
Montrose_Beach_Wave_Height,MontroseBeach201506151100_Wave_Height,None,1761090889.4123824,1434366000,float,None,0.064,source,0.06401994879453607,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.064},1761090889.417382
Montrose_Beach_Wave_Period,MontroseBeach201506151100_Wave_Period,None,1761090889.4123824,1434366000,float,None,4.0,source,4.002322351337958,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.417382
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506151100_Water_Temperature,None,1761090889.4133837,1434366000,float,None,16.5,source,16.499995073953187,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.5},1761090889.4183824
63rd_Street_Beach_Turbidity,63rdStreetBeach201506151100_Turbidity,None,1761090889.4133837,1434366000,float,None,1.36,source,1.359209603695153,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.36},1761090889.4183824
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506151100_Wave_Height,None,1761090889.414383,1434366000,float,None,0.065,source,0.06502945800740337,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.065},1761090889.4183824
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506151100_Wave_Period,None,1761090889.414383,1434366000,float,None,5.0,source,5.1245507324310084,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 5.0},1761090889.4193823
Calumet_Beach_Water_Temperature,CalumetBeach201506151200_Water_Temperature,None,1761090889.4786634,1434369600,float,None,16.7,source,16.70048769686323,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.7},1761090889.4786634
Calumet_Beach_Turbidity,CalumetBeach201506151200_Turbidity,None,1761090889.4786634,1434369600,float,None,1.14,source,1.1399502970606532,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.14},1761090889.4786634
Calumet_Beach_Wave_Height,CalumetBeach201506151200_Wave_Height,None,1761090889.4786634,1434369600,float,None,0.091,source,0.09087150357734791,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.091},1761090889.4786634
Calumet_Beach_Wave_Period,CalumetBeach201506151200_Wave_Period,None,1761090889.4786634,1434369600,float,None,3.0,source,3.192991621718709,0.9729799836930264,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761090889.4786634
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506151200_Water_Temperature,None,1761090889.4786634,1434369600,float,None,16.3,source,16.300990098888878,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.3},1761090889.4786634
63rd_Street_Beach_Turbidity,63rdStreetBeach201506151200_Turbidity,None,1761090889.4786634,1434369600,float,None,1.15,source,1.1510357164907434,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.15},1761090889.4786634
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506151200_Wave_Height,None,1761090889.4786634,1434369600,float,None,0.068,source,0.0679852939861563,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.068},1761090889.4786634
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506151200_Wave_Period,None,1761090889.4786634,1434369600,float,None,4.0,source,4.263634683995592,0.6162204392502408,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.4786634
Montrose_Beach_Water_Temperature,MontroseBeach201506151200_Water_Temperature,None,1761090889.4786634,1434369600,float,None,16.4,source,16.399497561394348,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.4},1761090889.4786634
Montrose_Beach_Turbidity,MontroseBeach201506151200_Turbidity,None,1761090889.4786634,1434369600,float,None,0.47,source,0.46955616258494204,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.47},1761090889.4786634
Montrose_Beach_Wave_Height,MontroseBeach201506151200_Wave_Height,None,1761090889.4786634,1434369600,float,None,0.072,source,0.07196049382779521,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.072},1761090889.4786634
Montrose_Beach_Wave_Period,MontroseBeach201506151200_Wave_Period,None,1761090889.4786634,1434369600,float,None,4.0,source,4.000544441743225,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.4786634
Montrose_Beach_Water_Temperature,MontroseBeach201506151300_Water_Temperature,None,1761090889.5355067,1434373200,float,None,16.4,source,16.39999751261921,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.4},1761090889.5375204
Montrose_Beach_Turbidity,MontroseBeach201506151300_Turbidity,None,1761090889.5355067,1434373200,float,None,0.7,source,0.6988591609640026,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.7},1761090889.5385184
Montrose_Beach_Wave_Height,MontroseBeach201506151300_Wave_Height,None,1761090889.5355067,1434373200,float,None,0.075,source,0.07498495257095913,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.075},1761090889.5395164
Montrose_Beach_Wave_Period,MontroseBeach201506151300_Wave_Period,None,1761090889.53651,1434373200,float,None,4.0,source,4.000127636506553,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.5395164
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506151300_Water_Temperature,None,1761090889.53651,1434373200,float,None,16.55,source,16.548767247504973,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.55},1761090889.5405164
63rd_Street_Beach_Turbidity,63rdStreetBeach201506151300_Turbidity,None,1761090889.53651,1434373200,float,None,1.105,source,1.1052279051720881,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.105},1761090889.54152
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506151300_Wave_Height,None,1761090889.53651,1434373200,float,None,0.066,source,0.06600982842892544,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.066},1761090889.54152
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506151300_Wave_Period,None,1761090889.53651,1434373200,float,None,4.0,source,4.061805345549157,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.5425172
Calumet_Beach_Water_Temperature,CalumetBeach201506151300_Water_Temperature,None,1761090889.5375204,1434373200,float,None,16.6,source,16.600497476038004,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.6},1761090889.5435188
Calumet_Beach_Turbidity,CalumetBeach201506151300_Turbidity,None,1761090889.5375204,1434373200,float,None,1.06,source,1.0603958032501521,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.06},1761090889.5435188
Calumet_Beach_Wave_Height,CalumetBeach201506151300_Wave_Height,None,1761090889.5375204,1434373200,float,None,0.087,source,0.08701916632902222,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.087},1761090889.5435188
Calumet_Beach_Wave_Period,CalumetBeach201506151300_Wave_Period,None,1761090889.5385184,1434373200,float,None,3.0,source,3.0452440994775043,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761090889.5435188
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506151400_Water_Temperature,None,1761090889.5903208,1434376800,float,None,16.8,source,16.798756243020502,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.8},1761090889.5903208
63rd_Street_Beach_Turbidity,63rdStreetBeach201506151400_Turbidity,None,1761090889.5903208,1434376800,float,None,1.06,source,1.0602239060081429,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.06},1761090889.5903208
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506151400_Wave_Height,None,1761090889.5903208,1434376800,float,None,0.064,source,0.06400994988953966,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.064},1761090889.5903208
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506151400_Wave_Period,None,1761090889.5903208,1434376800,float,None,4.0,source,4.014489370975613,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.5903208
Calumet_Beach_Water_Temperature,CalumetBeach201506151400_Water_Temperature,None,1761090889.5903208,1434376800,float,None,16.8,source,16.799012339537178,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.8},1761090889.5903208
Calumet_Beach_Turbidity,CalumetBeach201506151400_Turbidity,None,1761090889.5903208,1434376800,float,None,1.12,source,1.1197049224873001,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.12},1761090889.5903208
Calumet_Beach_Wave_Height,CalumetBeach201506151400_Wave_Height,None,1761090889.5903208,1434376800,float,None,0.071,source,0.07107930474720991,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.071},1761090889.5903208
