Readable Timestamp,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2016-06-27 13:00:00,1297.0,Montrose Beach,1467032400,21.2,2.59,0.136,6.0,MontroseBeach201606271300,21.2,2.59,0.136,6.0
2016-06-27 14:00:00,1300.0,Montrose Beach,1467036000,21.4,0.0,0.138,,MontroseBeach201606271400,21.4,0.0,0.138,2.0
2016-06-27 15:00:00,1301.0,Montrose Beach,1467039600,21.4,0.21,0.184,3.0,MontroseBeach201606271500,21.4,0.21,0.184,3.0
2016-06-27 16:00:00,1304.0,Montrose Beach,1467043200,,0.0,0.256,,MontroseBeach201606271600,21.4,0.0,0.256,3.0
2016-06-27 17:00:00,1306.0,Montrose Beach,1467046800,,0.0,0.255,,MontroseBeach201606271700,21.6,0.0,0.255,2.0
2016-06-27 18:00:00,1307.0,Montrose Beach,1467050400,,0.0,0.29,3.0,MontroseBeach201606271800,23.7,0.0,0.29,3.0
2016-06-27 19:00:00,1310.0,Montrose Beach,1467054000,23.6,0.0,0.282,3.0,MontroseBeach201606271900,23.6,0.0,0.282,3.0
2016-06-27 20:00:00,1311.0,Montrose Beach,1467057600,,0.0,0.3,3.0,MontroseBeach201606272000,23.2,0.0,0.3,3.0
2016-06-27 21:00:00,1314.0,Montrose Beach,1467061200,22.0,0.0,0.281,3.0,MontroseBeach201606272100,22.0,0.0,0.281,3.0
2016-06-27 22:00:00,1315.0,Montrose Beach,1467064800,21.6,0.0,0.257,,MontroseBeach201606272200,21.6,0.0,0.257,3.0
2016-06-27 23:00:00,1318.0,Montrose Beach,1467068400,21.4,0.0,0.248,,MontroseBeach201606272300,21.4,0.0,0.248,3.0
2016-06-28 00:00:00,1320.0,Montrose Beach,1467072000,21.1,,0.24,,MontroseBeach201606280000,21.1,0.0,0.24,3.0
2016-06-28 01:00:00,1321.0,Montrose Beach,1467075600,20.8,,,,MontroseBeach201606280100,20.8,0.0,0.213,3.0
2016-06-28 02:00:00,1324.0,Montrose Beach,1467079200,20.9,0.0,0.346,,MontroseBeach201606280200,20.9,0.0,0.346,3.0
2016-06-28 03:00:00,1325.0,Montrose Beach,1467082800,20.7,0.0,,4.0,MontroseBeach201606280300,20.7,0.0,0.428,4.0
2016-06-28 04:00:00,1328.0,Montrose Beach,1467086400,20.6,0.0,0.443,,MontroseBeach201606280400,20.6,0.0,0.443,4.0
2016-06-28 05:00:00,1329.0,Montrose Beach,1467090000,20.4,0.02,0.454,,MontroseBeach201606280500,20.4,0.02,0.454,5.0
2016-06-28 06:00:00,1332.0,Montrose Beach,1467093600,20.3,0.16,0.505,5.0,MontroseBeach201606280600,20.3,0.16,0.505,5.0
2016-06-28 07:00:00,1334.0,Montrose Beach,1467097200,,1.21,0.504,6.0,MontroseBeach201606280700,20.2,1.21,0.504,6.0
2016-06-28 08:00:00,1336.0,Montrose Beach,1467100800,,1.95,0.513,6.0,MontroseBeach201606280800,20.2,1.95,0.513,6.0
2016-06-28 09:00:00,1337.0,Montrose Beach,1467104400,20.2,2.47,,5.0,MontroseBeach201606280900,20.2,2.47,0.488,5.0
2016-06-28 10:00:00,1340.0,Montrose Beach,1467108000,20.2,3.96,0.506,4.0,MontroseBeach201606281000,20.2,3.96,0.506,4.0
2016-06-28 11:00:00,1341.0,Montrose Beach,1467111600,20.3,3.31,0.536,6.0,MontroseBeach201606281100,20.3,3.31,0.536,6.0
2016-06-28 12:00:00,1344.0,Montrose Beach,1467115200,20.3,4.26,0.535,6.0,MontroseBeach201606281200,20.3,4.26,0.535,6.0
2016-06-28 13:00:00,1345.0,Montrose Beach,1467118800,20.2,3.36,0.535,6.0,MontroseBeach201606281300,20.2,3.36,0.535,6.0
2016-06-28 14:00:00,1348.0,Montrose Beach,1467122400,20.2,4.95,0.515,6.0,MontroseBeach201606281400,20.2,4.95,0.515,6.0
2016-06-28 15:00:00,1349.0,Montrose Beach,1467126000,20.4,3.94,,7.0,MontroseBeach201606281500,20.4,3.94,0.533,7.0
2016-06-28 16:00:00,1352.0,Montrose Beach,1467129600,20.5,4.78,,7.0,MontroseBeach201606281600,20.5,4.78,0.516,7.0
2016-06-28 17:00:00,1353.0,Montrose Beach,1467133200,20.5,6.47,,6.0,MontroseBeach201606281700,20.5,6.47,0.513,6.0
2016-06-28 18:00:00,1356.0,Montrose Beach,1467136800,,7.05,,6.0,MontroseBeach201606281800,20.6,7.05,0.513,6.0
2016-06-28 19:00:00,1357.0,Montrose Beach,1467140400,,6.04,,7.0,MontroseBeach201606281900,20.5,6.04,0.556,7.0
2016-06-28 20:00:00,,Montrose Beach,1467144000,,6.3149999999999995,,6.5,MontroseBeach201606282000,20.35,6.3149999999999995,0.5265,6.5
2016-06-28 21:00:00,1360.0,Montrose Beach,1467147600,,6.59,0.497,6.0,MontroseBeach201606282100,20.2,6.59,0.497,6.0
2016-06-28 22:00:00,1363.0,Montrose Beach,1467151200,,8.49,0.492,7.0,MontroseBeach201606282200,20.2,8.49,0.492,7.0
2016-06-28 23:00:00,1365.0,Montrose Beach,1467154800,20.0,9.18,0.513,6.0,MontroseBeach201606282300,20.0,9.18,0.513,6.0
2016-06-29 00:00:00,1366.0,Montrose Beach,1467158400,19.9,7.29,0.456,5.0,MontroseBeach201606290000,19.9,7.29,0.456,5.0
2016-06-29 01:00:00,1368.0,Montrose Beach,1467162000,19.9,4.75,0.408,5.0,MontroseBeach201606290100,19.9,4.75,0.408,5.0
2016-06-29 02:00:00,1371.0,Montrose Beach,1467165600,19.9,3.88,0.418,6.0,MontroseBeach201606290200,19.9,3.88,0.418,6.0
2016-06-29 03:00:00,1372.0,Montrose Beach,1467169200,20.0,,0.385,6.0,MontroseBeach201606290300,20.0,2.67,0.385,6.0
2016-06-29 04:00:00,,Montrose Beach,1467172800,20.0,3.06,0.373,6.0,MontroseBeach201606290400,20.0,3.06,0.373,6.0
2016-06-29 05:00:00,1376.0,Montrose Beach,1467176400,20.0,3.45,0.361,6.0,MontroseBeach201606290500,20.0,3.45,0.361,6.0
2016-06-29 06:00:00,1378.0,Montrose Beach,1467180000,19.8,1.72,0.341,7.0,MontroseBeach201606290600,19.8,1.72,0.341,7.0
2016-06-29 07:00:00,1379.0,Montrose Beach,1467183600,19.8,0.98,0.332,6.0,MontroseBeach201606290700,19.8,0.98,0.332,6.0
2016-06-29 08:00:00,1382.0,Montrose Beach,1467187200,20.0,1.18,0.331,5.0,MontroseBeach201606290800,20.0,1.18,0.331,5.0
2016-06-29 09:00:00,1383.0,Montrose Beach,1467190800,20.1,1.96,0.32,5.0,MontroseBeach201606290900,20.1,1.96,0.32,5.0
2016-06-29 10:00:00,1386.0,Montrose Beach,1467194400,20.3,2.08,0.319,6.0,MontroseBeach201606291000,20.3,2.08,0.319,6.0
2016-06-29 11:00:00,1387.0,Montrose Beach,1467198000,20.5,0.33,0.298,5.0,MontroseBeach201606291100,20.5,0.33,0.298,5.0
2016-06-29 12:00:00,1390.0,Montrose Beach,1467201600,20.9,0.12,0.273,5.0,MontroseBeach201606291200,20.9,0.12,0.273,5.0
2016-06-29 13:00:00,1391.0,Montrose Beach,1467205200,21.7,,0.276,4.0,MontroseBeach201606291300,21.7,0.55,0.276,4.0
2016-06-29 14:00:00,1394.0,Montrose Beach,1467208800,,,0.263,4.0,MontroseBeach201606291400,21.9,1.54,0.263,4.0
2016-06-29 15:00:00,1395.0,Montrose Beach,1467212400,21.9,,0.249,4.0,MontroseBeach201606291500,21.9,0.71,0.249,4.0
2016-06-29 16:00:00,1397.0,Montrose Beach,1467216000,21.6,,0.238,4.0,MontroseBeach201606291600,21.6,1.0,0.238,4.0
2016-06-29 17:00:00,1400.0,Montrose Beach,1467219600,21.6,,0.235,4.0,MontroseBeach201606291700,21.6,0.42,0.235,4.0
2016-06-29 18:00:00,1401.0,Montrose Beach,1467223200,21.4,0.16,0.228,,MontroseBeach201606291800,21.4,0.16,0.228,3.0
2016-06-29 19:00:00,1404.0,Montrose Beach,1467226800,21.2,0.17,0.225,,MontroseBeach201606291900,21.2,0.17,0.225,4.0
2016-06-29 20:00:00,1405.0,Montrose Beach,1467230400,20.9,0.03,,,MontroseBeach201606292000,20.9,0.03,0.207,4.0
2016-06-29 21:00:00,,Montrose Beach,1467234000,20.8,0.03666666666666667,,3.6666666666666665,MontroseBeach201606292100,20.8,0.03666666666666667,0.19266666666666665,3.6666666666666665
2016-06-29 22:00:00,,Montrose Beach,1467237600,,0.043333333333333335,0.17833333333333334,3.3333333333333335,MontroseBeach201606292200,20.7,0.043333333333333335,0.17833333333333334,3.3333333333333335
2016-06-29 23:00:00,1410.0,Montrose Beach,1467241200,,0.05,0.164,3.0,MontroseBeach201606292300,20.6,0.05,0.164,3.0
2016-06-30 00:00:00,1411.0,Montrose Beach,1467244800,,0.02,0.142,3.0,MontroseBeach201606300000,20.8,0.02,0.142,3.0
2016-06-30 01:00:00,1414.0,Montrose Beach,1467248400,,0.03,0.143,7.0,MontroseBeach201606300100,20.8,0.03,0.143,7.0
2016-06-30 02:00:00,1416.0,Montrose Beach,1467252000,20.8,0.03,0.13,6.0,MontroseBeach201606300200,20.8,0.03,0.13,6.0
2016-06-30 03:00:00,1418.0,Montrose Beach,1467255600,20.8,0.01,0.127,5.0,MontroseBeach201606300300,20.8,0.01,0.127,5.0
2016-06-30 04:00:00,1419.0,Montrose Beach,1467259200,20.6,0.0,0.11,4.0,MontroseBeach201606300400,20.6,0.0,0.11,4.0
2016-06-30 05:00:00,1422.0,Montrose Beach,1467262800,20.6,0.0,0.117,3.0,MontroseBeach201606300500,20.6,0.0,0.117,3.0
2016-06-30 06:00:00,,Montrose Beach,1467266400,20.5,0.0,0.10550000000000001,4.5,MontroseBeach201606300600,20.5,0.0,0.10550000000000001,4.5
2016-06-30 07:00:00,1423.0,Montrose Beach,1467270000,20.4,,0.094,6.0,MontroseBeach201606300700,20.4,0.0,0.094,6.0
2016-06-30 08:00:00,1426.0,Montrose Beach,1467273600,20.5,,0.098,5.0,MontroseBeach201606300800,20.5,0.0,0.098,5.0
2016-06-30 09:00:00,1427.0,Montrose Beach,1467277200,20.6,,0.085,4.0,MontroseBeach201606300900,20.6,0.0,0.085,4.0
2016-06-30 10:00:00,1430.0,Montrose Beach,1467280800,,,0.084,4.0,MontroseBeach201606301000,20.8,0.0,0.084,4.0
2016-06-30 11:00:00,,Montrose Beach,1467284400,21.05,0.0,0.09100000000000001,,MontroseBeach201606301100,21.05,0.0,0.09100000000000001,3.5
2016-06-30 12:00:00,1433.0,Montrose Beach,1467288000,21.3,0.0,0.098,3.0,MontroseBeach201606301200,21.3,0.0,0.098,3.0
2016-06-30 13:00:00,1434.0,Montrose Beach,1467291600,21.4,0.0,0.145,3.0,MontroseBeach201606301300,21.4,0.0,0.145,3.0
2016-06-30 14:00:00,1437.0,Montrose Beach,1467295200,21.8,0.0,0.083,4.0,MontroseBeach201606301400,21.8,0.0,0.083,4.0
2016-06-30 15:00:00,1439.0,Montrose Beach,1467298800,21.7,0.0,0.095,,MontroseBeach201606301500,21.7,0.0,0.095,10.0
2016-06-30 16:00:00,1440.0,Montrose Beach,1467302400,21.4,0.0,0.115,2.0,MontroseBeach201606301600,21.4,0.0,0.115,2.0
2016-06-30 17:00:00,1442.0,Montrose Beach,1467306000,21.2,0.0,0.132,5.0,MontroseBeach201606301700,21.2,0.0,0.132,5.0
2016-06-30 18:00:00,1444.0,Montrose Beach,1467309600,21.4,0.0,0.099,8.0,MontroseBeach201606301800,21.4,0.0,0.099,8.0
2016-06-30 19:00:00,1447.0,Montrose Beach,1467313200,21.2,0.0,0.093,6.0,MontroseBeach201606301900,21.2,0.0,0.093,6.0
2016-06-30 20:00:00,1449.0,Montrose Beach,1467316800,21.1,0.07,0.095,6.0,MontroseBeach201606302000,21.1,0.07,0.095,6.0
2016-06-30 21:00:00,1450.0,Montrose Beach,1467320400,20.8,0.0,0.084,6.0,MontroseBeach201606302100,20.8,0.0,0.084,6.0
2016-06-30 22:00:00,1452.0,Montrose Beach,1467324000,20.8,0.0,0.118,4.0,MontroseBeach201606302200,20.8,0.0,0.118,4.0
2016-06-30 23:00:00,1454.0,Montrose Beach,1467327600,20.7,0.0,0.111,4.0,MontroseBeach201606302300,20.7,0.0,0.111,4.0
2016-07-01 00:00:00,,Montrose Beach,1467331200,20.633333333333333,0.0,0.128,3.3333333333333335,MontroseBeach201607010000,20.633333333333333,0.0,0.128,3.3333333333333335
2016-07-01 01:00:00,,Montrose Beach,1467334800,,0.0,0.14500000000000002,2.666666666666667,MontroseBeach201607010100,20.566666666666666,0.0,0.14500000000000002,2.666666666666667
2016-07-01 02:00:00,1458.0,Montrose Beach,1467338400,20.5,0.0,0.162,2.0,MontroseBeach201607010200,20.5,0.0,0.162,2.0
2016-07-01 03:00:00,1459.0,Montrose Beach,1467342000,20.4,0.0,0.225,,MontroseBeach201607010300,20.4,0.0,0.225,3.0
2016-07-01 04:00:00,1462.0,Montrose Beach,1467345600,20.4,0.0,0.216,3.0,MontroseBeach201607010400,20.4,0.0,0.216,3.0
2016-07-01 05:00:00,1463.0,Montrose Beach,1467349200,20.4,0.0,0.268,3.0,MontroseBeach201607010500,20.4,0.0,0.268,3.0
2016-07-01 06:00:00,1466.0,Montrose Beach,1467352800,20.3,0.0,0.364,,MontroseBeach201607010600,20.3,0.0,0.364,4.0
2016-07-01 07:00:00,,Montrose Beach,1467356400,20.35,0.01,0.424,,MontroseBeach201607010700,20.35,0.01,0.424,4.0
2016-07-01 08:00:00,1467.0,Montrose Beach,1467360000,20.4,0.02,0.484,4.0,MontroseBeach201607010800,20.4,0.02,0.484,4.0
2016-07-01 09:00:00,1470.0,Montrose Beach,1467363600,20.5,1.2,,6.0,MontroseBeach201607010900,20.5,1.2,0.52,6.0
2016-07-01 10:00:00,1472.0,Montrose Beach,1467367200,20.4,2.09,,4.0,MontroseBeach201607011000,20.4,2.09,0.525,4.0
2016-07-01 11:00:00,1473.0,Montrose Beach,1467370800,,3.35,,6.0,MontroseBeach201607011100,20.5,3.35,0.52,6.0
2016-07-01 12:00:00,1475.0,Montrose Beach,1467374400,20.6,3.38,,6.0,MontroseBeach201607011200,20.6,3.38,0.524,6.0
2016-07-01 13:00:00,1478.0,Montrose Beach,1467378000,20.8,3.48,0.51,6.0,MontroseBeach201607011300,20.8,3.48,0.51,6.0
2016-07-01 14:00:00,1479.0,Montrose Beach,1467381600,,4.2,0.503,7.0,MontroseBeach201607011400,21.2,4.2,0.503,7.0
2016-07-01 15:00:00,1482.0,Montrose Beach,1467385200,,6.33,0.494,8.0,MontroseBeach201607011500,21.3,6.33,0.494,8.0
2016-07-01 16:00:00,,Montrose Beach,1467388800,,5.8950000000000005,0.497,7.5,MontroseBeach201607011600,21.450000000000003,5.8950000000000005,0.497,7.5
2016-07-01 17:00:00,1484.0,Montrose Beach,1467392400,,5.46,0.5,7.0,MontroseBeach201607011700,21.6,5.46,0.5,7.0
2016-07-01 18:00:00,1486.0,Montrose Beach,1467396000,,6.58,0.489,,MontroseBeach201607011800,21.6,6.58,0.489,7.0
2016-07-01 19:00:00,,Montrose Beach,1467399600,21.46666666666667,7.503333333333333,,,MontroseBeach201607011900,21.46666666666667,7.503333333333333,0.48933333333333334,6.666666666666667
2016-07-01 20:00:00,,Montrose Beach,1467403200,21.333333333333332,8.426666666666666,,,MontroseBeach201607012000,21.333333333333332,8.426666666666666,0.48966666666666664,6.333333333333333
2016-07-01 21:00:00,1489.0,Montrose Beach,1467406800,21.2,9.35,,,MontroseBeach201607012100,21.2,9.35,0.49,6.0
2016-07-01 22:00:00,1490.0,Montrose Beach,1467410400,20.9,6.56,0.455,,MontroseBeach201607012200,20.9,6.56,0.455,7.0
2016-07-01 23:00:00,,Montrose Beach,1467414000,,,0.44,6.5,MontroseBeach201607012300,20.799999999999997,3.8499999999999996,0.44,6.5
2016-07-02 00:00:00,1493.0,Montrose Beach,1467417600,20.7,,,,MontroseBeach201607020000,20.7,1.14,0.425,6.0
2016-07-02 01:00:00,,Montrose Beach,1467421200,20.68888888888889,,0.4052222222222222,,MontroseBeach201607020100,20.68888888888889,1.0133333333333332,0.4052222222222222,5.888888888888889
2016-07-02 02:00:00,,Montrose Beach,1467424800,20.677777777777777,,0.3854444444444444,5.777777777777778,MontroseBeach201607020200,20.677777777777777,0.8866666666666666,0.3854444444444444,5.777777777777778
2016-07-02 03:00:00,,Montrose Beach,1467428400,,,0.36566666666666664,5.666666666666667,MontroseBeach201607020300,20.666666666666668,0.76,0.36566666666666664,5.666666666666667
2016-07-02 04:00:00,,Montrose Beach,1467432000,,0.6333333333333333,0.3458888888888889,5.555555555555555,MontroseBeach201607020400,20.655555555555555,0.6333333333333333,0.3458888888888889,5.555555555555555
2016-07-02 05:00:00,,Montrose Beach,1467435600,,0.5066666666666666,0.32611111111111113,5.444444444444445,MontroseBeach201607020500,20.644444444444446,0.5066666666666666,0.32611111111111113,5.444444444444445
2016-07-02 06:00:00,,Montrose Beach,1467439200,,0.38,0.30633333333333335,5.333333333333333,MontroseBeach201607020600,20.633333333333333,0.38,0.30633333333333335,5.333333333333333
2016-07-02 07:00:00,,Montrose Beach,1467442800,,0.2533333333333333,0.28655555555555556,5.222222222222222,MontroseBeach201607020700,20.622222222222224,0.2533333333333333,0.28655555555555556,5.222222222222222
2016-07-02 08:00:00,,Montrose Beach,1467446400,20.61111111111111,0.1266666666666667,0.2667777777777778,5.111111111111111,MontroseBeach201607020800,20.61111111111111,0.1266666666666667,0.2667777777777778,5.111111111111111
2016-07-02 09:00:00,1497.0,Montrose Beach,1467450000,20.6,0.0,0.247,,MontroseBeach201607020900,20.6,0.0,0.247,5.0
2016-07-02 10:00:00,1499.0,Montrose Beach,1467453600,20.8,0.0,0.228,5.0,MontroseBeach201607021000,20.8,0.0,0.228,5.0
2016-07-02 11:00:00,1500.0,Montrose Beach,1467457200,21.0,0.02,0.242,5.0,MontroseBeach201607021100,21.0,0.02,0.242,5.0
2016-07-02 12:00:00,1502.0,Montrose Beach,1467460800,21.7,1.92,,5.0,MontroseBeach201607021200,21.7,1.92,0.215,5.0
2016-07-02 13:00:00,1505.0,Montrose Beach,1467464400,22.1,1.99,,4.0,MontroseBeach201607021300,22.1,1.99,0.222,4.0
2016-07-02 14:00:00,1506.0,Montrose Beach,1467468000,21.7,0.62,,4.0,MontroseBeach201607021400,21.7,0.62,0.242,4.0
2016-07-02 15:00:00,1509.0,Montrose Beach,1467471600,21.7,0.22,,4.0,MontroseBeach201607021500,21.7,0.22,0.2,4.0
2016-07-02 16:00:00,,Montrose Beach,1467475200,21.6,0.245,,4.0,MontroseBeach201607021600,21.6,0.245,0.196,4.0
2016-07-02 17:00:00,1512.0,Montrose Beach,1467478800,21.5,0.27,0.192,4.0,MontroseBeach201607021700,21.5,0.27,0.192,4.0
2016-07-02 18:00:00,1514.0,Montrose Beach,1467482400,21.4,0.03,,4.0,MontroseBeach201607021800,21.4,0.03,0.193,4.0
2016-07-02 19:00:00,1515.0,Montrose Beach,1467486000,21.2,0.05,,4.0,MontroseBeach201607021900,21.2,0.05,0.188,4.0
2016-07-02 20:00:00,1517.0,Montrose Beach,1467489600,21.0,0.03,,4.0,MontroseBeach201607022000,21.0,0.03,0.145,4.0
2016-07-02 21:00:00,1520.0,Montrose Beach,1467493200,20.9,0.0,0.132,4.0,MontroseBeach201607022100,20.9,0.0,0.132,4.0
2016-07-02 22:00:00,1522.0,Montrose Beach,1467496800,,0.0,0.124,4.0,MontroseBeach201607022200,20.9,0.0,0.124,4.0
2016-07-02 23:00:00,1524.0,Montrose Beach,1467500400,,0.0,0.111,9.0,MontroseBeach201607022300,20.8,0.0,0.111,9.0
2016-07-03 00:00:00,,Montrose Beach,1467504000,,0.0,0.109,9.2,MontroseBeach201607030000,20.740000000000002,0.0,0.109,9.2
2016-07-03 01:00:00,,Montrose Beach,1467507600,,0.0,0.107,9.4,MontroseBeach201607030100,20.68,0.0,0.107,9.4
2016-07-03 02:00:00,,Montrose Beach,1467511200,,0.0,0.10500000000000001,9.6,MontroseBeach201607030200,20.62,0.0,0.10500000000000001,9.6
2016-07-03 03:00:00,,Montrose Beach,1467514800,20.56,0.0,0.10300000000000001,9.8,MontroseBeach201607030300,20.56,0.0,0.10300000000000001,9.8
2016-07-03 04:00:00,1526.0,Montrose Beach,1467518400,20.5,0.0,0.101,10.0,MontroseBeach201607030400,20.5,0.0,0.101,10.0
2016-07-03 05:00:00,1527.0,Montrose Beach,1467522000,20.5,0.0,,,MontroseBeach201607030500,20.5,0.0,0.098,10.0
2016-07-03 06:00:00,1529.0,Montrose Beach,1467525600,20.6,0.0,0.1,8.0,MontroseBeach201607030600,20.6,0.0,0.1,8.0
2016-07-03 07:00:00,1532.0,Montrose Beach,1467529200,20.6,0.0,0.106,6.0,MontroseBeach201607030700,20.6,0.0,0.106,6.0
2016-07-03 08:00:00,,Montrose Beach,1467532800,20.65,0.0,0.1415,4.5,MontroseBeach201607030800,20.65,0.0,0.1415,4.5
2016-07-03 09:00:00,1534.0,Montrose Beach,1467536400,20.7,0.0,0.177,3.0,MontroseBeach201607030900,20.7,0.0,0.177,3.0
2016-07-03 10:00:00,,Montrose Beach,1467540000,20.866666666666667,0.0,0.18866666666666665,3.0,MontroseBeach201607031000,20.866666666666667,0.0,0.18866666666666665,3.0
2016-07-03 11:00:00,,Montrose Beach,1467543600,21.03333333333333,0.0,0.20033333333333334,3.0,MontroseBeach201607031100,21.03333333333333,0.0,0.20033333333333334,3.0
2016-07-03 12:00:00,1535.0,Montrose Beach,1467547200,21.2,,0.212,3.0,MontroseBeach201607031200,21.2,0.0,0.212,3.0
2016-07-03 13:00:00,1538.0,Montrose Beach,1467550800,21.3,0.03,0.236,3.0,MontroseBeach201607031300,21.3,0.03,0.236,3.0
2016-07-03 14:00:00,,Montrose Beach,1467554400,21.28666666666667,0.028,0.23366666666666666,3.0,MontroseBeach201607031400,21.28666666666667,0.028,0.23366666666666666,3.0
2016-07-03 15:00:00,,Montrose Beach,1467558000,21.273333333333333,0.026,0.23133333333333334,3.0,MontroseBeach201607031500,21.273333333333333,0.026,0.23133333333333334,3.0
2016-07-03 16:00:00,,Montrose Beach,1467561600,21.26,0.024,0.22899999999999998,3.0,MontroseBeach201607031600,21.26,0.024,0.22899999999999998,3.0
2016-07-03 17:00:00,,Montrose Beach,1467565200,21.246666666666666,,0.22666666666666666,3.0,MontroseBeach201607031700,21.246666666666666,0.022,0.22666666666666666,3.0
2016-07-03 18:00:00,,Montrose Beach,1467568800,21.233333333333334,,0.22433333333333333,3.0,MontroseBeach201607031800,21.233333333333334,0.02,0.22433333333333333,3.0
2016-07-03 19:00:00,,Montrose Beach,1467572400,21.220000000000002,,0.222,3.0,MontroseBeach201607031900,21.220000000000002,0.018000000000000002,0.222,3.0
2016-07-03 20:00:00,,Montrose Beach,1467576000,21.206666666666667,,0.21966666666666668,3.0,MontroseBeach201607032000,21.206666666666667,0.016,0.21966666666666668,3.0
2016-07-03 21:00:00,,Montrose Beach,1467579600,21.193333333333335,,0.21733333333333332,3.0,MontroseBeach201607032100,21.193333333333335,0.014000000000000002,0.21733333333333332,3.0
2016-07-03 22:00:00,,Montrose Beach,1467583200,21.18,0.012,0.215,3.0,MontroseBeach201607032200,21.18,0.012,0.215,3.0
2016-07-03 23:00:00,,Montrose Beach,1467586800,21.166666666666668,,,,MontroseBeach201607032300,21.166666666666668,0.010000000000000002,0.21266666666666667,3.0
2016-07-04 00:00:00,,Montrose Beach,1467590400,21.153333333333336,,,,MontroseBeach201607040000,21.153333333333336,0.008,0.21033333333333334,3.0
2016-07-04 01:00:00,,Montrose Beach,1467594000,21.14,0.006000000000000002,,,MontroseBeach201607040100,21.14,0.006000000000000002,0.20800000000000002,3.0
2016-07-04 02:00:00,,Montrose Beach,1467597600,21.12666666666667,0.004,,,MontroseBeach201607040200,21.12666666666667,0.004,0.20566666666666666,3.0
2016-07-04 03:00:00,,Montrose Beach,1467601200,21.113333333333333,0.0020000000000000018,0.20333333333333334,3.0,MontroseBeach201607040300,21.113333333333333,0.0020000000000000018,0.20333333333333334,3.0
2016-07-04 04:00:00,1541.0,Montrose Beach,1467604800,21.1,0.0,0.201,3.0,MontroseBeach201607040400,21.1,0.0,0.201,3.0
2016-07-04 05:00:00,,Montrose Beach,1467608400,21.05,0.0,0.20475000000000002,3.0,MontroseBeach201607040500,21.05,0.0,0.20475000000000002,3.0
2016-07-04 06:00:00,,Montrose Beach,1467612000,21.0,0.0,0.20850000000000002,3.0,MontroseBeach201607040600,21.0,0.0,0.20850000000000002,3.0
2016-07-04 07:00:00,,Montrose Beach,1467615600,20.95,0.0,0.21225,3.0,MontroseBeach201607040700,20.95,0.0,0.21225,3.0
2016-07-04 08:00:00,1544.0,Montrose Beach,1467619200,20.9,0.0,0.216,3.0,MontroseBeach201607040800,20.9,0.0,0.216,3.0
2016-07-04 09:00:00,1547.0,Montrose Beach,1467622800,21.0,0.0,0.214,3.0,MontroseBeach201607040900,21.0,0.0,0.214,3.0
2016-07-04 10:00:00,,Montrose Beach,1467626400,21.15,0.0,0.2175,3.0,MontroseBeach201607041000,21.15,0.0,0.2175,3.0
2016-07-04 11:00:00,1549.0,Montrose Beach,1467630000,21.3,0.0,0.221,3.0,MontroseBeach201607041100,21.3,0.0,0.221,3.0
2016-07-04 12:00:00,1551.0,Montrose Beach,1467633600,21.4,,0.202,3.0,MontroseBeach201607041200,21.4,0.0,0.202,3.0
2016-07-04 13:00:00,1553.0,Montrose Beach,1467637200,21.6,,0.216,3.0,MontroseBeach201607041300,21.6,0.0,0.216,3.0
2016-07-04 14:00:00,1556.0,Montrose Beach,1467640800,21.7,0.0,,3.0,MontroseBeach201607041400,21.7,0.0,0.209,3.0
2016-07-04 15:00:00,1558.0,Montrose Beach,1467644400,21.9,,,3.0,MontroseBeach201607041500,21.9,0.0,0.196,3.0
2016-07-04 16:00:00,1560.0,Montrose Beach,1467648000,22.0,0.0,0.211,3.0,MontroseBeach201607041600,22.0,0.0,0.211,3.0
2016-07-04 17:00:00,1561.0,Montrose Beach,1467651600,21.9,,,3.0,MontroseBeach201607041700,21.9,0.0,0.211,3.0
2016-07-04 18:00:00,1564.0,Montrose Beach,1467655200,22.8,0.0,,6.0,MontroseBeach201607041800,22.8,0.0,0.175,6.0
2016-07-04 19:00:00,1566.0,Montrose Beach,1467658800,23.0,0.0,,6.0,MontroseBeach201607041900,23.0,0.0,0.17,6.0
2016-07-04 20:00:00,1567.0,Montrose Beach,1467662400,22.8,0.0,,3.0,MontroseBeach201607042000,22.8,0.0,0.168,3.0
2016-07-04 21:00:00,1570.0,Montrose Beach,1467666000,22.7,0.0,0.16,3.0,MontroseBeach201607042100,22.7,0.0,0.16,3.0
2016-07-04 22:00:00,,Montrose Beach,1467669600,22.5,,0.158,,MontroseBeach201607042200,22.5,0.0,0.158,3.0
2016-07-04 23:00:00,1572.0,Montrose Beach,1467673200,22.3,0.0,0.156,,MontroseBeach201607042300,22.3,0.0,0.156,3.0
2016-07-05 00:00:00,1575.0,Montrose Beach,1467676800,22.2,0.0,0.158,,MontroseBeach201607050000,22.2,0.0,0.158,7.0
2016-07-05 01:00:00,1576.0,Montrose Beach,1467680400,21.9,,0.165,7.0,MontroseBeach201607050100,21.9,0.0,0.165,7.0
2016-07-05 02:00:00,1578.0,Montrose Beach,1467684000,21.8,0.0,0.141,,MontroseBeach201607050200,21.8,0.0,0.141,3.0
2016-07-05 03:00:00,1581.0,Montrose Beach,1467687600,21.7,0.0,0.134,,MontroseBeach201607050300,21.7,0.0,0.134,3.0
