,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
2490,Montrose Beach,1469433600.0,15.3,0.0,0.103,5.0,MontroseBeach201607250800,2016-07-25 08:00:00
2493,Montrose Beach,1469437200.0,15.2,0.0,0.114,4.0,MontroseBeach201607250900,2016-07-25 09:00:00
2494,Montrose Beach,1469440800.0,15.7,0.0,0.121,6.0,MontroseBeach201607251000,2016-07-25 10:00:00
2497,Montrose Beach,1469444400.0,16.8,0.0,0.126,4.0,MontroseBeach201607251100,2016-07-25 11:00:00
2499,Montrose Beach,1469448000.0,17.7,0.0,0.133,3.0,MontroseBeach201607251200,2016-07-25 12:00:00
2500,Montrose Beach,1469451600.0,18.9,0.0,0.155,2.0,MontroseBeach201607251300,2016-07-25 13:00:00
2503,Montrose Beach,1469455200.0,19.6,0.0,0.155,4.0,MontroseBeach201607251400,2016-07-25 14:00:00
2504,Montrose Beach,1469458800.0,19.4,0.0,0.173,3.0,MontroseBeach201607251500,2016-07-25 15:00:00
2507,Montrose Beach,1469462400.0,18.7,0.0,0.174,4.0,MontroseBeach201607251600,2016-07-25 16:00:00
2509,Montrose Beach,1469466000.0,18.8,0.0,0.153,4.0,MontroseBeach201607251700,2016-07-25 17:00:00
2511,Montrose Beach,1469469600.0,18.4,0.0,0.154,5.0,MontroseBeach201607251800,2016-07-25 18:00:00
2512,Montrose Beach,1469473200.0,17.8,0.0,0.144,7.0,MontroseBeach201607251900,2016-07-25 19:00:00
2515,Montrose Beach,1469476800.0,18.2,0.0,0.138,4.0,MontroseBeach201607252000,2016-07-25 20:00:00
2517,Montrose Beach,1469480400.0,17.8,0.0,0.13,4.0,MontroseBeach201607252100,2016-07-25 21:00:00
2518,Montrose Beach,1469484000.0,17.4,0.0,0.119,4.0,MontroseBeach201607252200,2016-07-25 22:00:00
2521,Montrose Beach,1469487600.0,18.1,0.0,0.132,8.0,MontroseBeach201607252300,2016-07-25 23:00:00
2522,Montrose Beach,1469491200.0,17.8,0.0,0.117,4.0,MontroseBeach201607262400,2016-07-26 00:00:00
2525,Montrose Beach,1469494800.0,18.3,0.0,0.129,4.0,MontroseBeach201607260100,2016-07-26 01:00:00
2527,Montrose Beach,1469498400.0,18.3,0.0,0.133,4.0,MontroseBeach201607260200,2016-07-26 02:00:00
2528,Montrose Beach,1469502000.0,18.2,0.0,0.154,3.0,MontroseBeach201607260300,2016-07-26 03:00:00
2531,Montrose Beach,1469505600.0,18.1,0.0,0.165,3.0,MontroseBeach201607260400,2016-07-26 04:00:00
2533,Montrose Beach,1469509200.0,18.1,0.0,0.169,3.0,MontroseBeach201607260500,2016-07-26 05:00:00
2534,Montrose Beach,1469512800.0,18.0,0.0,0.175,3.0,MontroseBeach201607260600,2016-07-26 06:00:00
2537,Montrose Beach,1469516400.0,18.0,0.0,0.172,7.0,MontroseBeach201607260700,2016-07-26 07:00:00
2538,Montrose Beach,1469520000.0,18.1,0.0,0.146,3.0,MontroseBeach201607260800,2016-07-26 08:00:00
2541,Montrose Beach,1469523600.0,18.5,0.0,0.122,3.0,MontroseBeach201607260900,2016-07-26 09:00:00
2542,Montrose Beach,1469527200.0,18.6,0.0,0.108,4.0,MontroseBeach201607261000,2016-07-26 10:00:00
2545,Montrose Beach,1469530800.0,20.6,0.0,0.092,4.0,MontroseBeach201607261100,2016-07-26 11:00:00
2546,Montrose Beach,1469534400.0,21.4,0.0,0.092,3.0,MontroseBeach201607261200,2016-07-26 12:00:00
2549,Montrose Beach,1469538000.0,21.9,0.0,0.093,3.0,MontroseBeach201607261300,2016-07-26 13:00:00
2550,Montrose Beach,1469541600.0,22.6,0.0,0.1,2.0,MontroseBeach201607261400,2016-07-26 14:00:00
2553,Montrose Beach,1469545200.0,23.0,0.0,0.179,4.0,MontroseBeach201607261500,2016-07-26 15:00:00
2554,Montrose Beach,1469548800.0,23.3,0.0,0.11,9.0,MontroseBeach201607261600,2016-07-26 16:00:00
2557,Montrose Beach,1469552400.0,22.3,0.0,0.098,8.0,MontroseBeach201607261700,2016-07-26 17:00:00
2558,Montrose Beach,1469556000.0,23.4,0.0,0.135,7.0,MontroseBeach201607261800,2016-07-26 18:00:00
2561,Montrose Beach,1469559600.0,23.3,0.0,0.138,3.0,MontroseBeach201607261900,2016-07-26 19:00:00
2562,Montrose Beach,1469563200.0,22.3,0.0,0.104,5.0,MontroseBeach201607262000,2016-07-26 20:00:00
2565,Montrose Beach,1469566800.0,21.2,0.0,0.135,4.0,MontroseBeach201607262100,2016-07-26 21:00:00
2566,Montrose Beach,1469570400.0,20.3,0.0,0.112,3.0,MontroseBeach201607262200,2016-07-26 22:00:00
2569,Montrose Beach,1469574000.0,19.3,0.0,0.115,3.0,MontroseBeach201607262300,2016-07-26 23:00:00
2570,Montrose Beach,1469577600.0,18.7,0.0,0.105,8.0,MontroseBeach201607272400,2016-07-27 00:00:00
2573,Montrose Beach,1469581200.0,18.0,0.0,0.123,3.0,MontroseBeach201607270100,2016-07-27 01:00:00
2574,Montrose Beach,1469584800.0,18.0,0.0,0.106,4.0,MontroseBeach201607270200,2016-07-27 02:00:00
2576,Montrose Beach,1469588400.0,18.3,0.0,0.093,3.0,MontroseBeach201607270300,2016-07-27 03:00:00
2577,Montrose Beach,1469592000.0,18.0,0.0,0.125,10.0,MontroseBeach201607270400,2016-07-27 04:00:00
2579,Montrose Beach,1469595600.0,17.9,0.0,0.089,4.0,MontroseBeach201607270500,2016-07-27 05:00:00
2582,Montrose Beach,1469599200.0,18.1,0.0,0.076,8.0,MontroseBeach201607270600,2016-07-27 06:00:00
2583,Montrose Beach,1469602800.0,18.0,0.0,0.087,7.0,MontroseBeach201607270700,2016-07-27 07:00:00
2585,Montrose Beach,1469606400.0,18.7,0.0,0.091,3.0,MontroseBeach201607270800,2016-07-27 08:00:00
2587,Montrose Beach,1469610000.0,18.6,0.0,0.085,5.0,MontroseBeach201607270900,2016-07-27 09:00:00
2589,Montrose Beach,1469613600.0,19.5,0.0,0.077,5.0,MontroseBeach201607271000,2016-07-27 10:00:00
2591,Montrose Beach,1469617200.0,19.8,0.0,0.094,3.0,MontroseBeach201607271100,2016-07-27 11:00:00
2593,Montrose Beach,1469620800.0,19.9,0.0,0.085,5.0,MontroseBeach201607271200,2016-07-27 12:00:00
2595,Montrose Beach,1469624400.0,19.4,0.0,0.152,3.0,MontroseBeach201607271300,2016-07-27 13:00:00
2597,Montrose Beach,1469628000.0,19.4,0.0,0.111,3.0,MontroseBeach201607271400,2016-07-27 14:00:00
2599,Montrose Beach,1469631600.0,18.7,0.0,0.121,7.0,MontroseBeach201607271500,2016-07-27 15:00:00
2601,Montrose Beach,1469635200.0,18.5,0.0,0.158,3.0,MontroseBeach201607271600,2016-07-27 16:00:00
2603,Montrose Beach,1469638800.0,19.2,0.0,0.191,3.0,MontroseBeach201607271700,2016-07-27 17:00:00
2605,Montrose Beach,1469642400.0,19.9,0.0,0.146,7.0,MontroseBeach201607271800,2016-07-27 18:00:00
2608,Montrose Beach,1469646000.0,19.2,0.0,0.141,6.0,MontroseBeach201607271900,2016-07-27 19:00:00
2610,Montrose Beach,1469649600.0,19.2,0.0,0.193,6.0,MontroseBeach201607272000,2016-07-27 20:00:00
2612,Montrose Beach,1469653200.0,18.7,0.0,0.209,3.0,MontroseBeach201607272100,2016-07-27 21:00:00
2613,Montrose Beach,1469656800.0,18.0,0.0,0.173,3.0,MontroseBeach201607272200,2016-07-27 22:00:00
2616,Montrose Beach,1469660400.0,17.6,0.0,0.167,2.0,MontroseBeach201607272300,2016-07-27 23:00:00
2617,Montrose Beach,1469664000.0,17.4,0.0,0.178,3.0,MontroseBeach201607282400,2016-07-28 00:00:00
2620,Montrose Beach,1469667600.0,17.2,0.0,0.192,7.0,MontroseBeach201607280100,2016-07-28 01:00:00
2621,Montrose Beach,1469671200.0,17.5,0.0,0.177,3.0,MontroseBeach201607280200,2016-07-28 02:00:00
2624,Montrose Beach,1469674800.0,16.7,0.0,0.133,5.0,MontroseBeach201607280300,2016-07-28 03:00:00
2625,Montrose Beach,1469678400.0,17.1,0.0,0.113,9.0,MontroseBeach201607280400,2016-07-28 04:00:00
2627,Montrose Beach,1469682000.0,16.9,0.0,0.114,10.0,MontroseBeach201607280500,2016-07-28 05:00:00
2630,Montrose Beach,1469685600.0,17.3,0.0,0.133,4.0,MontroseBeach201607280600,2016-07-28 06:00:00
2631,Montrose Beach,1469689200.0,17.7,0.0,0.199,3.0,MontroseBeach201607280700,2016-07-28 07:00:00
2634,Montrose Beach,1469692800.0,18.4,0.0,0.256,3.0,MontroseBeach201607280800,2016-07-28 08:00:00
2635,Montrose Beach,1469696400.0,18.0,0.0,0.232,3.0,MontroseBeach201607280900,2016-07-28 09:00:00
2638,Montrose Beach,1469700000.0,18.1,0.0,0.238,3.0,MontroseBeach201607281000,2016-07-28 10:00:00
2639,Montrose Beach,1469703600.0,18.3,0.0,0.224,3.0,MontroseBeach201607281100,2016-07-28 11:00:00
2642,Montrose Beach,1469707200.0,17.7,0.0,0.228,3.0,MontroseBeach201607281200,2016-07-28 12:00:00
2644,Montrose Beach,1469710800.0,19.9,0.0,0.224,3.0,MontroseBeach201607281300,2016-07-28 13:00:00
2645,Montrose Beach,1469714400.0,20.9,0.0,0.214,2.0,MontroseBeach201607281400,2016-07-28 14:00:00
2648,Montrose Beach,1469718000.0,20.6,0.0,0.207,3.0,MontroseBeach201607281500,2016-07-28 15:00:00
2649,Montrose Beach,1469721600.0,20.7,0.0,0.212,3.0,MontroseBeach201607281600,2016-07-28 16:00:00
2651,Montrose Beach,1469725200.0,20.7,0.0,0.183,3.0,MontroseBeach201607281700,2016-07-28 17:00:00
2653,Montrose Beach,1469728800.0,20.7,0.0,0.246,8.0,MontroseBeach201607281800,2016-07-28 18:00:00
2655,Montrose Beach,1469732400.0,20.6,0.0,0.265,4.0,MontroseBeach201607281900,2016-07-28 19:00:00
2656,Montrose Beach,1469736000.0,19.8,0.0,0.346,4.0,MontroseBeach201607282000,2016-07-28 20:00:00
2658,Montrose Beach,1469739600.0,19.7,0.0,0.344,6.0,MontroseBeach201607282100,2016-07-28 21:00:00
2661,Montrose Beach,1469743200.0,19.3,0.0,0.365,6.0,MontroseBeach201607282200,2016-07-28 22:00:00
2662,Montrose Beach,1469746800.0,19.3,0.0,0.349,6.0,MontroseBeach201607282300,2016-07-28 23:00:00
2665,Montrose Beach,1469750400.0,19.0,0.0,0.366,5.0,MontroseBeach201607292400,2016-07-29 00:00:00
2667,Montrose Beach,1469754000.0,19.5,0.0,0.367,6.0,MontroseBeach201607290100,2016-07-29 01:00:00
2668,Montrose Beach,1469757600.0,19.7,0.0,0.367,6.0,MontroseBeach201607290200,2016-07-29 02:00:00
2670,Montrose Beach,1469761200.0,19.7,0.0,0.354,6.0,MontroseBeach201607290300,2016-07-29 03:00:00
2672,Montrose Beach,1469764800.0,20.2,0.0,0.316,6.0,MontroseBeach201607290400,2016-07-29 04:00:00
2675,Montrose Beach,1469768400.0,20.4,0.0,0.328,6.0,MontroseBeach201607290500,2016-07-29 05:00:00
2676,Montrose Beach,1469772000.0,20.5,0.0,0.34,4.0,MontroseBeach201607290600,2016-07-29 06:00:00
2678,Montrose Beach,1469775600.0,20.6,0.0,0.29,7.0,MontroseBeach201607290700,2016-07-29 07:00:00
2681,Montrose Beach,1469779200.0,20.8,0.0,0.292,7.0,MontroseBeach201607290800,2016-07-29 08:00:00
2683,Montrose Beach,1469782800.0,20.9,0.0,0.296,6.0,MontroseBeach201607290900,2016-07-29 09:00:00
2684,Montrose Beach,1469786400.0,21.7,0.0,0.286,6.0,MontroseBeach201607291000,2016-07-29 10:00:00
2686,Montrose Beach,1469790000.0,21.8,0.0,0.308,6.0,MontroseBeach201607291100,2016-07-29 11:00:00
2688,Montrose Beach,1469793600.0,21.9,0.0,0.311,6.0,MontroseBeach201607291200,2016-07-29 12:00:00
2691,Montrose Beach,1469797200.0,22.2,0.0,0.325,4.0,MontroseBeach201607291300,2016-07-29 13:00:00
2693,Montrose Beach,1469800800.0,22.4,0.0,0.384,6.0,MontroseBeach201607291400,2016-07-29 14:00:00
2694,Montrose Beach,1469804400.0,22.4,0.0,0.417,6.0,MontroseBeach201607291500,2016-07-29 15:00:00
2697,Montrose Beach,1469808000.0,22.3,0.0,0.392,5.0,MontroseBeach201607291600,2016-07-29 16:00:00
2699,Montrose Beach,1469811600.0,22.4,0.0,0.42,5.0,MontroseBeach201607291700,2016-07-29 17:00:00
2701,Montrose Beach,1469815200.0,22.3,0.0,0.399,4.0,MontroseBeach201607291800,2016-07-29 18:00:00
2702,Montrose Beach,1469818800.0,22.3,0.0,0.401,4.0,MontroseBeach201607291900,2016-07-29 19:00:00
2704,Montrose Beach,1469822400.0,22.4,0.0,0.39,4.0,MontroseBeach201607292000,2016-07-29 20:00:00
2707,Montrose Beach,1469826000.0,22.3,0.0,0.404,4.0,MontroseBeach201607292100,2016-07-29 21:00:00
2708,Montrose Beach,1469829600.0,22.3,0.0,0.364,4.0,MontroseBeach201607292200,2016-07-29 22:00:00
2710,Montrose Beach,1469833200.0,22.2,0.0,0.418,4.0,MontroseBeach201607292300,2016-07-29 23:00:00
2713,Montrose Beach,1469836800.0,22.2,0.0,0.426,4.0,MontroseBeach201607302400,2016-07-30 00:00:00
2715,Montrose Beach,1469840400.0,22.1,0.0,0.414,4.0,MontroseBeach201607300100,2016-07-30 01:00:00
2717,Montrose Beach,1469844000.0,22.1,0.0,0.379,4.0,MontroseBeach201607300200,2016-07-30 02:00:00
2718,Montrose Beach,1469847600.0,22.0,0.0,0.397,4.0,MontroseBeach201607300300,2016-07-30 03:00:00
2720,Montrose Beach,1469851200.0,22.1,0.0,0.379,5.0,MontroseBeach201607300400,2016-07-30 04:00:00
2723,Montrose Beach,1469854800.0,22.1,0.0,0.395,5.0,MontroseBeach201607300500,2016-07-30 05:00:00
2725,Montrose Beach,1469858400.0,22.1,0.0,0.426,5.0,MontroseBeach201607300600,2016-07-30 06:00:00
2726,Montrose Beach,1469862000.0,22.1,0.0,0.439,6.0,MontroseBeach201607300700,2016-07-30 07:00:00
2729,Montrose Beach,1469865600.0,22.1,0.0,0.462,6.0,MontroseBeach201607300800,2016-07-30 08:00:00
2730,Montrose Beach,1469869200.0,22.1,0.0,0.445,6.0,MontroseBeach201607300900,2016-07-30 09:00:00
2732,Montrose Beach,1469872800.0,22.2,0.0,0.432,6.0,MontroseBeach201607301000,2016-07-30 10:00:00
2734,Montrose Beach,1469876400.0,22.2,0.0,0.434,5.0,MontroseBeach201607301100,2016-07-30 11:00:00
2735,Montrose Beach,1469880000.0,22.2,0.0,0.402,4.0,MontroseBeach201607301200,2016-07-30 12:00:00
2738,Montrose Beach,1469883600.0,22.4,0.0,0.37,5.0,MontroseBeach201607301300,2016-07-30 13:00:00
2739,Montrose Beach,1469887200.0,22.6,0.03,0.409,4.0,MontroseBeach201607301400,2016-07-30 14:00:00
2742,Montrose Beach,1469890800.0,22.6,0.0,0.378,4.0,MontroseBeach201607301500,2016-07-30 15:00:00
2743,Montrose Beach,1469894400.0,22.8,0.0,0.375,4.0,MontroseBeach201607301600,2016-07-30 16:00:00
2746,Montrose Beach,1469898000.0,23.0,0.0,0.377,3.0,MontroseBeach201607301700,2016-07-30 17:00:00
2747,Montrose Beach,1469901600.0,23.2,0.0,0.383,4.0,MontroseBeach201607301800,2016-07-30 18:00:00
2750,Montrose Beach,1469905200.0,23.1,0.0,0.36,3.0,MontroseBeach201607301900,2016-07-30 19:00:00
2751,Montrose Beach,1469908800.0,22.9,0.0,0.358,4.0,MontroseBeach201607302000,2016-07-30 20:00:00
2753,Montrose Beach,1469912400.0,22.8,0.02,0.382,4.0,MontroseBeach201607302100,2016-07-30 21:00:00
2754,Montrose Beach,1469916000.0,22.6,0.0,0.399,3.0,MontroseBeach201607302200,2016-07-30 22:00:00
2755,Montrose Beach,1469919600.0,22.5,0.0,0.387,4.0,MontroseBeach201607302300,2016-07-30 23:00:00
2756,Montrose Beach,1469923200.0,22.4,0.0,0.357,4.0,MontroseBeach201607312400,2016-07-31 00:00:00
2757,Montrose Beach,1469930400.0,22.3,0.0,0.331,4.0,MontroseBeach201607310200,2016-07-31 02:00:00
2758,Montrose Beach,1469934000.0,22.2,0.0,0.297,4.0,MontroseBeach201607310300,2016-07-31 03:00:00
2759,Montrose Beach,1469937600.0,22.2,0.0,0.29,4.0,MontroseBeach201607310400,2016-07-31 04:00:00
2760,Montrose Beach,1469941200.0,22.1,0.0,0.285,4.0,MontroseBeach201607310500,2016-07-31 05:00:00
2761,Montrose Beach,1469944800.0,22.1,0.01,0.272,3.0,MontroseBeach201607310600,2016-07-31 06:00:00
2762,Montrose Beach,1469948400.0,22.1,0.0,0.294,4.0,MontroseBeach201607310700,2016-07-31 07:00:00
2763,Montrose Beach,1469952000.0,22.0,0.07,0.284,4.0,MontroseBeach201607310800,2016-07-31 08:00:00
2764,Montrose Beach,1469955600.0,22.0,0.01,0.297,3.0,MontroseBeach201607310900,2016-07-31 09:00:00
2765,Montrose Beach,1469959200.0,22.2,0.0,0.297,3.0,MontroseBeach201607311000,2016-07-31 10:00:00
2766,Montrose Beach,1469962800.0,22.5,0.0,0.305,3.0,MontroseBeach201607311100,2016-07-31 11:00:00
2767,Montrose Beach,1469966400.0,22.8,0.0,0.288,4.0,MontroseBeach201607311200,2016-07-31 12:00:00
2768,Montrose Beach,1469970000.0,23.1,0.0,0.277,5.0,MontroseBeach201607311300,2016-07-31 13:00:00
2769,Montrose Beach,1469973600.0,23.4,0.0,0.294,5.0,MontroseBeach201607311400,2016-07-31 14:00:00
2770,Montrose Beach,1469977200.0,23.6,0.0,0.272,4.0,MontroseBeach201607311500,2016-07-31 15:00:00
2771,Montrose Beach,1469980800.0,23.7,0.0,0.268,4.0,MontroseBeach201607311600,2016-07-31 16:00:00
2772,Montrose Beach,1469984400.0,24.4,0.0,0.265,5.0,MontroseBeach201607311700,2016-07-31 17:00:00
2773,Montrose Beach,1469988000.0,24.6,0.0,0.268,3.0,MontroseBeach201607311800,2016-07-31 18:00:00
2774,Montrose Beach,1469991600.0,24.4,0.0,0.271,3.0,MontroseBeach201607311900,2016-07-31 19:00:00
2775,Montrose Beach,1469995200.0,24.0,0.0,0.264,4.0,MontroseBeach201607312000,2016-07-31 20:00:00
2776,Montrose Beach,1469998800.0,23.7,0.0,0.246,3.0,MontroseBeach201607312100,2016-07-31 21:00:00
2777,Montrose Beach,1470002400.0,23.6,0.0,0.248,3.0,MontroseBeach201607312200,2016-07-31 22:00:00
2778,Montrose Beach,1470006000.0,23.7,0.0,0.241,3.0,MontroseBeach201607312300,2016-07-31 23:00:00
2780,Montrose Beach,1470009600.0,23.6,0.0,0.225,4.0,MontroseBeach201608012400,2016-08-01 00:00:00
2783,Montrose Beach,1470013200.0,23.4,0.0,0.228,3.0,MontroseBeach201608010100,2016-08-01 01:00:00
2785,Montrose Beach,1470016800.0,23.2,0.0,0.214,2.0,MontroseBeach201608010200,2016-08-01 02:00:00
2786,Montrose Beach,1470020400.0,23.1,0.0,0.218,3.0,MontroseBeach201608010300,2016-08-01 03:00:00
2789,Montrose Beach,1470024000.0,23.0,0.0,0.2,3.0,MontroseBeach201608010400,2016-08-01 04:00:00
2791,Montrose Beach,1470027600.0,22.9,0.0,0.213,3.0,MontroseBeach201608010500,2016-08-01 05:00:00
2792,Montrose Beach,1470031200.0,22.8,0.0,0.211,3.0,MontroseBeach201608010600,2016-08-01 06:00:00
2795,Montrose Beach,1470034800.0,22.9,0.0,0.225,3.0,MontroseBeach201608010700,2016-08-01 07:00:00
2797,Montrose Beach,1470038400.0,22.9,0.0,0.213,3.0,MontroseBeach201608010800,2016-08-01 08:00:00
2799,Montrose Beach,1470042000.0,23.2,0.0,0.211,3.0,MontroseBeach201608010900,2016-08-01 09:00:00
2801,Montrose Beach,1470045600.0,23.6,0.0,0.205,4.0,MontroseBeach201608011000,2016-08-01 10:00:00
2802,Montrose Beach,1470049200.0,24.3,0.0,0.209,3.0,MontroseBeach201608011100,2016-08-01 11:00:00
2805,Montrose Beach,1470052800.0,24.3,0.0,0.218,3.0,MontroseBeach201608011200,2016-08-01 12:00:00
2807,Montrose Beach,1470056400.0,24.6,0.0,0.237,3.0,MontroseBeach201608011300,2016-08-01 13:00:00
2808,Montrose Beach,1470060000.0,25.7,0.0,0.227,3.0,MontroseBeach201608011400,2016-08-01 14:00:00
2810,Montrose Beach,1470063600.0,26.5,0.0,0.234,3.0,MontroseBeach201608011500,2016-08-01 15:00:00
2813,Montrose Beach,1470067200.0,26.5,0.0,0.249,3.0,MontroseBeach201608011600,2016-08-01 16:00:00
2814,Montrose Beach,1470070800.0,26.9,0.0,0.264,2.0,MontroseBeach201608011700,2016-08-01 17:00:00
2816,Montrose Beach,1470074400.0,27.0,0.0,0.27,3.0,MontroseBeach201608011800,2016-08-01 18:00:00
2819,Montrose Beach,1470078000.0,26.1,0.02,0.263,3.0,MontroseBeach201608011900,2016-08-01 19:00:00
2820,Montrose Beach,1470081600.0,25.9,0.0,0.272,3.0,MontroseBeach201608012000,2016-08-01 20:00:00
2822,Montrose Beach,1470085200.0,25.6,0.0,0.266,3.0,MontroseBeach201608012100,2016-08-01 21:00:00
2825,Montrose Beach,1470088800.0,25.5,0.0,0.251,3.0,MontroseBeach201608012200,2016-08-01 22:00:00
2826,Montrose Beach,1470092400.0,25.2,0.0,0.235,3.0,MontroseBeach201608012300,2016-08-01 23:00:00
2829,Montrose Beach,1470096000.0,24.9,0.0,0.227,3.0,MontroseBeach201608022400,2016-08-02 00:00:00
2831,Montrose Beach,1470099600.0,24.7,0.0,0.232,3.0,MontroseBeach201608020100,2016-08-02 01:00:00
2832,Montrose Beach,1470103200.0,24.8,0.0,0.236,3.0,MontroseBeach201608020200,2016-08-02 02:00:00
2834,Montrose Beach,1470106800.0,24.6,0.0,0.246,3.0,MontroseBeach201608020300,2016-08-02 03:00:00
2836,Montrose Beach,1470110400.0,24.4,0.0,0.249,3.0,MontroseBeach201608020400,2016-08-02 04:00:00
2839,Montrose Beach,1470114000.0,24.3,0.0,0.263,3.0,MontroseBeach201608020500,2016-08-02 05:00:00
2840,Montrose Beach,1470117600.0,24.0,0.0,0.273,4.0,MontroseBeach201608020600,2016-08-02 06:00:00
2842,Montrose Beach,1470121200.0,24.0,0.0,0.287,4.0,MontroseBeach201608020700,2016-08-02 07:00:00
2843,Montrose Beach,1470124800.0,24.0,0.0,0.265,3.0,MontroseBeach201608020800,2016-08-02 08:00:00
2846,Montrose Beach,1470128400.0,24.1,0.0,0.258,3.0,MontroseBeach201608020900,2016-08-02 09:00:00
2849,Montrose Beach,1470135600.0,24.4,0.0,0.244,3.0,MontroseBeach201608021100,2016-08-02 11:00:00
2850,Montrose Beach,1470139200.0,24.7,0.0,0.218,3.0,MontroseBeach201608021200,2016-08-02 12:00:00
2853,Montrose Beach,1470142800.0,25.5,0.0,0.207,3.0,MontroseBeach201608021300,2016-08-02 13:00:00
2854,Montrose Beach,1470146400.0,25.1,0.0,0.202,4.0,MontroseBeach201608021400,2016-08-02 14:00:00
2857,Montrose Beach,1470150000.0,25.2,0.0,0.188,2.0,MontroseBeach201608021500,2016-08-02 15:00:00
2858,Montrose Beach,1470153600.0,25.0,0.0,0.207,3.0,MontroseBeach201608021600,2016-08-02 16:00:00
2861,Montrose Beach,1470157200.0,24.9,0.0,0.219,2.0,MontroseBeach201608021700,2016-08-02 17:00:00
2862,Montrose Beach,1470160800.0,26.0,0.0,0.23,2.0,MontroseBeach201608021800,2016-08-02 18:00:00
2865,Montrose Beach,1470164400.0,26.5,0.0,0.25,3.0,MontroseBeach201608021900,2016-08-02 19:00:00
2866,Montrose Beach,1470168000.0,25.1,0.0,0.233,3.0,MontroseBeach201608022000,2016-08-02 20:00:00
2869,Montrose Beach,1470171600.0,24.7,0.0,0.228,3.0,MontroseBeach201608022100,2016-08-02 21:00:00
2870,Montrose Beach,1470175200.0,24.5,0.0,0.219,3.0,MontroseBeach201608022200,2016-08-02 22:00:00
2873,Montrose Beach,1470178800.0,24.2,0.0,0.2,3.0,MontroseBeach201608022300,2016-08-02 23:00:00
2874,Montrose Beach,1470182400.0,24.2,0.0,0.201,3.0,MontroseBeach201608032400,2016-08-03 00:00:00
2877,Montrose Beach,1470186000.0,24.1,0.0,0.189,3.0,MontroseBeach201608030100,2016-08-03 01:00:00
2879,Montrose Beach,1470189600.0,24.0,0.0,0.192,3.0,MontroseBeach201608030200,2016-08-03 02:00:00
2881,Montrose Beach,1470193200.0,24.0,0.0,0.161,3.0,MontroseBeach201608030300,2016-08-03 03:00:00
2882,Montrose Beach,1470196800.0,24.0,0.0,0.15,2.0,MontroseBeach201608030400,2016-08-03 04:00:00
2885,Montrose Beach,1470200400.0,24.0,0.0,0.144,2.0,MontroseBeach201608030500,2016-08-03 05:00:00
2886,Montrose Beach,1470204000.0,24.0,0.0,0.133,2.0,MontroseBeach201608030600,2016-08-03 06:00:00
2888,Montrose Beach,1470207600.0,23.9,0.0,0.107,4.0,MontroseBeach201608030700,2016-08-03 07:00:00
2891,Montrose Beach,1470211200.0,24.0,0.0,0.1,4.0,MontroseBeach201608030800,2016-08-03 08:00:00
2892,Montrose Beach,1470214800.0,24.2,0.0,0.102,4.0,MontroseBeach201608030900,2016-08-03 09:00:00
2895,Montrose Beach,1470218400.0,24.4,0.0,0.085,3.0,MontroseBeach201608031000,2016-08-03 10:00:00
2897,Montrose Beach,1470222000.0,24.6,0.0,0.08,4.0,MontroseBeach201608031100,2016-08-03 11:00:00
2899,Montrose Beach,1470225600.0,24.5,0.0,0.107,2.0,MontroseBeach201608031200,2016-08-03 12:00:00
2901,Montrose Beach,1470229200.0,24.6,0.0,0.112,2.0,MontroseBeach201608031300,2016-08-03 13:00:00
2903,Montrose Beach,1470232800.0,24.6,0.0,0.11,4.0,MontroseBeach201608031400,2016-08-03 14:00:00
2904,Montrose Beach,1470236400.0,24.2,0.0,0.125,10.0,MontroseBeach201608031500,2016-08-03 15:00:00
2906,Montrose Beach,1470240000.0,24.3,0.0,0.159,3.0,MontroseBeach201608031600,2016-08-03 16:00:00
2909,Montrose Beach,1470243600.0,24.1,0.0,0.151,2.0,MontroseBeach201608031700,2016-08-03 17:00:00
2911,Montrose Beach,1470247200.0,24.0,0.0,0.164,7.0,MontroseBeach201608031800,2016-08-03 18:00:00
2912,Montrose Beach,1470250800.0,23.8,0.0,0.136,6.0,MontroseBeach201608031900,2016-08-03 19:00:00
2914,Montrose Beach,1470254400.0,24.0,0.0,0.137,2.0,MontroseBeach201608032000,2016-08-03 20:00:00
2916,Montrose Beach,1470258000.0,23.7,0.0,0.151,2.0,MontroseBeach201608032100,2016-08-03 21:00:00
2918,Montrose Beach,1470261600.0,23.4,0.0,0.148,10.0,MontroseBeach201608032200,2016-08-03 22:00:00
2920,Montrose Beach,1470265200.0,23.2,0.0,0.121,2.0,MontroseBeach201608032300,2016-08-03 23:00:00
2923,Montrose Beach,1470268800.0,23.0,0.0,0.113,8.0,MontroseBeach201608042400,2016-08-04 00:00:00
2924,Montrose Beach,1470272400.0,22.9,0.0,0.127,7.0,MontroseBeach201608040100,2016-08-04 01:00:00
2927,Montrose Beach,1470276000.0,22.7,0.0,0.131,6.0,MontroseBeach201608040200,2016-08-04 02:00:00
2928,Montrose Beach,1470279600.0,22.7,0.0,0.122,5.0,MontroseBeach201608040300,2016-08-04 03:00:00
2931,Montrose Beach,1470283200.0,22.7,0.0,0.13,5.0,MontroseBeach201608040400,2016-08-04 04:00:00
2932,Montrose Beach,1470286800.0,22.9,0.0,0.128,8.0,MontroseBeach201608040500,2016-08-04 05:00:00
