# Logger: PatternLogger | Started: Tue Dec 30 12:10:48 EST 2025
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2025-12-30 12:12:50.788,122.386,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[f7b73fea-431c-4245-a12d-a44743785b29]]
2025-12-30 12:12:51.677,123.275,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[044e5f1c-3bc4-45ef-9da0-c2a2c7ec5f39]]
2025-12-30 12:12:52.562,124.160,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[910d3ec0-183c-4a9e-b274-21276ff42ff8]]
2025-12-30 12:12:53.448,125.046,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[472f0169-a741-4a28-bed5-98dd5f90ca0e]]
2025-12-30 12:12:54.338,125.936,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d55ec106-9041-4c80-a72d-200fd55fbe71]]
2025-12-30 12:12:55.229,126.827,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a99af702-3a87-4427-a638-61abf216bc16]]
2025-12-30 12:12:56.124,127.722,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[66f99af8-6286-4ae4-9dc7-738f9b23fdfc]]
2025-12-30 12:12:57.114,128.712,EngineOverheat,atomic,[EngineOverheat],[0.9684],1,1,0.9684,[engine-temp-1],[[d044fd85-8646-4201-b246-af9f07c542e1]]
2025-12-30 12:12:57.897,129.495,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cc550cd7-5950-40fe-b015-06bacb122b0c]]
2025-12-30 12:12:58.795,130.393,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e739070d-232e-48e2-bd49-5496f22c2877]]
2025-12-30 12:12:59.685,131.283,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[fb6afaee-fc89-4a99-a82a-ca058005c1a6]]
2025-12-30 12:13:00.574,132.172,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[f482d50b-f25c-4aa5-b4a0-9a806aaf1426]]
2025-12-30 12:13:01.465,133.063,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[cda8ffb8-d27d-4a4f-85fc-f5dfeb7b34b3]]
2025-12-30 12:13:02.355,133.953,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[c236896b-f4f5-4673-b097-ac517469ee55]]
2025-12-30 12:13:03.238,134.836,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[2d32d062-f823-451e-ac89-5a80cdcb2078]]
2025-12-30 12:13:04.129,135.727,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[7a2623f5-6bc6-4b40-bdc1-b82c965870bc]]
2025-12-30 12:13:05.018,136.616,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[149150d0-7c3b-4d94-a45f-d0eee2ddee75]]
2025-12-30 12:13:05.909,137.507,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[184fff12-69fe-4261-83e4-d461392d979a]]
2025-12-30 12:13:06.812,138.410,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[2fa243fb-5661-4645-a5e7-c1c880788328]]
2025-12-30 12:13:07.688,139.286,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9ef15a4f-4daa-4001-bfd9-43f1410e8ed3]]
2025-12-30 12:13:08.583,140.181,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[db8d7098-3ef5-43ca-a8e1-637ec57849eb]]
2025-12-30 12:13:09.478,141.076,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[92e6e19c-50ab-4520-986f-ad26fbd17f3b]]
2025-12-30 12:13:10.358,141.956,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8f449efb-b20b-4322-a018-9253f82ae9e4]]
2025-12-30 12:13:11.250,142.848,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[de4040eb-b29b-446b-b2bd-5e3a88fc2f39]]
2025-12-30 12:13:12.144,143.742,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[ab2078c8-88ea-4a38-9d13-51c0d96ee4b6]]
2025-12-30 12:13:13.036,144.634,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[72e2c308-f914-4c83-9e6c-821b8ecc559b]]
2025-12-30 12:13:13.926,145.524,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8e69fa75-8828-4902-98d5-33342e2434e8]]
2025-12-30 12:13:14.814,146.412,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[2ce938f4-2aaf-4c65-870c-1724c689dc54]]
2025-12-30 12:13:15.700,147.298,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d38d8125-aa91-4cb6-ad68-59c21d955654]]
2025-12-30 12:13:16.701,148.299,EngineOverheat,atomic,[EngineOverheat],[0.9663],1,1,0.9663,[engine-temp-1],[[a6c483e5-377c-45b7-9cc4-d20c0a18b5de]]
2025-12-30 12:13:17.589,149.187,EngineOverheat,atomic,[EngineOverheat],[0.9589],1,1,0.9589,[engine-temp-1],[[dfaf5901-6e82-4c79-9600-09b6a7774769]]
2025-12-30 12:13:18.366,149.964,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[7e467fba-99e1-4d86-9f94-95212b602490]]
2025-12-30 12:13:19.262,150.860,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[891f0cb0-47d9-4c5b-84b1-b82347955bd2]]
2025-12-30 12:13:20.155,151.753,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4f9d6c0a-5ab8-45ff-8424-cc41799bf763]]
2025-12-30 12:13:21.136,152.734,EngineOverheat,atomic,[EngineOverheat],[0.9592],1,1,0.9592,[engine-temp-1],[[0eb3e5ce-185a-4376-9bac-a3fe7ce0c23f]]
2025-12-30 12:13:21.930,153.528,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d9ea43ef-91f5-4f81-a3c1-8ea9a2517615]]
2025-12-30 12:13:22.818,154.416,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6c0eb75c-5c4c-48e2-99dd-7b329fc39c79]]
2025-12-30 12:13:23.721,155.319,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6e36fb3e-d786-4762-b20c-18da8ce56868]]
2025-12-30 12:13:24.608,156.206,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8ea0e956-a81a-4f5d-8032-9115483106c3]]
2025-12-30 12:13:25.500,157.098,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5f252966-29cd-4bbf-8e04-d77353a22f1d]]
2025-12-30 12:13:26.381,157.979,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[7495721c-1954-4d6f-9ee6-84e75e3fe3e3]]
2025-12-30 12:13:27.276,158.874,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[19990f2e-3d43-497c-b595-1b2f427180c6]]
2025-12-30 12:13:28.174,159.772,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[47856fa1-6534-4b64-9bee-7a2d80f16cc6]]
2025-12-30 12:13:29.064,160.662,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[81962dfc-6119-4736-ac9a-57aece211208]]
2025-12-30 12:13:30.035,161.633,EngineOverheat,atomic,[EngineOverheat],[0.9591],1,1,0.9591,[engine-temp-1],[[92e764f3-2022-4746-bf8a-efdf33452bb9]]
2025-12-30 12:13:30.827,162.425,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4a65e231-bf80-4d26-b59b-f495e4d1a87e]]
2025-12-30 12:13:31.715,163.313,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[ce8204a7-a20b-4c85-9325-f1f72db42038]]
2025-12-30 12:13:32.608,164.206,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[d1ad7463-a7ad-49f2-99e5-41556fbc08cb]]
2025-12-30 12:13:33.512,165.110,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[7cdb00fb-9498-42d5-ae8a-cd9b80bc2111]]
2025-12-30 12:13:34.400,165.998,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[0c5b952b-0d4c-44e5-9216-f8b6f75de92b]]
2025-12-30 12:13:35.387,166.985,EngineOverheat,atomic,[EngineOverheat],[0.9566],1,1,0.9566,[engine-temp-1],[[1110fbdb-241c-49d1-9d1b-73b36fa11fa6]]
2025-12-30 12:13:36.178,167.776,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1de51a86-539f-49b2-be8e-ee621cb780f1]]
2025-12-30 12:13:37.058,168.656,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8729dbab-7ca4-4801-bc50-83ef495d5585]]
2025-12-30 12:13:37.949,169.547,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4ef0a8a5-bc9d-4fde-b5e0-aeb31e62bce1]]
2025-12-30 12:13:38.846,170.444,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5452e3db-7fa3-414c-83b1-28bae3eb3e7d]]
2025-12-30 12:13:39.738,171.336,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[01c02c83-ca3d-418b-a13a-4f291699ea50]]
2025-12-30 12:13:40.618,172.216,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9dc2890d-7dee-4ea2-856b-e7721be3d07b]]
2025-12-30 12:13:41.514,173.112,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[02e3db24-f81e-4b38-a3da-ad9a72a93095]]
2025-12-30 12:13:42.406,174.004,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a18988bf-76c7-4f47-8db8-51e8213e7b81]]
2025-12-30 12:13:43.291,174.889,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3e78747a-b69e-448f-a9f8-6c78d63608d7]]
2025-12-30 12:13:44.181,175.779,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[f5cf9f70-f96c-4ac6-a19a-75e523b68a70]]
2025-12-30 12:13:45.070,176.668,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[982b8265-1d87-42a9-8365-f4c56950ba48]]
2025-12-30 12:13:45.635,177.233,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[e5f1f354-3f2b-4303-943a-fc901a013a52]]
2025-12-30 12:13:45.964,177.562,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5b8f232e-487e-4b8b-b01f-13fc3fa9591c]]
2025-12-30 12:13:45.964,177.562,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[e5f1f354-3f2b-4303-943a-fc901a013a52];[5b8f232e-487e-4b8b-b01f-13fc3fa9591c]]
2025-12-30 12:13:46.627,178.225,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[0e13a95c-06d3-44bd-bfb7-05b457b165e9]]
2025-12-30 12:13:46.856,178.454,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[5e760f97-ed13-4e7a-8470-b36cd6e3c896]]
2025-12-30 12:13:46.857,178.455,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[e5f1f354-3f2b-4303-943a-fc901a013a52];[5b8f232e-487e-4b8b-b01f-13fc3fa9591c];[5e760f97-ed13-4e7a-8470-b36cd6e3c896]]
2025-12-30 12:13:46.858,178.456,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[0e13a95c-06d3-44bd-bfb7-05b457b165e9];[5e760f97-ed13-4e7a-8470-b36cd6e3c896]]
2025-12-30 12:13:47.629,179.227,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[260b3c37-3086-4bb0-bfd1-1e4b7060dd2a]]
2025-12-30 12:13:47.744,179.342,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[8f785730-eb09-4ebe-b50e-89f1ffbcd45d]]
2025-12-30 12:13:47.744,179.342,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[0e13a95c-06d3-44bd-bfb7-05b457b165e9];[5e760f97-ed13-4e7a-8470-b36cd6e3c896];[8f785730-eb09-4ebe-b50e-89f1ffbcd45d]]
2025-12-30 12:13:47.745,179.343,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[260b3c37-3086-4bb0-bfd1-1e4b7060dd2a];[8f785730-eb09-4ebe-b50e-89f1ffbcd45d]]
2025-12-30 12:13:48.631,180.229,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1c7395ac-550a-49e9-a740-c1f5d83b23f4]]
2025-12-30 12:13:48.633,180.231,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[260b3c37-3086-4bb0-bfd1-1e4b7060dd2a];[8f785730-eb09-4ebe-b50e-89f1ffbcd45d];[1c7395ac-550a-49e9-a740-c1f5d83b23f4]]
2025-12-30 12:13:48.640,180.238,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[8b701719-3c51-4f33-8f31-c243c7f1baf8]]
2025-12-30 12:13:49.525,181.123,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e4f0bc2c-ab64-4c97-9e46-077ecc9189cd]]
2025-12-30 12:13:49.525,181.123,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[8b701719-3c51-4f33-8f31-c243c7f1baf8];[e4f0bc2c-ab64-4c97-9e46-077ecc9189cd]]
2025-12-30 12:13:49.728,181.326,Overspeeding,atomic,[Overspeeding],[0.9240],1,1,0.9240,[speed-1],[[0dc6828b-8a10-47f5-be8c-03b418891f4c]]
2025-12-30 12:13:50.416,182.014,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[14c994ec-1a11-4979-8f5f-10748e80f543]]
2025-12-30 12:13:50.416,182.014,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[8b701719-3c51-4f33-8f31-c243c7f1baf8];[e4f0bc2c-ab64-4c97-9e46-077ecc9189cd];[14c994ec-1a11-4979-8f5f-10748e80f543]]
2025-12-30 12:13:50.417,182.015,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[0.9240;1.0000],2,2,0.9620,[engine-temp-1;speed-1],[[0dc6828b-8a10-47f5-be8c-03b418891f4c];[14c994ec-1a11-4979-8f5f-10748e80f543]]
2025-12-30 12:13:50.645,182.243,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[3521129f-af69-4d93-930e-0b93f6f48a7e]]
2025-12-30 12:13:51.312,182.910,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[b0b43928-e4c7-4205-8374-e5483832931a]]
2025-12-30 12:13:51.312,182.910,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9620;1.0000],3,3,0.9620,[engine-temp-1;speed-1],[[0dc6828b-8a10-47f5-be8c-03b418891f4c];[14c994ec-1a11-4979-8f5f-10748e80f543];[b0b43928-e4c7-4205-8374-e5483832931a]]
2025-12-30 12:13:51.313,182.911,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[3521129f-af69-4d93-930e-0b93f6f48a7e];[b0b43928-e4c7-4205-8374-e5483832931a]]
2025-12-30 12:13:51.630,183.228,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[a6f6b490-f068-4f22-b137-f146e94ccdf6]]
2025-12-30 12:13:52.287,183.885,EngineOverheat,atomic,[EngineOverheat],[0.9562],1,1,0.9562,[engine-temp-1],[[a0ff4033-ebb2-434d-983d-4dc60f4e73da]]
2025-12-30 12:13:52.287,183.885,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;0.9562],3,3,0.9562,[engine-temp-1;speed-1],[[3521129f-af69-4d93-930e-0b93f6f48a7e];[b0b43928-e4c7-4205-8374-e5483832931a];[a0ff4033-ebb2-434d-983d-4dc60f4e73da]]
2025-12-30 12:13:52.288,183.886,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;0.9562],2,2,0.9781,[engine-temp-1;speed-1],[[a6f6b490-f068-4f22-b137-f146e94ccdf6];[a0ff4033-ebb2-434d-983d-4dc60f4e73da]]
2025-12-30 12:13:52.631,184.229,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[1d5e7f75-7618-4d3b-abbf-e84b277b960e]]
2025-12-30 12:13:53.090,184.688,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[542274d0-7022-4815-92e5-691dcbede270]]
2025-12-30 12:13:53.091,184.689,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9781;1.0000],3,3,0.9781,[engine-temp-1;speed-1],[[a6f6b490-f068-4f22-b137-f146e94ccdf6];[a0ff4033-ebb2-434d-983d-4dc60f4e73da];[542274d0-7022-4815-92e5-691dcbede270]]
2025-12-30 12:13:53.091,184.689,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[1d5e7f75-7618-4d3b-abbf-e84b277b960e];[542274d0-7022-4815-92e5-691dcbede270]]
2025-12-30 12:13:53.630,185.228,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[cabcb3bd-b4b4-4545-ba08-8636695f5672]]
2025-12-30 12:13:53.977,185.575,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3be3077a-9034-4e0a-9a58-a8f8b4409dcf]]
2025-12-30 12:13:53.978,185.576,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[1d5e7f75-7618-4d3b-abbf-e84b277b960e];[542274d0-7022-4815-92e5-691dcbede270];[3be3077a-9034-4e0a-9a58-a8f8b4409dcf]]
2025-12-30 12:13:53.978,185.576,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[cabcb3bd-b4b4-4545-ba08-8636695f5672];[3be3077a-9034-4e0a-9a58-a8f8b4409dcf]]
2025-12-30 12:13:54.628,186.226,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[2629d9d0-2ab2-4020-9fc1-59d775478201]]
2025-12-30 12:13:54.867,186.465,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[c2eec3ee-3eb9-4e22-b432-a7562a965549]]
2025-12-30 12:13:54.868,186.466,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[cabcb3bd-b4b4-4545-ba08-8636695f5672];[3be3077a-9034-4e0a-9a58-a8f8b4409dcf];[c2eec3ee-3eb9-4e22-b432-a7562a965549]]
2025-12-30 12:13:54.868,186.466,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[2629d9d0-2ab2-4020-9fc1-59d775478201];[c2eec3ee-3eb9-4e22-b432-a7562a965549]]
2025-12-30 12:13:55.642,187.240,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[ede9be2f-9257-465e-aa9b-c6e2ea868378]]
2025-12-30 12:13:55.762,187.360,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6704f017-9afd-4e6e-8217-6963e6718d40]]
2025-12-30 12:13:55.762,187.360,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[2629d9d0-2ab2-4020-9fc1-59d775478201];[c2eec3ee-3eb9-4e22-b432-a7562a965549];[6704f017-9afd-4e6e-8217-6963e6718d40]]
2025-12-30 12:13:55.763,187.361,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[ede9be2f-9257-465e-aa9b-c6e2ea868378];[6704f017-9afd-4e6e-8217-6963e6718d40]]
2025-12-30 12:13:56.629,188.227,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[13007bca-0b0c-4f25-9761-db738500af85]]
2025-12-30 12:13:56.639,188.237,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[563be1e1-a1ba-41e9-9b57-8d77b6d478d3]]
2025-12-30 12:13:56.639,188.237,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[ede9be2f-9257-465e-aa9b-c6e2ea868378];[6704f017-9afd-4e6e-8217-6963e6718d40];[563be1e1-a1ba-41e9-9b57-8d77b6d478d3]]
2025-12-30 12:13:56.639,188.237,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[13007bca-0b0c-4f25-9761-db738500af85];[563be1e1-a1ba-41e9-9b57-8d77b6d478d3]]
2025-12-30 12:13:57.535,189.133,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[a774cc6f-2c5f-4345-8cd1-90dd49854518]]
2025-12-30 12:13:57.536,189.134,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[13007bca-0b0c-4f25-9761-db738500af85];[563be1e1-a1ba-41e9-9b57-8d77b6d478d3];[a774cc6f-2c5f-4345-8cd1-90dd49854518]]
2025-12-30 12:13:58.420,190.018,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[f5bc2aaf-33c3-4582-8060-e3e35eed519f]]
2025-12-30 12:13:59.308,190.906,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[4c84c306-d517-473e-bad0-fa1b88676170]]
2025-12-30 12:13:59.635,191.233,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[da5a1ec7-02db-4765-a6dc-14d985707976]]
2025-12-30 12:14:00.208,191.806,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[9826d32d-0de4-4ce7-9bde-32882119da26]]
2025-12-30 12:14:00.208,191.806,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[da5a1ec7-02db-4765-a6dc-14d985707976];[9826d32d-0de4-4ce7-9bde-32882119da26]]
2025-12-30 12:14:00.735,192.333,Overspeeding,atomic,[Overspeeding],[0.9263],1,1,0.9263,[speed-1],[[d10dd6d5-0fae-40b6-8bb9-be379dd4e571]]
2025-12-30 12:14:01.102,192.700,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[94900a08-abc2-42f8-a85e-bc10fa0bd61c]]
2025-12-30 12:14:01.103,192.701,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[da5a1ec7-02db-4765-a6dc-14d985707976];[9826d32d-0de4-4ce7-9bde-32882119da26];[94900a08-abc2-42f8-a85e-bc10fa0bd61c]]
2025-12-30 12:14:01.103,192.701,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[0.9263;1.0000],2,2,0.9631,[engine-temp-1;speed-1],[[d10dd6d5-0fae-40b6-8bb9-be379dd4e571];[94900a08-abc2-42f8-a85e-bc10fa0bd61c]]
2025-12-30 12:14:01.975,193.573,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3c9838af-72d6-4d97-848d-14ce520742c0]]
2025-12-30 12:14:01.975,193.573,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9631;1.0000],3,3,0.9631,[engine-temp-1;speed-1],[[d10dd6d5-0fae-40b6-8bb9-be379dd4e571];[94900a08-abc2-42f8-a85e-bc10fa0bd61c];[3c9838af-72d6-4d97-848d-14ce520742c0]]
2025-12-30 12:14:02.720,194.318,Overspeeding,atomic,[Overspeeding],[0.9191],1,1,0.9191,[speed-1],[[88dde6a4-9e7a-4f93-b596-7ea31a89f429]]
2025-12-30 12:14:02.879,194.477,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[6eb59a53-c6ab-47be-97e4-f3f0146c46e5]]
2025-12-30 12:14:02.879,194.477,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[0.9191;1.0000],2,2,0.9595,[engine-temp-1;speed-1],[[88dde6a4-9e7a-4f93-b596-7ea31a89f429];[6eb59a53-c6ab-47be-97e4-f3f0146c46e5]]
2025-12-30 12:14:03.732,195.330,Overspeeding,atomic,[Overspeeding],[0.9054],1,1,0.9054,[speed-1],[[52b92245-c34a-4f45-bb77-b2969d53105a]]
2025-12-30 12:14:03.758,195.356,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1a657542-d9bf-4cf3-89b0-3858b255810d]]
